year,sex,age,citizenship,count
2022,f,27,MAR,26
2022,m,32,KEN,28
2022,m,65,ISR,14
2022,m,80,NOR,10
2022,m,38,CZE,99
2022,m,38,HUN,92
2022,f,33,BTN,1
2022,m,47,IRQ,22
2022,f,9,DEU,39
2022,f,102,SWE,5
2022,m,52,VAT,2
2022,m,33,EGY,108
2022,m,73,KOR,4
2022,f,22,UZB,50
2022,m,1,USA,19
2022,m,15,NOR,5
2022,m,49,BIH,18
2022,m,39,SWE,78
2022,f,60,HUN,6
2022,f,26,SAU,22
2022,m,84,LBN,5
2022,m,27,SOM,3
2022,m,47,ESP,133
2022,m,31,USA,140
2022,m,48,FIN,23
2022,f,31,ROU,111
2022,f,43,UZB,30
2022,m,48,MKD,14
2022,f,26,IDN,103
2022,m,70,BGR,51
2022,f,32,UGA,17
2022,m,24,COD,21
2022,m,26,HUN,54
2022,m,33,SWE,59
2022,f,24,LVA,10
2022,m,41,THA,44
2022,f,12,CHE,3
2022,f,60,JPN,16
2022,f,39,NOR,27
2022,m,38,DZA,52
2022,m,59,FRA,124
2022,f,12,USA,34
2022,f,103,SWE,5
2022,f,61,SWE,62
2022,m,88,ITA,12
2022,m,4,SVK,10
2022,m,64,GEO,114
2022,m,26,TKM,179
2022,m,81,ECU,1
2022,f,38,DZA,7
2022,m,2,VNM,106
2022,m,63,AUT,72
2022,m,20,RWA,56
2022,m,46,UNKNOWN,105
2022,f,1,ROU,65
2022,f,30,ROU,112
2022,m,94,USA,12
2022,m,26,KOSOVO,31
2022,f,26,BGR,76
2022,m,14,BGR,57
2022,f,28,ALB,19
2022,f,25,PAK,24
2022,m,34,SAU,55
2022,m,63,LKA,3
2022,m,42,IDN,115
2022,f,38,IRQ,21
2022,f,79,SWE,28
2022,m,33,ESP,284
2022,f,17,GEO,26
2022,f,83,SWE,29
2022,f,26,USA,120
2022,m,42,SWE,83
2022,m,46,ESP,139
2022,m,1,ITA,18
2022,f,7,TUR,28
2022,f,34,LVA,38
2022,m,10,IDN,2
2022,m,33,TJK,91
2022,m,33,FRA,218
2022,f,57,NLD,20
2022,f,40,BEL,11
2022,f,40,TKM,14
2022,m,32,GTM,6
2022,m,9,RUS,184
2022,m,32,CAN,20
2022,m,13,KGZ,4
2022,m,71,CZE,23
2022,m,46,IRN,28
2022,m,13,KOR,53
2022,f,97,RUS,17
2022,f,55,UNKNOWN,19
2022,m,43,MEX,37
2022,m,80,BGR,15
2022,m,38,USA,224
2022,f,5,FRA,15
2022,f,33,ALB,20
2022,m,36,LTU,134
2022,f,59,UNKNOWN,186
2022,m,31,MAR,67
2022,f,40,IRN,36
2022,m,50,IDN,18
2022,f,18,CUB,2
2022,m,48,GRC,26
2022,m,17,KOR,54
2022,f,34,NOR,24
2022,m,39,SYR,47
2022,f,48,NLD,36
2022,m,30,ALB,54
2022,m,54,LBN,5
2022,f,73,CHE,6
2022,m,47,SWE,91
2022,f,19,KGZ,26
2022,m,21,PAK,32
2022,m,43,CZE,111
2022,f,103,ISR,2
2022,f,62,IDN,2
2022,m,41,MLT,5
2022,m,66,IND,31
2022,f,18,CHE,2
2022,f,33,KEN,14
2022,m,33,SVN,11
2022,f,25,PRT,56
2022,f,18,BGR,74
2022,m,10,ROU,72
2022,m,41,TUN,79
2022,m,40,DNK,34
2022,f,49,NLD,39
2022,m,50,SWE,90
2022,m,49,PAK,38
2022,f,28,JPN,35
2022,m,77,LTU,6
2022,f,28,EGY,22
2022,m,47,FRA,140
2022,f,29,TUN,23
2022,f,29,CHL,3
2022,f,34,ARG,12
2022,m,50,ROU,176
2022,f,37,VEN,6
2022,m,37,CHL,5
2022,f,20,ETH,23
2022,f,26,NGA,60
2022,f,20,AUT,8
2022,m,21,LVA,20
2022,m,28,ALB,58
2022,f,58,ESP,10
2022,m,19,LTU,28
2022,f,23,COD,7
2022,f,73,CAN,5
2022,m,2,TUR,27
2022,f,41,ARM,73
2022,m,36,MNG,29
2022,m,52,BGR,143
2022,m,72,RUS,55
2022,m,69,NOR,8
2022,f,72,LTU,16
2022,f,34,IDN,44
2022,m,30,LVA,96
2022,m,18,TJK,40
2022,m,17,JPN,23
2022,f,77,SWE,39
2022,m,18,LTU,10
2022,m,55,PRT,42
2022,m,26,ETH,100
2022,m,16,CZE,17
2022,m,112,DEU,3
2022,f,0,ROU,56
2022,m,45,SVK,76
2022,m,35,CMR,24
2022,f,36,BOL,3
2022,m,31,BGR,122
2022,f,65,AUT,84
2022,m,18,UNKNOWN,16
2022,f,23,ITA,105
2022,m,36,USA,217
2022,m,6,CHN,57
2022,m,55,TTO,1
2022,f,43,TUR,50
2022,f,44,UNKNOWN,207
2022,f,33,JPN,45
2022,m,42,TJK,53
2022,f,23,KAZ,216
2022,m,28,THA,18
2022,m,61,ROU,53
2022,m,41,LVA,104
2022,m,31,NOR,27
2022,f,72,UZB,1
2022,m,102,UNKNOWN,2
2022,m,45,MLT,5
2022,m,53,GBR,251
2022,f,30,NGA,56
2022,f,27,SEN,3
2022,f,9,JPN,14
2022,f,25,TJK,17
2022,m,59,HUN,18
2022,f,30,PHL,176
2022,f,34,IRN,34
2022,f,63,USA,53
2022,m,10,HUN,11
2022,m,55,ROU,160
2022,m,66,GEO,49
2022,m,49,NZL,7
2022,m,68,GEO,24
2022,f,94,DEU,50
2022,m,61,LTU,44
2022,f,68,ETH,1
2022,m,44,KGZ,46
2022,m,36,MEX,56
2022,m,56,CHN,147
2022,m,21,NGA,53
2022,m,45,NOR,37
2022,m,23,FRA,173
2022,f,49,DNK,18
2022,f,10,NOR,5
2022,m,0,AZE,22
2022,m,63,FRA,97
2022,f,4,ARM,9
2022,f,49,COD,3
2022,m,66,RUS,90
2022,m,48,NLD,104
2022,f,25,SAU,9
2022,m,37,KEN,20
2022,m,34,MEX,54
2022,m,61,CAN,16
2022,m,46,COL,36
2022,f,43,SWE,43
2022,m,31,COL,109
2022,f,48,PHL,50
2022,m,95,DEU,37
2022,f,70,BLR,99
2022,f,7,ROU,73
2022,f,9,SVK,8
2022,f,44,NOR,27
2022,m,37,AGO,10
2022,m,61,THA,13
2022,f,51,AUT,56
2022,m,48,IDN,47
2022,m,15,IND,46
2022,m,63,CAN,21
2022,m,29,KGZ,70
2022,f,49,KOR,84
2022,f,51,VNM,118
2022,m,77,SWE,55
2022,m,15,CAN,5
2022,m,69,VNM,37
2022,f,28,LTU,67
2022,f,42,THA,52
2022,f,43,ROU,88
2022,m,10,MNG,6
2022,f,53,ISR,6
2022,m,60,UNKNOWN,2
2022,m,11,ROU,55
2022,m,40,JOR,19
2022,m,49,PRT,67
2022,f,28,BEL,13
2022,m,18,SVK,7
2022,m,55,NLD,133
2022,m,13,ITA,20
2022,f,46,LTU,55
2022,f,23,NPL,24
2022,m,67,JPN,23
2022,f,47,DNK,17
2022,m,67,GBR,121
2022,f,25,ZMB,5
2022,m,32,PAK,131
2022,m,43,JOR,17
2022,m,26,LBN,33
2022,m,43,ALB,46
2022,m,46,CZE,124
2022,m,43,NER,2
2022,m,21,IND,217
2022,m,41,GBR,232
2022,m,32,PRT,112
2022,f,3,KOR,20
2022,f,36,PRK,11
2022,m,55,BGR,109
2022,m,62,ITA,176
2022,f,25,TZA,14
2022,m,26,PAK,80
2022,m,5,HUN,9
2022,f,29,SAU,58
2022,f,13,NIC,1
2022,f,76,RUS,58
2022,m,86,SWE,9
2022,f,40,KAZ,60
2022,m,44,ROU,280
2022,m,28,JAM,4
2022,f,38,ZWE,45
2022,f,50,PER,7
2022,m,1,JPN,5
2022,m,49,NGA,37
2022,m,61,LBY,13
2022,f,24,NLD,46
2022,m,24,BGR,84
2022,m,25,TZA,8
2022,m,48,CRI,4
2022,f,87,UNKNOWN,2
2022,m,55,HUN,44
2022,m,23,SOM,3
2022,m,33,ALB,51
2022,f,24,USA,98
2022,f,50,NLD,31
2022,f,32,KOR,78
2022,f,41,ROU,106
2022,f,54,ARM,30
2022,m,28,TWN,17
2022,f,38,CZE,48
2022,m,61,BGD,2
2022,f,63,CZE,20
2022,f,60,CHN,50
2022,f,51,ARM,52
2022,m,41,MYS,12
2022,f,28,CHN,222
2022,m,3,ARM,17
2022,m,4,IRQ,4
2022,f,42,NZL,4
2022,m,49,SVK,52
2022,f,33,ARM,61
2022,m,46,ZAF,10
2022,f,92,MNG,1
2022,m,59,UNKNOWN,10
2022,f,53,THA,39
2022,f,26,UNKNOWN,65
2022,f,37,IDN,52
2022,m,21,ARE,3
2022,f,0,BGD,10
2022,m,55,VNM,128
2022,m,56,JOR,9
2022,m,64,SWE,70
2022,m,58,GRC,27
2022,m,86,UNKNOWN,3
2022,m,10,IND,65
2022,m,18,AZE,54
2022,f,25,BGR,66
2022,m,71,MYS,3
2022,m,23,NPL,134
2022,f,61,NOR,8
2022,m,7,MDA,31
2022,m,73,IND,7
2022,m,41,SYR,35
2022,m,51,LBN,10
2022,m,54,BEL,66
2022,f,44,TKM,20
2022,f,51,UNKNOWN,315
2022,m,65,IRQ,20
2022,m,51,NGA,9
2022,m,43,FIN,25
2022,f,30,THA,20
2022,f,27,ESP,147
2022,m,24,UGA,6
2022,f,41,FRA,72
2022,f,64,UNKNOWN,203
2022,m,41,NLD,96
2022,f,38,SVK,79
2022,f,24,TKM,17
2022,m,21,ETH,112
2022,f,39,JPN,39
2022,m,46,IDN,63
2022,m,33,DNK,35
2022,m,22,UNKNOWN,42
2022,f,39,SVK,74
2022,f,67,LTU,21
2022,f,28,UNKNOWN,71
2022,f,22,NGA,39
2022,m,78,SWE,45
2022,f,98,DEU,31
2022,m,55,CHN,138
2022,m,66,FRA,75
2022,f,15,ROU,48
2022,f,49,GBR,60
2022,m,60,GEO,306
2022,f,49,NOR,18
2022,m,83,SWE,20
2022,m,40,CHL,7
2022,m,54,IRL,42
2022,m,52,HUN,41
2022,m,55,LVA,42
2022,m,51,GRC,26
2022,f,52,ESP,31
2022,f,41,BEL,11
2022,m,29,PAK,102
2022,f,89,USA,6
2022,f,16,PRK,2
2022,m,51,LTU,72
2022,m,37,PAK,112
2022,f,23,GRC,38
2022,f,77,AUT,31
2022,m,15,VNM,51
2022,m,41,TWN,26
2022,f,20,TZA,10
2022,f,11,CAF,1
2022,m,68,ESP,16
2022,m,32,MLI,1
2022,m,35,CZE,60
2022,m,72,PER,1
2022,m,61,IDN,1
2022,m,88,DEU,112
2022,m,53,ESP,79
2022,f,37,EST,9
2022,m,42,SRB,84
2022,f,85,GRC,10
2022,f,18,KAZ,122
2022,m,28,SAU,58
2022,m,25,HRV,15
2022,f,27,PRT,41
2022,m,20,VNM,82
2022,m,32,NER,6
2022,f,39,BGD,5
2022,m,81,SRB,2
2022,f,63,UZB,7
2022,m,21,LTU,15
2022,m,39,CHE,23
2022,m,52,VNM,226
2022,f,30,AZE,78
2022,m,43,PAK,87
2022,m,53,BRA,12
2022,f,31,NLD,33
2022,m,59,SWE,72
2022,f,32,BOL,7
2022,m,27,SRB,58
2022,m,4,CHN,49
2022,m,11,CHN,59
2022,f,40,UZB,32
2022,m,70,SVN,1
2022,m,22,ITA,76
2022,m,41,USA,165
2022,m,47,FIN,32
2022,m,22,BRA,31
2022,m,52,EST,13
2022,f,60,KAZ,14
2022,m,42,BEL,58
2022,f,58,USA,54
2022,m,77,BRA,1
2022,m,27,KOSOVO,42
2022,m,47,UGA,3
2022,f,91,UNKNOWN,7
2022,f,31,UNKNOWN,67
2022,f,40,SOM,1
2022,m,41,SVK,110
2022,f,30,PAK,32
2022,m,40,PAK,108
2022,m,42,COL,51
2022,m,20,PAK,34
2022,m,20,NGA,30
2022,f,38,BRA,59
2022,f,26,TUN,27
2022,m,27,CMR,10
2022,f,30,KAZ,162
2022,m,56,TUR,140
2022,f,51,DEU,251
2022,m,53,LTU,66
2022,m,45,SVN,9
2022,m,68,IND,16
2022,m,26,NOR,25
2022,m,3,TJK,8
2022,f,51,THA,46
2022,f,66,LTU,22
2022,m,21,AFG,15
2022,m,49,ITA,305
2022,f,24,JPN,36
2022,m,93,GBR,6
2022,m,15,BGR,69
2022,f,51,KOR,66
2022,m,72,SVK,10
2022,m,0,CHN,37
2022,f,65,GRC,15
2022,m,21,IRN,18
2022,f,84,RUS,53
2022,m,32,AUS,8
2022,f,23,SVK,35
2022,f,10,VNM,96
2022,m,50,RWA,1
2022,m,78,NOR,9
2022,m,37,CMR,21
2022,m,57,CZE,55
2022,m,0,AFG,12
2022,f,23,UNKNOWN,42
2022,f,56,NOR,10
2022,m,37,ETH,13
2022,m,14,USA,31
2022,f,33,AFG,11
2022,m,37,KHM,1
2022,m,5,USA,20
2022,m,48,DZA,17
2022,f,3,TUR,32
2022,m,53,KAZ,48
2022,f,44,AZE,17
2022,m,21,EGY,36
2022,m,13,MEX,2
2022,f,31,JPN,35
2022,f,110,USA,5
2022,f,25,IRL,14
2022,m,25,TWN,22
2022,f,13,BGR,55
2022,f,40,NLD,34
2022,m,4,ROU,71
2022,m,47,HUN,68
2022,f,62,PHL,3
2022,f,24,COD,11
2022,f,4,ROU,67
2022,f,60,ZAF,6
2022,m,63,IND,31
2022,m,39,TGO,3
2022,f,9,GRC,4
2022,m,26,KOR,65
2022,m,71,SRB,5
2022,m,47,ALB,22
2022,f,40,ITA,55
2022,m,27,KEN,38
2022,f,9,MDA,33
2022,m,29,GBR,128
2022,f,41,TKM,13
2022,f,18,UZB,13
2022,m,47,PAK,59
2022,m,66,GBR,104
2022,m,42,SLE,2
2022,m,68,MDA,25
2022,f,24,AUT,23
2022,m,87,USA,9
2022,m,67,VNM,65
2022,f,53,JPN,34
2022,m,31,DNK,22
2022,f,13,CZE,18
2022,m,59,AZE,21
2022,m,84,BLR,8
2022,f,31,LKA,8
2022,f,31,AUT,24
2022,m,51,FIN,24
2022,f,60,AUS,6
2022,m,45,BIH,19
2022,m,54,ESP,85
2022,f,3,DEU,24
2022,m,19,TJK,51
2022,m,39,PAK,99
2022,m,60,USA,101
2022,f,46,ARM,43
2022,f,44,ROU,96
2022,m,15,PRT,2
2022,m,78,BGR,20
2022,m,12,BGR,77
2022,f,38,SVN,5
2022,f,49,HUN,37
2022,m,62,FRA,104
2022,f,72,VNM,27
2022,m,51,IDN,14
2022,f,35,BGR,118
2022,f,38,ISR,12
2022,m,63,ITA,186
2022,m,38,ZAF,18
2022,m,82,BGR,7
2022,m,68,NOR,13
2022,m,44,LVA,105
2022,m,39,MAR,46
2022,m,46,SRB,78
2022,m,69,AUT,84
2022,f,36,ESP,74
2022,f,29,LTU,81
2022,m,79,GBR,51
2022,m,24,ARM,54
2022,m,56,ESP,45
2022,f,34,IRQ,12
2022,f,72,NLD,15
2022,f,43,CZE,69
2022,m,66,NOR,20
2022,m,71,ZAF,1
2022,f,48,HUN,22
2022,m,22,BGR,67
2022,m,44,IRL,46
2022,m,38,SWE,86
2022,m,75,BGR,37
2022,m,20,KGZ,73
2022,m,51,CZE,106
2022,f,42,LUX,1
2022,m,64,ARM,44
2022,m,62,IRQ,20
2022,f,27,ETH,42
2022,m,36,KOR,119
2022,f,32,NPL,48
2022,m,37,PRK,4
2022,f,26,HRV,18
2022,f,0,RUS,88
2022,m,39,BIH,19
2022,f,33,COL,47
2022,f,42,BGR,91
2022,m,0,ESP,10
2022,f,27,NOR,39
2022,f,33,USA,120
2022,f,35,FRA,49
2022,m,98,VNM,2
2022,m,61,CHN,63
2022,f,17,UZB,5
2022,f,60,USA,57
2022,m,62,LVA,21
2022,m,77,NLD,37
2022,m,44,LBN,17
2022,f,63,AUT,87
2022,f,25,PHL,55
2022,f,27,ARM,60
2022,m,39,AUT,57
2022,f,44,KAZ,45
2022,f,57,LBY,4
2022,m,40,HUN,77
2022,m,1,TJK,11
2022,m,57,PRT,33
2022,f,29,SYR,11
2022,m,51,UGA,3
2022,m,24,GBR,57
2022,m,23,BGR,67
2022,f,60,GEO,98
2022,m,24,CHN,181
2022,m,36,KEN,28
2022,f,21,CAN,8
2022,m,23,ARM,53
2022,f,43,EGY,13
2022,m,84,IND,2
2022,m,57,JPN,77
2022,f,11,KAZ,9
2022,f,32,JPN,42
2022,m,53,JPN,60
2022,m,23,TJK,63
2022,f,28,NPL,85
2022,f,59,JPN,15
2022,f,58,FRA,46
2022,m,60,MDA,174
2022,m,67,BGR,77
2022,f,97,CHE,1
2022,m,59,HRV,15
2022,m,21,SYR,25
2022,f,86,UNKNOWN,19
2022,f,38,MAR,7
2022,m,45,AUT,45
2022,f,23,MNG,14
2022,f,59,ISR,5
2022,m,13,SYR,11
2022,m,47,IDN,53
2022,f,34,KAZ,109
2022,m,29,NER,8
2022,f,54,UZB,8
2022,m,27,PHL,90
2022,m,73,AUT,33
2022,f,88,FRA,6
2022,f,79,UNKNOWN,33
2022,m,61,AGO,2
2022,m,32,FIN,33
2022,f,44,ALB,9
2022,f,31,PAK,21
2022,m,47,USA,125
2022,f,25,ISR,8
2022,m,25,KOR,47
2022,m,63,AUS,7
2022,f,46,BEL,12
2022,m,35,EST,19
2022,f,63,FRA,28
2022,f,94,UKR,28
2022,m,32,UNKNOWN,4
2022,m,31,RWA,33
2022,f,61,LTU,32
2022,m,61,SVN,1
2022,f,24,PER,7
2022,f,1,CHN,21
2022,m,45,BRA,32
2022,m,6,BGR,66
2022,f,21,KOR,50
2022,m,63,SVK,10
2022,m,46,LBY,9
2022,m,49,UNKNOWN,108
2022,f,2,IRN,4
2022,m,61,USA,114
2022,m,27,MAR,76
2022,m,33,MNG,25
2022,f,49,IND,52
2022,f,61,JPN,13
2022,m,7,BRA,12
2022,f,50,TKM,11
2022,f,22,KAZ,225
2022,f,45,ARM,62
2022,m,51,UNKNOWN,96
2022,m,1,IND,115
2022,f,31,ZMB,4
2022,f,15,KOR,56
2022,m,28,BRA,85
2022,f,22,IND,110
2022,m,48,LTU,92
2022,f,35,MNG,33
2022,f,35,ZWE,41
2022,f,46,ARG,6
2022,m,31,KOR,113
2022,m,46,PRT,75
2022,m,40,NGA,95
2022,f,55,LBN,2
2022,m,47,IRN,20
2022,m,29,LVA,98
2022,f,33,ITA,109
2022,m,23,LTU,33
2022,f,21,ITA,64
2022,f,18,MDA,103
2022,m,37,ESP,233
2022,f,69,FIN,7
2022,f,73,LTU,8
2022,f,53,USA,47
2022,m,81,BLR,10
2022,f,2,RUS,96
2022,m,26,COL,78
2022,f,5,NLD,9
2022,f,5,GBR,20
2022,m,14,DEU,50
2022,f,24,LTU,61
2022,m,89,UKR,22
2022,m,26,KEN,36
2022,f,78,SWE,37
2022,m,51,AUT,69
2022,m,45,LBN,19
2022,m,54,PRT,32
2022,m,77,ARM,7
2022,f,54,AUT,73
2022,f,32,IDN,55
2022,m,6,EGY,6
2022,m,18,KOR,55
2022,m,55,LBY,18
2022,m,26,DZA,58
2022,m,22,MOZ,14
2022,m,64,ROU,44
2022,m,43,GRC,50
2022,f,87,VNM,8
2022,f,33,TKM,28
2022,f,120,UNKNOWN,5
2022,m,7,FRA,30
2022,f,6,DEU,34
2022,m,36,NPL,252
2022,m,72,NLD,59
2022,m,49,GRC,37
2022,f,47,CHN,140
2022,f,40,CAN,25
2022,m,64,ISR,25
2022,m,69,JPN,23
2022,f,64,SVK,12
2022,f,17,AZE,11
2022,f,13,IRQ,12
2022,f,61,MDA,63
2022,f,44,NPL,28
2022,m,69,GBR,91
2022,f,30,KGZ,22
2022,f,34,MKD,7
2022,m,67,BEL,34
2022,m,46,ISR,27
2022,m,15,UNKNOWN,11
2022,f,31,NOR,24
2022,f,43,LTU,59
2022,m,27,THA,19
2022,m,23,CAN,16
2022,f,48,SVK,42
2022,m,34,LBY,14
2022,f,39,LVA,40
2022,f,69,UNKNOWN,146
2022,m,75,ITA,112
2022,f,60,NLD,26
2022,f,26,UZB,46
2022,m,31,GRC,71
2022,m,44,NPL,124
2022,m,68,JPN,20
2022,f,32,BIH,8
2022,m,20,NOR,12
2022,m,25,AUT,30
2022,f,3,ZWE,3
2022,f,45,SVK,43
2022,m,34,USA,223
2022,f,74,CZE,19
2022,m,31,CHL,11
2022,m,104,PRK,1
2022,m,5,NOR,3
2022,m,24,BIH,13
2022,f,28,HRV,32
2022,m,18,JPN,23
2022,f,38,KAZ,60
2022,m,17,MNG,3
2022,f,93,UKR,55
2022,m,19,CHN,43
2022,f,37,USA,125
2022,m,31,KOSOVO,42
2022,m,76,CHN,9
2022,f,18,CHN,30
2022,m,48,YEM,3
2022,f,37,FRA,61
2022,f,40,KOR,117
2022,f,42,ISR,13
2022,m,39,BEL,62
2022,m,38,ETH,16
2022,m,64,GRC,36
2022,m,59,JPN,52
2022,f,15,GEO,39
2022,f,28,SRB,26
2022,m,24,GHA,12
2022,m,20,SRB,22
2022,m,42,ARG,30
2022,m,70,ISR,10
2022,m,48,AZE,52
2022,m,28,JOR,34
2022,m,27,SYR,24
2022,f,78,VNM,23
2022,f,19,JOR,2
2022,f,38,BGR,109
2022,m,18,CZE,14
2022,f,117,UNKNOWN,6
2022,f,67,ITA,11
2022,m,25,KOSOVO,50
2022,m,69,TUN,4
2022,f,28,TJK,9
2022,f,46,IND,68
2022,f,50,UNKNOWN,22
2022,f,12,FRA,29
2022,f,46,ESP,49
2022,f,47,LBY,5
2022,m,35,SVK,98
2022,f,4,BGD,7
2022,f,73,JOR,1
2022,f,30,NPL,77
2022,f,17,NLD,20
2022,m,34,DNK,18
2022,f,48,UNKNOWN,28
2022,m,29,AFG,37
2022,m,40,TZA,7
2022,m,24,TJK,76
2022,m,49,ARM,108
2022,f,67,PAK,4
2022,f,52,BGR,77
2022,m,28,MNE,8
2022,m,59,ESP,61
2022,m,0,HUN,4
2022,f,59,SWE,48
2022,m,55,GRC,48
2022,f,31,ITA,105
2022,m,26,BRA,58
2022,m,91,LBN,3
2022,m,66,CUB,2
2022,f,25,MAR,29
2022,f,44,PRT,23
2022,f,66,USA,40
2022,m,37,LVA,73
2022,f,33,HRV,26
2022,m,35,HUN,93
2022,m,42,ISR,42
2022,m,51,BEL,53
2022,m,15,USA,36
2022,f,95,GRC,11
2022,f,24,SVK,39
2022,m,11,KOR,45
2022,f,53,GBR,41
2022,m,70,CHE,11
2022,m,26,TZA,13
2022,m,101,DEU,19
2022,f,32,PRY,2
2022,f,31,FIN,18
2022,f,36,EST,11
2022,m,60,SRB,27
2022,f,35,IRQ,7
2022,m,89,RUS,10
2022,f,21,GRC,26
2022,f,20,BEL,9
2022,f,43,VEN,3
2022,f,19,IDN,20
2022,m,10,KOR,58
2022,m,67,HUN,16
2022,f,10,SWE,6
2022,m,72,CZE,19
2022,m,54,UNKNOWN,1
2022,f,64,ARM,41
2022,m,34,ALB,58
2022,m,27,ZAF,10
2022,f,17,NGA,3
2022,m,39,SVK,104
2022,m,41,FIN,22
2022,m,56,DZA,16
2022,m,9,EGY,8
2022,f,30,BGD,24
2022,f,30,GRC,24
2022,f,62,AUT,75
2022,m,25,UNKNOWN,66
2022,m,41,IRQ,26
2022,f,28,GBR,34
2022,m,109,DEU,4
2022,m,45,JOR,16
2022,f,43,NPL,21
2022,f,56,GBR,36
2022,f,21,TJK,12
2022,m,61,HUN,20
2022,f,29,SVK,62
2022,m,79,BEL,23
2022,m,41,GMB,5
2022,m,25,DEU,165
2022,m,35,UNKNOWN,109
2022,f,37,COL,28
2022,f,59,ARM,42
2022,f,28,AZE,87
2022,m,32,SVK,105
2022,f,1,RUS,93
2022,m,7,ROU,48
2022,f,22,SWE,16
2022,f,21,ROU,75
2022,m,88,SWE,12
2022,f,29,FRA,99
2022,m,0,EGY,14
2022,m,61,UNKNOWN,125
2022,m,41,RWA,9
2022,m,17,VNM,44
2022,m,33,SEN,11
2022,f,40,USA,103
2022,f,11,GBR,22
2022,m,33,LKA,22
2022,m,39,IRL,41
2022,m,68,HRV,8
2022,m,39,IRN,63
2022,m,1,GEO,80
2022,m,23,CRI,3
2022,m,69,UNKNOWN,85
2022,m,53,JOR,16
2022,f,55,AFG,2
2022,m,48,ESP,117
2022,f,75,RUS,72
2022,m,44,TUN,31
2022,f,75,FRA,24
2022,f,36,ITA,75
2022,m,40,IRL,47
2022,m,23,AFG,28
2022,m,33,IRL,31
2022,m,82,ISR,4
2022,m,26,MYS,12
2022,f,10,IND,78
2022,f,59,CZE,16
2022,m,41,ARM,134
2022,m,33,NOR,24
2022,m,51,COL,13
2022,f,20,ARE,3
2022,f,39,LTU,94
2022,f,56,KOR,37
2022,f,66,GEO,15
2022,m,0,GEO,98
2022,m,35,GRC,47
2022,m,27,AFG,31
2022,m,62,MAR,1
2022,f,41,THA,54
2022,f,69,ALB,2
2022,f,52,CHE,4
2022,m,48,SVK,92
2022,m,1,CHN,21
2022,f,0,YEM,2
2022,m,22,GBR,28
2022,m,22,VEN,10
2022,m,26,LBY,8
2022,f,52,LTU,44
2022,f,36,BRA,75
2022,m,66,JPN,26
2022,m,16,VNM,48
2022,f,28,TWN,17
2022,m,31,TWN,25
2022,m,35,IRN,59
2022,f,33,ESP,82
2022,m,37,MNG,28
2022,f,106,DEU,9
2022,m,25,BDI,4
2022,m,26,SWE,27
2022,m,12,TUR,33
2022,f,58,NLD,27
2022,f,36,TWN,25
2022,f,12,DEU,39
2022,f,23,CAN,19
2022,m,27,NLD,60
2022,m,56,CZE,60
2022,m,77,UNKNOWN,25
2022,m,35,AUT,53
2022,f,31,BRA,77
2022,m,2,BEL,2
2022,f,19,GTM,4
2022,m,80,DEU,227
2022,f,40,THA,53
2022,m,22,TJK,48
2022,m,58,JOR,8
2022,m,34,THA,20
2022,m,37,NOR,16
2022,m,33,CAN,35
2022,m,45,NGA,54
2022,f,14,BEL,3
2022,m,49,SWE,78
2022,m,49,BGD,31
2022,m,56,PRK,26
2022,m,57,PHL,25
2022,m,74,OMN,1
2022,m,25,CAN,23
2022,m,39,ECU,3
2022,f,40,ROU,108
2022,m,39,FIN,18
2022,m,55,KOR,117
2022,m,27,LVA,62
2022,m,58,JPN,72
2022,f,54,NLD,31
2022,m,43,KGZ,67
2022,f,42,SGP,3
2022,m,42,BGR,206
2022,f,35,LTU,87
2022,m,41,TJK,62
2022,m,53,NGA,16
2022,f,68,BGR,23
2022,m,34,EST,15
2022,f,34,BEL,15
2022,m,33,KOR,104
2022,f,65,SWE,86
2022,m,63,SAU,6
2022,m,56,IRN,9
2022,m,52,MAR,7
2022,f,14,HRV,2
2022,m,1,PAN,1
2022,m,61,ARM,61
2022,m,71,RUS,46
2022,m,24,IRN,36
2022,f,48,ZAF,11
2022,m,57,BGR,92
2022,m,49,DNK,49
2022,f,35,IRN,41
2022,m,27,NOR,41
2022,f,55,LTU,35
2022,m,79,MDA,1
2022,m,44,AUS,21
2022,m,51,JOR,15
2022,f,20,EGY,10
2022,m,61,AUT,82
2022,m,22,ROU,109
2022,f,58,DOM,1
2022,m,63,BGR,87
2022,m,32,BRA,94
2022,m,27,SVK,55
2022,f,38,AUT,38
2022,m,2,LTU,8
2022,f,31,IRQ,11
2022,m,22,RWA,128
2022,f,30,JPN,30
2022,m,63,GRC,23
2022,m,14,FRA,40
2022,f,44,AUT,47
2022,f,62,CHE,4
2022,f,60,ESP,14
2022,m,30,TZA,7
2022,f,68,MDA,10
2022,m,81,SWE,26
2022,m,43,YEM,12
2022,f,60,BEL,12
2022,f,100,GRC,8
2022,m,32,SAU,58
2022,m,12,ITA,23
2022,m,14,GBR,29
2022,m,73,CZE,13
2022,f,89,DEU,71
2022,f,23,BEL,15
2022,m,28,IRN,37
2022,f,50,ARM,48
2022,f,61,MNG,10
2022,f,34,CHL,2
2022,f,38,LVA,55
2022,m,50,ZAF,10
2022,f,3,AZE,9
2022,f,43,DZA,6
2022,m,34,KEN,37
2022,m,47,BEN,1
2022,m,50,IRL,49
2022,m,14,LBY,4
2022,m,66,ISR,15
2022,m,75,KAZ,5
2022,f,68,UNKNOWN,189
2022,f,23,BGR,73
