year,month,citizenship,sex,category,count
2010,11,HUN,m,convicted,2
2010,11,GBR,m,convicted,3
2010,11,VNM,m,convicted,6
2010,11,"",m,convicted,3
2010,11,ARM,m,punished,1
2010,11,SVK,m,punished,1
2010,11,ARM,f,temporary,1
2010,11,CZE,f,temporary,1
2010,11,ESP,f,temporary,1
2010,11,NLD,f,temporary,1
2010,11,RUS,f,temporary,1
2010,11,SWE,f,temporary,1
2010,11,UKR,f,temporary,3
2010,11,VNM,f,temporary,1
2010,11,BEL,f,convicted,1
2010,11,BLR,f,convicted,2
2010,11,LTU,f,convicted,1
2010,11,PRY,f,convicted,1
2010,11,ROU,f,convicted,3
2010,11,UKR,f,convicted,2
2010,11,GBR,f,punished,1
2011,1,ALB,m,temporary,1
2011,1,DZA,m,temporary,1
2011,1,ARM,m,temporary,6
2011,1,AZE,m,temporary,1
2011,1,BGD,m,temporary,1
2011,1,BLR,m,temporary,7
2011,1,BGR,m,temporary,23
2011,1,CHN,m,temporary,2
2011,1,HRV,m,temporary,2
2011,1,CZE,m,temporary,1
2011,1,GRC,m,temporary,1
2011,1,GEO,m,temporary,4
2011,1,ESP,m,temporary,1
2011,1,NLD,m,temporary,4
2011,1,JOR,m,temporary,1
2011,1,CMR,m,temporary,3
2011,1,KGZ,m,temporary,1
2011,1,COL,m,temporary,6
2011,1,COG,m,temporary,1
2011,1,LBN,m,temporary,3
2011,1,LBY,m,temporary,1
2011,1,LTU,m,temporary,32
2011,1,LVA,m,temporary,9
2011,1,MAR,m,temporary,1
2011,1,MDA,m,temporary,4
2011,1,MNG,m,temporary,1
2011,1,NPL,m,temporary,1
2011,1,DEU,m,temporary,9
2011,1,NGA,m,temporary,3
2011,1,RUS,m,temporary,17
2011,1,ROU,m,temporary,20
2011,1,SVK,m,temporary,4
2011,1,SVN,m,temporary,1
2011,1,LKA,m,temporary,1
2011,1,CHE,m,temporary,1
2011,1,TUR,m,temporary,3
2011,1,UKR,m,temporary,12
2011,1,USA,m,temporary,1
2011,1,HUN,m,temporary,1
2011,1,GBR,m,temporary,1
2011,1,VNM,m,temporary,59
2011,1,ITA,m,temporary,3
2011,1,"",m,temporary,1
2011,1,DZA,m,convicted,1
2011,1,ARM,m,convicted,22
2011,1,AUS,m,convicted,1
2011,1,AZE,m,convicted,2
2011,1,BLR,m,convicted,19
2011,1,BGR,m,convicted,18
2011,1,CZE,m,convicted,6
2011,1,EST,m,convicted,1
2011,1,FRA,m,convicted,2
2011,1,GRC,m,convicted,3
2011,1,GEO,m,convicted,8
2011,1,NLD,m,convicted,1
2011,1,ISR,m,convicted,2
2011,1,KAZ,m,convicted,1
2011,1,LTU,m,convicted,17
2011,1,LVA,m,convicted,3
2011,1,MKD,m,convicted,1
2011,1,MAR,m,convicted,2
2011,1,MDA,m,convicted,2
2011,1,DEU,m,convicted,22
2011,1,NGA,m,convicted,5
2011,1,PAK,m,convicted,3
2011,1,PNG,m,convicted,1
2011,1,PRY,m,convicted,1
2011,1,RUS,m,convicted,30
2011,1,ROU,m,convicted,17
2011,1,SRB,m,convicted,1
2011,1,SVK,m,convicted,1
2011,1,SOM,m,convicted,1
2011,1,SWE,m,convicted,3
2011,1,TUR,m,convicted,5
2011,1,UKR,m,convicted,52
2011,1,HUN,m,convicted,2
2011,1,GBR,m,convicted,3
2011,1,VNM,m,convicted,6
2011,1,"",m,convicted,3
2011,1,ARM,m,punished,2
2011,1,LTU,m,punished,2
2011,1,ROU,m,punished,1
2011,1,SVK,m,punished,1
2011,1,UKR,m,punished,1
2011,1,ARM,f,temporary,1
2011,1,CZE,f,temporary,1
2011,1,NLD,f,temporary,1
2011,1,RUS,f,temporary,1
2011,1,SWE,f,temporary,1
2011,1,UKR,f,temporary,3
2011,1,VNM,f,temporary,1
2011,1,BEL,f,convicted,1
2011,1,BLR,f,convicted,2
2011,1,LTU,f,convicted,1
2011,1,PRY,f,convicted,1
2011,1,ROU,f,convicted,3
2011,1,UKR,f,convicted,2
2011,1,GBR,f,punished,1
2011,2,ALB,m,temporary,1
2011,2,DZA,m,temporary,1
2011,2,ARM,m,temporary,5
2011,2,AUT,m,temporary,1
2011,2,BLR,m,temporary,5
2011,2,BGR,m,temporary,23
2011,2,CHN,m,temporary,1
2011,2,HRV,m,temporary,2
2011,2,CZE,m,temporary,3
2011,2,GRC,m,temporary,1
2011,2,GEO,m,temporary,4
2011,2,ESP,m,temporary,1
2011,2,NLD,m,temporary,3
2011,2,JOR,m,temporary,1
2011,2,CMR,m,temporary,3
2011,2,KGZ,m,temporary,1
2011,2,COL,m,temporary,6
2011,2,COG,m,temporary,1
2011,2,LBN,m,temporary,2
2011,2,LBY,m,temporary,1
2011,2,LTU,m,temporary,28
2011,2,LVA,m,temporary,9
2011,2,MAR,m,temporary,2
2011,2,MDA,m,temporary,2
2011,2,MNG,m,temporary,1
2011,2,NPL,m,temporary,1
2011,2,DEU,m,temporary,9
2011,2,NGA,m,temporary,3
2011,2,PAK,m,temporary,1
2011,2,RUS,m,temporary,11
2011,2,ROU,m,temporary,26
2011,2,SVK,m,temporary,2
2011,2,SVN,m,temporary,1
2011,2,LKA,m,temporary,1
2011,2,CHE,m,temporary,1
2011,2,TUR,m,temporary,4
2011,2,UKR,m,temporary,17
2011,2,USA,m,temporary,2
2011,2,HUN,m,temporary,1
2011,2,GBR,m,temporary,1
2011,2,VNM,m,temporary,55
2011,2,ITA,m,temporary,3
2011,2,"",m,temporary,1
2011,2,DZA,m,convicted,1
2011,2,ARM,m,convicted,22
2011,2,AUS,m,convicted,1
2011,2,AZE,m,convicted,2
2011,2,BLR,m,convicted,20
2011,2,BGR,m,convicted,18
2011,2,CZE,m,convicted,6
2011,2,EST,m,convicted,1
2011,2,FRA,m,convicted,2
2011,2,GRC,m,convicted,3
2011,2,GEO,m,convicted,9
2011,2,NLD,m,convicted,2
2011,2,ISR,m,convicted,3
2011,2,KAZ,m,convicted,1
2011,2,LTU,m,convicted,20
2011,2,LVA,m,convicted,3
2011,2,MKD,m,convicted,1
2011,2,MAR,m,convicted,2
2011,2,MDA,m,convicted,3
2011,2,DEU,m,convicted,22
2011,2,NGA,m,convicted,5
2011,2,PAK,m,convicted,2
2011,2,PNG,m,convicted,1
2011,2,PRY,m,convicted,1
2011,2,RUS,m,convicted,32
2011,2,ROU,m,convicted,15
2011,2,SRB,m,convicted,1
2011,2,SOM,m,convicted,1
2011,2,SWE,m,convicted,2
2011,2,TUR,m,convicted,5
2011,2,UKR,m,convicted,49
2011,2,HUN,m,convicted,2
2011,2,GBR,m,convicted,6
2011,2,VNM,m,convicted,7
2011,2,"",m,convicted,4
2011,2,ARM,m,punished,1
2011,2,ARM,f,temporary,1
2011,2,CZE,f,temporary,1
2011,2,NLD,f,temporary,1
2011,2,LVA,f,temporary,1
2011,2,ROU,f,temporary,2
2011,2,SVK,f,temporary,1
2011,2,SWE,f,temporary,1
2011,2,UKR,f,temporary,4
2011,2,VNM,f,temporary,1
2011,2,BLR,f,convicted,3
2011,2,LTU,f,convicted,1
2011,2,ROU,f,convicted,3
2011,2,UKR,f,convicted,3
2011,2,GBR,f,punished,1
2011,3,ALB,m,temporary,1
2011,3,DZA,m,temporary,1
2011,3,ARM,m,temporary,5
2011,3,AUT,m,temporary,1
2011,3,BLR,m,temporary,7
2011,3,BGR,m,temporary,36
2011,3,CHN,m,temporary,1
2011,3,CZE,m,temporary,5
2011,3,GRC,m,temporary,1
2011,3,GEO,m,temporary,4
2011,3,ESP,m,temporary,1
2011,3,NLD,m,temporary,4
2011,3,IRQ,m,temporary,1
2011,3,JOR,m,temporary,1
2011,3,CMR,m,temporary,3
2011,3,KGZ,m,temporary,1
2011,3,COL,m,temporary,6
2011,3,COG,m,temporary,1
2011,3,LBN,m,temporary,2
2011,3,LBY,m,temporary,2
2011,3,LTU,m,temporary,49
2011,3,LVA,m,temporary,7
2011,3,MAR,m,temporary,2
2011,3,MDA,m,temporary,3
2011,3,MNG,m,temporary,1
2011,3,NPL,m,temporary,1
2011,3,DEU,m,temporary,9
2011,3,NGA,m,temporary,3
2011,3,PAK,m,temporary,1
2011,3,RUS,m,temporary,13
2011,3,ROU,m,temporary,25
2011,3,SVK,m,temporary,3
2011,3,LKA,m,temporary,1
2011,3,CHE,m,temporary,1
2011,3,TUR,m,temporary,3
2011,3,UKR,m,temporary,22
2011,3,USA,m,temporary,2
2011,3,GBR,m,temporary,1
2011,3,VNM,m,temporary,56
2011,3,ITA,m,temporary,3
2011,3,"",m,temporary,1
2011,3,"",m,temporary,1
2011,3,DZA,m,convicted,1
2011,3,ARM,m,convicted,23
2011,3,AUS,m,convicted,1
2011,3,AZE,m,convicted,2
2011,3,BLR,m,convicted,18
2011,3,BGR,m,convicted,19
2011,3,HRV,m,convicted,2
2011,3,CZE,m,convicted,5
2011,3,EST,m,convicted,1
2011,3,FRA,m,convicted,2
2011,3,GRC,m,convicted,2
2011,3,GEO,m,convicted,8
2011,3,GIN,m,convicted,1
2011,3,NLD,m,convicted,2
2011,3,IND,m,convicted,1
2011,3,ISR,m,convicted,3
2011,3,KAZ,m,convicted,1
2011,3,LTU,m,convicted,20
2011,3,LVA,m,convicted,4
2011,3,MKD,m,convicted,1
2011,3,MAR,m,convicted,2
2011,3,MDA,m,convicted,3
2011,3,MNG,m,convicted,1
2011,3,DEU,m,convicted,20
2011,3,NGA,m,convicted,5
2011,3,PAK,m,convicted,2
2011,3,PRY,m,convicted,1
2011,3,RUS,m,convicted,34
2011,3,ROU,m,convicted,19
2011,3,SRB,m,convicted,1
2011,3,SOM,m,convicted,1
2011,3,SWE,m,convicted,2
2011,3,TUR,m,convicted,5
2011,3,UKR,m,convicted,53
2011,3,HUN,m,convicted,2
2011,3,GBR,m,convicted,5
2011,3,VNM,m,convicted,6
2011,3,ITA,m,convicted,1
2011,3,"",m,convicted,3
2011,3,ARM,m,punished,1
2011,3,GEO,m,punished,1
2011,3,ARM,f,temporary,1
2011,3,BGR,f,temporary,12
2011,3,DNK,f,temporary,2
2011,3,NLD,f,temporary,1
2011,3,LVA,f,temporary,1
2011,3,ROU,f,temporary,1
2011,3,SWE,f,temporary,1
2011,3,UKR,f,temporary,2
2011,3,VNM,f,temporary,1
2011,3,BLR,f,convicted,3
2011,3,LTU,f,convicted,1
2011,3,ROU,f,convicted,3
2011,3,UKR,f,convicted,3
2011,3,GBR,f,punished,1
2011,4,ALB,m,temporary,1
2011,4,ARM,m,temporary,3
2011,4,AUT,m,temporary,1
2011,4,BLR,m,temporary,5
2011,4,BGR,m,temporary,31
2011,4,CHN,m,temporary,1
2011,4,CYP,m,temporary,1
2011,4,CZE,m,temporary,4
2011,4,EST,m,temporary,3
2011,4,GRC,m,temporary,1
2011,4,GEO,m,temporary,5
2011,4,ESP,m,temporary,2
2011,4,NLD,m,temporary,5
2011,4,IRQ,m,temporary,1
2011,4,JOR,m,temporary,1
2011,4,CMR,m,temporary,3
2011,4,COL,m,temporary,5
2011,4,COG,m,temporary,1
2011,4,LBN,m,temporary,2
2011,4,LBY,m,temporary,2
2011,4,LTU,m,temporary,48
2011,4,LVA,m,temporary,6
2011,4,MAR,m,temporary,2
2011,4,MDA,m,temporary,1
2011,4,DEU,m,temporary,11
2011,4,NGA,m,temporary,4
2011,4,PAK,m,temporary,1
2011,4,RUS,m,temporary,14
2011,4,ROU,m,temporary,21
2011,4,SVK,m,temporary,2
2011,4,LKA,m,temporary,1
2011,4,CHE,m,temporary,1
2011,4,TUR,m,temporary,4
2011,4,UKR,m,temporary,26
2011,4,USA,m,temporary,3
2011,4,GBR,m,temporary,3
2011,4,VNM,m,temporary,51
2011,4,ITA,m,temporary,3
2011,4,"",m,temporary,1
2011,4,"",m,temporary,1
2011,4,DZA,m,convicted,2
2011,4,ARM,m,convicted,23
2011,4,AUS,m,convicted,1
2011,4,AZE,m,convicted,2
2011,4,BLR,m,convicted,20
2011,4,BGR,m,convicted,21
2011,4,HRV,m,convicted,2
2011,4,CZE,m,convicted,5
2011,4,EST,m,convicted,1
2011,4,FRA,m,convicted,2
2011,4,GRC,m,convicted,2
2011,4,GEO,m,convicted,8
2011,4,GIN,m,convicted,1
2011,4,NLD,m,convicted,2
2011,4,IND,m,convicted,1
2011,4,ISR,m,convicted,3
2011,4,KAZ,m,convicted,1
2011,4,COL,m,convicted,1
2011,4,LTU,m,convicted,16
2011,4,LVA,m,convicted,5
2011,4,MKD,m,convicted,1
2011,4,MAR,m,convicted,2
2011,4,MDA,m,convicted,3
2011,4,DEU,m,convicted,18
2011,4,NGA,m,convicted,4
2011,4,PAK,m,convicted,1
2011,4,RUS,m,convicted,32
2011,4,ROU,m,convicted,18
2011,4,SRB,m,convicted,1
2011,4,SOM,m,convicted,1
2011,4,SWE,m,convicted,1
2011,4,TUR,m,convicted,5
2011,4,UKR,m,convicted,54
2011,4,HUN,m,convicted,2
2011,4,GBR,m,convicted,5
2011,4,VNM,m,convicted,6
2011,4,ITA,m,convicted,1
2011,4,"",m,convicted,3
2011,4,ARM,m,punished,1
2011,4,LTU,m,punished,1
2011,4,RUS,m,punished,1
2011,4,UKR,m,punished,1
2011,4,ARM,f,temporary,1
2011,4,BGR,f,temporary,13
2011,4,NLD,f,temporary,1
2011,4,LVA,f,temporary,1
2011,4,ROU,f,temporary,1
2011,4,UKR,f,temporary,2
2011,4,GBR,f,temporary,1
2011,4,VNM,f,temporary,1
2011,4,BLR,f,convicted,2
2011,4,LTU,f,convicted,1
2011,4,ROU,f,convicted,3
2011,4,UKR,f,convicted,3
2011,6,ALB,m,temporary,1
2011,6,ARM,m,temporary,6
2011,6,AUT,m,temporary,1
2011,6,BGD,m,temporary,1
2011,6,BLR,m,temporary,8
2011,6,BGR,m,temporary,38
2011,6,CHN,m,temporary,1
2011,6,HRV,m,temporary,1
2011,6,CYP,m,temporary,1
2011,6,CZE,m,temporary,4
2011,6,GRC,m,temporary,1
2011,6,GEO,m,temporary,10
2011,6,ESP,m,temporary,2
2011,6,NLD,m,temporary,4
2011,6,JOR,m,temporary,1
2011,6,CMR,m,temporary,3
2011,6,KAZ,m,temporary,1
2011,6,COL,m,temporary,5
2011,6,COG,m,temporary,1
2011,6,CUB,m,temporary,1
2011,6,LBN,m,temporary,1
2011,6,LBY,m,temporary,2
2011,6,LTU,m,temporary,37
2011,6,LVA,m,temporary,6
2011,6,MAR,m,temporary,2
2011,6,MDA,m,temporary,1
2011,6,DEU,m,temporary,6
2011,6,NGA,m,temporary,2
2011,6,PAK,m,temporary,1
2011,6,RUS,m,temporary,15
2011,6,ROU,m,temporary,19
2011,6,SVK,m,temporary,3
2011,6,LKA,m,temporary,1
2011,6,CHE,m,temporary,1
2011,6,TUN,m,temporary,1
2011,6,TUR,m,temporary,2
2011,6,UKR,m,temporary,30
2011,6,USA,m,temporary,2
2011,6,UZB,m,temporary,1
2011,6,GBR,m,temporary,2
2011,6,VNM,m,temporary,43
2011,6,ITA,m,temporary,4
2011,6,"",m,temporary,1
2011,6,AFG,m,convicted,1
2011,6,DZA,m,convicted,2
2011,6,ARM,m,convicted,22
2011,6,AUS,m,convicted,1
2011,6,AZE,m,convicted,3
2011,6,BLR,m,convicted,15
2011,6,BGR,m,convicted,17
2011,6,HRV,m,convicted,2
2011,6,CZE,m,convicted,7
2011,6,EGY,m,convicted,1
2011,6,FRA,m,convicted,1
2011,6,GRC,m,convicted,2
2011,6,GEO,m,convicted,6
2011,6,GIN,m,convicted,1
2011,6,NLD,m,convicted,2
2011,6,ISR,m,convicted,3
2011,6,KAZ,m,convicted,1
2011,6,COL,m,convicted,1
2011,6,LTU,m,convicted,15
2011,6,LVA,m,convicted,6
2011,6,MKD,m,convicted,1
2011,6,MAR,m,convicted,2
2011,6,MDA,m,convicted,3
2011,6,DEU,m,convicted,19
2011,6,NGA,m,convicted,7
2011,6,PAK,m,convicted,1
2011,6,RUS,m,convicted,34
2011,6,ROU,m,convicted,17
2011,6,SRB,m,convicted,1
2011,6,SOM,m,convicted,1
2011,6,SWE,m,convicted,1
2011,6,TUR,m,convicted,3
2011,6,UKR,m,convicted,53
2011,6,HUN,m,convicted,2
2011,6,GBR,m,convicted,3
2011,6,VNM,m,convicted,15
2011,6,ITA,m,convicted,1
2011,6,"",m,convicted,2
2011,6,LTU,m,punished,1
2011,6,ARM,f,temporary,2
2011,6,BGR,f,temporary,15
2011,6,NLD,f,temporary,1
2011,6,SVK,f,temporary,2
2011,6,UKR,f,temporary,5
2011,6,GBR,f,temporary,1
2011,6,VNM,f,temporary,1
2011,6,BLR,f,convicted,2
2011,6,LTU,f,convicted,1
2011,6,ROU,f,convicted,4
2011,6,UKR,f,convicted,4
2011,7,ALB,m,temporary,1
2011,7,ARM,m,temporary,6
2011,7,AUT,m,temporary,1
2011,7,BGD,m,temporary,1
2011,7,BLR,m,temporary,10
2011,7,BGR,m,temporary,33
2011,7,CHN,m,temporary,1
2011,7,CYP,m,temporary,1
2011,7,CZE,m,temporary,5
2011,7,GRC,m,temporary,1
2011,7,GEO,m,temporary,7
2011,7,ESP,m,temporary,2
2011,7,NLD,m,temporary,5
2011,7,JOR,m,temporary,1
2011,7,CMR,m,temporary,3
2011,7,KEN,m,temporary,1
2011,7,COL,m,temporary,4
2011,7,COG,m,temporary,1
2011,7,CUB,m,temporary,1
2011,7,LBN,m,temporary,1
2011,7,LBY,m,temporary,1
2011,7,LTU,m,temporary,38
2011,7,LVA,m,temporary,6
2011,7,MAR,m,temporary,1
2011,7,MDA,m,temporary,1
2011,7,DEU,m,temporary,11
2011,7,NGA,m,temporary,3
2011,7,PAK,m,temporary,1
2011,7,RUS,m,temporary,14
2011,7,ROU,m,temporary,20
2011,7,SRB,m,temporary,1
2011,7,SVK,m,temporary,3
2011,7,LKA,m,temporary,1
2011,7,CHE,m,temporary,1
2011,7,TUN,m,temporary,1
2011,7,TUR,m,temporary,1
2011,7,UKR,m,temporary,31
2011,7,USA,m,temporary,2
2011,7,GBR,m,temporary,4
2011,7,VNM,m,temporary,38
2011,7,ITA,m,temporary,4
2011,7,"",m,temporary,1
2011,7,"",m,temporary,1
2011,7,AFG,m,convicted,1
2011,7,DZA,m,convicted,3
2011,7,ARM,m,convicted,23
2011,7,AUS,m,convicted,1
2011,7,AZE,m,convicted,3
2011,7,BLR,m,convicted,15
2011,7,BGR,m,convicted,19
2011,7,HRV,m,convicted,2
2011,7,CZE,m,convicted,7
2011,7,EGY,m,convicted,1
2011,7,GRC,m,convicted,1
2011,7,GEO,m,convicted,7
2011,7,GIN,m,convicted,1
2011,7,NLD,m,convicted,2
2011,7,ISR,m,convicted,3
2011,7,KAZ,m,convicted,1
2011,7,COL,m,convicted,2
2011,7,LTU,m,convicted,16
2011,7,LVA,m,convicted,6
2011,7,MKD,m,convicted,1
2011,7,MAR,m,convicted,2
2011,7,MDA,m,convicted,3
2011,7,DEU,m,convicted,19
2011,7,NGA,m,convicted,6
2011,7,PAK,m,convicted,1
2011,7,RUS,m,convicted,32
2011,7,ROU,m,convicted,18
2011,7,SRB,m,convicted,1
2011,7,SOM,m,convicted,1
2011,7,SWE,m,convicted,1
2011,7,TUR,m,convicted,2
2011,7,UKR,m,convicted,50
2011,7,HUN,m,convicted,1
2011,7,GBR,m,convicted,2
2011,7,VNM,m,convicted,17
2011,7,ITA,m,convicted,1
2011,7,"",m,convicted,2
2011,7,ARM,f,temporary,2
2011,7,BGR,f,temporary,15
2011,7,CZE,f,temporary,1
2011,7,NLD,f,temporary,1
2011,7,ROU,f,temporary,1
2011,7,SVK,f,temporary,1
2011,7,UKR,f,temporary,6
2011,7,HUN,f,temporary,2
2011,7,GBR,f,temporary,1
2011,7,VNM,f,temporary,1
2011,7,BLR,f,convicted,2
2011,7,LTU,f,convicted,1
2011,7,ROU,f,convicted,3
2011,7,UKR,f,convicted,4
2011,8,ARM,m,temporary,8
2011,8,BGD,m,temporary,1
2011,8,BLR,m,temporary,8
2011,8,BGR,m,temporary,36
2011,8,CHN,m,temporary,1
2011,8,CYP,m,temporary,1
2011,8,CZE,m,temporary,8
2011,8,DNK,m,temporary,1
2011,8,GRC,m,temporary,1
2011,8,GEO,m,temporary,4
2011,8,ESP,m,temporary,2
2011,8,NLD,m,temporary,6
2011,8,JOR,m,temporary,1
2011,8,CMR,m,temporary,3
2011,8,KEN,m,temporary,1
2011,8,COL,m,temporary,4
2011,8,COG,m,temporary,1
2011,8,CUB,m,temporary,1
2011,8,LBN,m,temporary,1
2011,8,LBY,m,temporary,1
2011,8,LTU,m,temporary,33
2011,8,LVA,m,temporary,6
2011,8,MDA,m,temporary,2
2011,8,DEU,m,temporary,11
2011,8,NGA,m,temporary,3
2011,8,PAK,m,temporary,1
2011,8,RUS,m,temporary,16
2011,8,ROU,m,temporary,20
2011,8,SVK,m,temporary,4
2011,8,LKA,m,temporary,1
2011,8,CHE,m,temporary,1
2011,8,TUN,m,temporary,1
2011,8,TUR,m,temporary,2
2011,8,UKR,m,temporary,31
2011,8,USA,m,temporary,1
2011,8,GBR,m,temporary,4
2011,8,VNM,m,temporary,44
2011,8,ITA,m,temporary,4
2011,8,"",m,temporary,1
2011,8,AFG,m,convicted,1
2011,8,DZA,m,convicted,3
2011,8,ARM,m,convicted,21
2011,8,AUS,m,convicted,1
2011,8,AZE,m,convicted,2
2011,8,BLR,m,convicted,14
2011,8,BGR,m,convicted,18
2011,8,HRV,m,convicted,2
2011,8,CZE,m,convicted,7
2011,8,EGY,m,convicted,1
2011,8,GRC,m,convicted,1
2011,8,GEO,m,convicted,9
2011,8,GIN,m,convicted,1
2011,8,NLD,m,convicted,2
2011,8,ISR,m,convicted,1
2011,8,KAZ,m,convicted,1
2011,8,COL,m,convicted,2
2011,8,CUB,m,convicted,1
2011,8,LTU,m,convicted,17
2011,8,LVA,m,convicted,6
2011,8,MKD,m,convicted,1
2011,8,MAR,m,convicted,2
2011,8,MDA,m,convicted,3
2011,8,DEU,m,convicted,18
2011,8,NGA,m,convicted,6
2011,8,PAK,m,convicted,2
2011,8,RUS,m,convicted,33
2011,8,ROU,m,convicted,22
2011,8,SRB,m,convicted,1
2011,8,SOM,m,convicted,1
2011,8,SWE,m,convicted,1
2011,8,TUR,m,convicted,2
2011,8,UKR,m,convicted,47
2011,8,HUN,m,convicted,1
2011,8,GBR,m,convicted,2
2011,8,VNM,m,convicted,17
2011,8,"",m,convicted,2
2011,8,GEO,m,punished,1
2011,8,ARM,f,temporary,2
2011,8,BGR,f,temporary,15
2011,8,CZE,f,temporary,1
2011,8,NLD,f,temporary,1
2011,8,ROU,f,temporary,1
2011,8,SVK,f,temporary,1
2011,8,UKR,f,temporary,6
2011,8,HUN,f,temporary,2
2011,8,GBR,f,temporary,1
2011,8,BLR,f,convicted,2
2011,8,LTU,f,convicted,1
2011,8,ROU,f,convicted,1
2011,8,UKR,f,convicted,4
2011,8,VNM,f,convicted,1
2011,9,ALB,m,temporary,1
2011,9,ARM,m,temporary,8
2011,9,BGD,m,temporary,1
2011,9,BLR,m,temporary,8
2011,9,BGR,m,temporary,28
2011,9,CHN,m,temporary,1
2011,9,CYP,m,temporary,1
2011,9,CZE,m,temporary,7
2011,9,GEO,m,temporary,4
2011,9,ESP,m,temporary,2
2011,9,NLD,m,temporary,7
2011,9,ISR,m,temporary,1
2011,9,JOR,m,temporary,1
2011,9,CMR,m,temporary,3
2011,9,KEN,m,temporary,1
2011,9,COL,m,temporary,4
2011,9,COG,m,temporary,1
2011,9,LBY,m,temporary,1
2011,9,LTU,m,temporary,27
2011,9,LVA,m,temporary,4
2011,9,MDA,m,temporary,2
2011,9,DEU,m,temporary,10
2011,9,NGA,m,temporary,3
2011,9,PAK,m,temporary,1
2011,9,RUS,m,temporary,16
2011,9,ROU,m,temporary,23
2011,9,SVK,m,temporary,4
2011,9,LKA,m,temporary,1
2011,9,SWE,m,temporary,1
2011,9,TUN,m,temporary,1
2011,9,TUR,m,temporary,2
2011,9,UKR,m,temporary,27
2011,9,USA,m,temporary,1
2011,9,HUN,m,temporary,1
2011,9,GBR,m,temporary,4
2011,9,VNM,m,temporary,41
2011,9,ITA,m,temporary,2
2011,9,"",m,temporary,1
2011,9,AFG,m,convicted,1
2011,9,DZA,m,convicted,3
2011,9,ARM,m,convicted,20
2011,9,AUS,m,convicted,1
2011,9,AUT,m,convicted,1
2011,9,AZE,m,convicted,2
2011,9,BLR,m,convicted,14
2011,9,BGR,m,convicted,20
2011,9,HRV,m,convicted,2
2011,9,CZE,m,convicted,7
2011,9,EGY,m,convicted,1
2011,9,GRC,m,convicted,1
2011,9,GEO,m,convicted,8
2011,9,GIN,m,convicted,1
2011,9,NLD,m,convicted,1
2011,9,ISR,m,convicted,1
2011,9,KAZ,m,convicted,1
2011,9,COL,m,convicted,2
2011,9,CUB,m,convicted,1
2011,9,LBN,m,convicted,1
2011,9,LTU,m,convicted,17
2011,9,LVA,m,convicted,6
2011,9,MKD,m,convicted,1
2011,9,MAR,m,convicted,2
2011,9,MDA,m,convicted,3
2011,9,DEU,m,convicted,14
2011,9,NGA,m,convicted,6
2011,9,PAK,m,convicted,2
2011,9,RUS,m,convicted,32
2011,9,ROU,m,convicted,21
2011,9,SRB,m,convicted,1
2011,9,SOM,m,convicted,1
2011,9,TUR,m,convicted,2
2011,9,UKR,m,convicted,46
2011,9,USA,m,convicted,1
2011,9,HUN,m,convicted,1
2011,9,GBR,m,convicted,2
2011,9,VNM,m,convicted,20
2011,9,ITA,m,convicted,1
2011,9,"",m,convicted,2
2011,9,ARM,f,temporary,2
2011,9,BLR,f,temporary,1
2011,9,BGR,f,temporary,3
2011,9,CZE,f,temporary,1
2011,9,NLD,f,temporary,1
2011,9,ZAF,f,temporary,1
2011,9,ROU,f,temporary,1
2011,9,SVK,f,temporary,1
2011,9,UKR,f,temporary,5
2011,9,HUN,f,temporary,2
2011,9,GBR,f,temporary,1
2011,9,VNM,f,temporary,1
2011,9,BLR,f,convicted,2
2011,9,LTU,f,convicted,1
2011,9,ROU,f,convicted,1
2011,9,SVK,f,convicted,1
2011,9,UKR,f,convicted,4
2011,9,VNM,f,convicted,1
2011,10,ALB,m,temporary,2
2011,10,ARM,m,temporary,9
2011,10,BGD,m,temporary,1
2011,10,BLR,m,temporary,10
2011,10,BGR,m,temporary,25
2011,10,CYP,m,temporary,1
2011,10,CZE,m,temporary,7
2011,10,GEO,m,temporary,5
2011,10,ESP,m,temporary,2
2011,10,NLD,m,temporary,5
2011,10,ISR,m,temporary,1
2011,10,JOR,m,temporary,1
2011,10,CMR,m,temporary,4
2011,10,KAZ,m,temporary,1
2011,10,COL,m,temporary,3
2011,10,COG,m,temporary,1
2011,10,LBY,m,temporary,1
2011,10,LTU,m,temporary,27
2011,10,LVA,m,temporary,6
2011,10,MEX,m,temporary,1
2011,10,MDA,m,temporary,1
2011,10,DEU,m,temporary,13
2011,10,NGA,m,temporary,3
2011,10,PAK,m,temporary,2
2011,10,RUS,m,temporary,19
2011,10,ROU,m,temporary,26
2011,10,SVK,m,temporary,5
2011,10,LKA,m,temporary,1
2011,10,SWE,m,temporary,1
2011,10,TUN,m,temporary,2
2011,10,TUR,m,temporary,2
2011,10,UKR,m,temporary,30
2011,10,USA,m,temporary,1
2011,10,HUN,m,temporary,1
2011,10,GBR,m,temporary,4
2011,10,VNM,m,temporary,42
2011,10,ITA,m,temporary,2
2011,10,"",m,temporary,1
2011,10,AFG,m,convicted,1
2011,10,DZA,m,convicted,3
2011,10,ARM,m,convicted,19
2011,10,AUT,m,convicted,1
2011,10,AZE,m,convicted,2
2011,10,BLR,m,convicted,14
2011,10,BGR,m,convicted,17
2011,10,HRV,m,convicted,2
2011,10,CZE,m,convicted,7
2011,10,EGY,m,convicted,1
2011,10,GRC,m,convicted,1
2011,10,GEO,m,convicted,8
