year,quarter,country,sex,age,pesel,iso3c,iso3c_grok,ukr
2017,2,DALEKIE WYSPY MNIEJSZE STANÓW ZJEDNOCZONYCH,2,18-59,1,UMI,UMI,
2017,2,DANIA,1,18-64,840,DNK,DNK,
2017,2,DANIA,1,65+,194,DNK,DNK,
2017,2,DANIA,2,18-59,393,DNK,DNK,
2017,2,DANIA,2,60+,220,DNK,DNK,
2017,2,DANIA,1,to 17,56,DNK,DNK,
2017,2,DANIA,2,to 17,59,DNK,DNK,
2017,2,DEMOKRATYCZNA REPUBLIKA KONGA,1,18-64,14,COD,COD,
2017,2,DEMOKRATYCZNA REPUBLIKA KONGA,2,18-59,5,COD,COD,
2017,2,DOMINIKA,1,18-64,1,DMA,DMA,
2017,2,DOMINIKA,2,18-59,1,DMA,DMA,
2017,2,DOMINIKANA,1,18-64,25,DOM,DOM,
2017,2,DOMINIKANA,1,to 17,2,DOM,DOM,
2017,2,DOMINIKANA,2,18-59,23,DOM,DOM,
2017,2,DOMINIKANA,1,65+,2,DOM,DOM,
2017,2,DOMINIKANA,2,60+,1,DOM,DOM,
2017,2,DOMINIKANA,2,to 17,2,DOM,DOM,
2017,2,DŻIBUTI,1,65+,1,DJI,DJI,
2017,2,DŻIBUTI,2,18-59,3,DJI,DJI,
2017,2,EGIPT,1,18-64,1272,EGY,EGY,
2017,2,EGIPT,2,18-59,76,EGY,EGY,
2017,2,EGIPT,1,to 17,42,EGY,EGY,
2017,2,EGIPT,1,65+,21,EGY,EGY,
2017,2,EGIPT,2,to 17,28,EGY,EGY,
2017,2,EGIPT,2,60+,5,EGY,EGY,
2017,2,EKWADOR,1,18-64,54,ECU,ECU,
2017,2,EKWADOR,2,to 17,3,ECU,ECU,
2017,2,EKWADOR,2,18-59,26,ECU,ECU,
2017,2,EKWADOR,1,65+,3,ECU,ECU,
2017,2,EKWADOR,2,60+,1,ECU,ECU,
2017,2,ERYTREA,1,to 17,6,ERI,ERI,
2017,2,ERYTREA,1,18-64,8,ERI,ERI,
2017,2,ERYTREA,2,to 17,1,ERI,ERI,
2017,2,ERYTREA,2,18-59,6,ERI,ERI,
2017,2,ESTONIA,1,18-64,60,EST,EST,
2017,2,ESTONIA,1,65+,3,EST,EST,
2017,2,ESTONIA,2,18-59,97,EST,EST,
2017,2,ESTONIA,1,to 17,8,EST,EST,
2017,2,ESTONIA,2,to 17,9,EST,EST,
2017,2,ESTONIA,2,60+,3,EST,EST,
2017,2,ETIOPIA,1,18-64,81,ETH,ETH,
2017,2,ETIOPIA,2,18-59,32,ETH,ETH,
2017,2,ETIOPIA,1,65+,6,ETH,ETH,
2017,2,ETIOPIA,2,to 17,2,ETH,ETH,
2017,2,ETIOPIA,2,60+,4,ETH,ETH,
2017,2,FIDŻI,2,18-59,1,FJI,FJI,
2017,2,FILIPINY,1,18-64,358,PHL,PHL,
2017,2,FILIPINY,2,18-59,455,PHL,PHL,
2017,2,FILIPINY,2,60+,25,PHL,PHL,
2017,2,FILIPINY,1,to 17,14,PHL,PHL,
2017,2,FILIPINY,1,65+,6,PHL,PHL,
2017,2,FILIPINY,2,to 17,12,PHL,PHL,
2017,2,FINLANDIA,1,to 17,50,FIN,FIN,
2017,2,FINLANDIA,1,18-64,514,FIN,FIN,
2017,2,FINLANDIA,1,65+,80,FIN,FIN,
2017,2,FINLANDIA,2,18-59,335,FIN,FIN,
2017,2,FINLANDIA,2,60+,70,FIN,FIN,
2017,2,FINLANDIA,2,to 17,53,FIN,FIN,
2017,2,FRANCJA,1,to 17,469,FRA,FRA,
2017,2,FRANCJA,1,18-64,4147,FRA,FRA,
2017,2,FRANCJA,1,65+,503,FRA,FRA,
2017,2,FRANCJA,2,to 17,457,FRA,FRA,
2017,2,FRANCJA,2,18-59,1693,FRA,FRA,
2017,2,FRANCJA,2,60+,314,FRA,FRA,
2017,2,GABON,2,18-59,1,GAB,GAB,
2017,2,GABON,1,18-64,4,GAB,GAB,
2017,2,GAMBIA,1,18-64,53,GMB,GMB,
2017,2,GAMBIA,2,18-59,3,GMB,GMB,
2017,2,GHANA,1,18-64,104,GHA,GHA,
2017,2,GHANA,2,18-59,23,GHA,GHA,
2017,2,GHANA,1,65+,9,GHA,GHA,
2017,2,GHANA,2,60+,1,GHA,GHA,
2017,2,GRECJA,1,18-64,884,GRC,GRC,
2017,2,GRECJA,1,65+,546,GRC,GRC,
2017,2,GRECJA,2,18-59,211,GRC,GRC,
2017,2,GRECJA,2,to 17,16,GRC,GRC,
2017,2,GRECJA,2,60+,382,GRC,GRC,
2017,2,GRECJA,1,to 17,17,GRC,GRC,
2017,2,GRUZJA,1,to 17,62,GEO,GEO,
2017,2,GRUZJA,1,18-64,918,GEO,GEO,
2017,2,GRUZJA,1,65+,22,GEO,GEO,
2017,2,GRUZJA,2,to 17,68,GEO,GEO,
2017,2,GRUZJA,2,18-59,513,GEO,GEO,
2017,2,GRUZJA,2,60+,46,GEO,GEO,
2017,2,GUJANA,1,18-64,2,GUY,GUY,
2017,2,GUJANA,2,18-59,1,GUY,GUY,
2017,2,GWATEMALA,1,18-64,21,GTM,GTM,
2017,2,GWATEMALA,2,18-59,9,GTM,GTM,
2017,2,GWATEMALA,2,60+,1,GTM,GTM,
2017,2,GWATEMALA,1,65+,1,GTM,GTM,
2017,2,GWINEA,1,18-64,49,GIN,GIN,
2017,2,GWINEA,2,18-59,9,GIN,GIN,
2017,2,GWINEA,2,60+,1,GIN,GIN,
2017,2,GWINEA,1,65+,1,GIN,GIN,
2017,2,GWINEA BISSAU,1,18-64,5,GNB,GNB,
2017,2,GWINEA BISSAU,2,18-59,4,GNB,GNB,
2017,2,GWINEA RÓWNIKOWA,1,to 17,1,GNQ,GNQ,
2017,2,GWINEA RÓWNIKOWA,1,18-64,3,GNQ,GNQ,
2017,2,GWINEA RÓWNIKOWA,2,18-59,3,GNQ,GNQ,
2017,2,HAITI,1,18-64,11,HTI,HTI,
2017,2,HAITI,2,18-59,6,HTI,HTI,
2017,2,HISZPANIA,1,to 17,134,ESP,ESP,
2017,2,HISZPANIA,1,18-64,2591,ESP,ESP,
2017,2,HISZPANIA,1,65+,72,ESP,ESP,
2017,2,HISZPANIA,2,to 17,130,ESP,ESP,
2017,2,HISZPANIA,2,18-59,1113,ESP,ESP,
2017,2,HISZPANIA,2,60+,44,ESP,ESP,
2017,2,HOLANDIA,1,to 17,156,NLD,NLD,
2017,2,HOLANDIA,1,18-64,2029,NLD,NLD,
2017,2,HOLANDIA,1,65+,543,NLD,NLD,
2017,2,HOLANDIA,2,to 17,171,NLD,NLD,
2017,2,HOLANDIA,2,18-59,676,NLD,NLD,
2017,2,HOLANDIA,2,60+,107,NLD,NLD,
2017,2,HONDURAS,1,18-64,15,HND,HND,
2017,2,HONDURAS,2,18-59,7,HND,HND,
2017,2,HONDURAS,1,to 17,1,HND,HND,
2017,2,HONDURAS,2,to 17,1,HND,HND,
2017,2,HONDURAS,1,65+,1,HND,HND,
2017,2,HONGKONG,2,60+,1,HKG,HKG,
2017,2,INDIE,1,to 17,282,IND,IND,
2017,2,INDIE,1,18-64,5036,IND,IND,
2017,2,INDIE,1,65+,74,IND,IND,
2017,2,INDIE,2,to 17,235,IND,IND,
2017,2,INDIE,2,18-59,1260,IND,IND,
2017,2,INDIE,2,60+,92,IND,IND,
2017,2,INDONEZJA,2,18-59,206,IDN,IDN,
2017,2,INDONEZJA,1,18-64,139,IDN,IDN,
2017,2,INDONEZJA,2,to 17,7,IDN,IDN,
2017,2,INDONEZJA,1,65+,7,IDN,IDN,
2017,2,INDONEZJA,2,60+,3,IDN,IDN,
2017,2,INDONEZJA,1,to 17,7,IDN,IDN,
2017,2,IRAK,1,to 17,80,IRQ,IRQ,
2017,2,IRAK,1,18-64,546,IRQ,IRQ,
2017,2,IRAK,2,to 17,67,IRQ,IRQ,
2017,2,IRAK,2,18-59,162,IRQ,IRQ,
2017,2,IRAK,1,65+,84,IRQ,IRQ,
2017,2,IRAK,2,60+,37,IRQ,IRQ,
2017,2,IRAN,1,to 17,7,IRN,IRN,
2017,2,IRAN,1,18-64,340,IRN,IRN,
2017,2,IRAN,1,65+,13,IRN,IRN,
2017,2,IRAN,2,to 17,4,IRN,IRN,
2017,2,IRAN,2,18-59,140,IRN,IRN,
2017,2,IRAN,2,60+,11,IRN,IRN,
2017,2,IRLANDIA,1,to 17,58,IRL,IRL,
2017,2,IRLANDIA,1,18-64,701,IRL,IRL,
2017,2,IRLANDIA,1,65+,31,IRL,IRL,
2017,2,IRLANDIA,2,18-59,190,IRL,IRL,
2017,2,IRLANDIA,2,60+,15,IRL,IRL,
2017,2,IRLANDIA,2,to 17,51,IRL,IRL,
2017,2,ISLANDIA,1,18-64,24,ISL,ISL,
2017,2,ISLANDIA,2,60+,1,ISL,ISL,
2017,2,ISLANDIA,1,to 17,4,ISL,ISL,
2017,2,ISLANDIA,2,18-59,5,ISL,ISL,
2017,2,ISLANDIA,2,to 17,1,ISL,ISL,
2017,2,IZRAEL,1,to 17,50,ISR,ISR,
2017,2,IZRAEL,1,18-64,279,ISR,ISR,
2017,2,IZRAEL,1,65+,60,ISR,ISR,
2017,2,IZRAEL,2,to 17,47,ISR,ISR,
2017,2,IZRAEL,2,18-59,117,ISR,ISR,
2017,2,IZRAEL,2,60+,51,ISR,ISR,
2017,2,JAMAJKA,1,18-64,17,JAM,JAM,
2017,2,JAMAJKA,2,18-59,12,JAM,JAM,
2017,2,JAMAJKA,1,to 17,1,JAM,JAM,
2017,2,JAPONIA,1,18-64,1340,JPN,JPN,
2017,2,JAPONIA,2,18-59,963,JPN,JPN,
2017,2,JAPONIA,1,to 17,205,JPN,JPN,
2017,2,JAPONIA,1,65+,161,JPN,JPN,
2017,2,JAPONIA,2,to 17,179,JPN,JPN,
2017,2,JAPONIA,2,60+,93,JPN,JPN,
2017,2,JEMEN,1,18-64,143,YEM,YEM,
2017,2,JEMEN,2,18-59,42,YEM,YEM,
2017,2,JEMEN,1,65+,4,YEM,YEM,
2017,2,JEMEN,2,to 17,7,YEM,YEM,
2017,2,JEMEN,2,60+,9,YEM,YEM,
2017,2,JEMEN,1,to 17,6,YEM,YEM,
2017,2,JORDANIA,1,18-64,262,JOR,JOR,
2017,2,JORDANIA,2,18-59,39,JOR,JOR,
2017,2,JORDANIA,1,to 17,9,JOR,JOR,
2017,2,JORDANIA,1,65+,19,JOR,JOR,
2017,2,JORDANIA,2,to 17,6,JOR,JOR,
2017,2,JORDANIA,2,60+,3,JOR,JOR,
2017,2,JUGOSŁAWIA,1,18-64,140,,YUG,
2017,2,JUGOSŁAWIA,2,18-59,63,,YUG,
2017,2,JUGOSŁAWIA,1,65+,80,,YUG,
2017,2,JUGOSŁAWIA,2,60+,36,,YUG,
2017,2,KAMBODŻA,1,to 17,2,KHM,KHM,
2017,2,KAMBODŻA,2,18-59,8,KHM,KHM,
2017,2,KAMBODŻA,1,18-64,16,KHM,KHM,
2017,2,KAMERUN,1,18-64,220,CMR,CMR,
2017,2,KAMERUN,2,to 17,6,CMR,CMR,
2017,2,KAMERUN,2,18-59,72,CMR,CMR,
2017,2,KAMERUN,2,60+,4,CMR,CMR,
2017,2,KAMERUN,1,to 17,4,CMR,CMR,
2017,2,KANADA,1,to 17,50,CAN,CAN,
2017,2,KANADA,1,18-64,634,CAN,CAN,
2017,2,KANADA,1,65+,156,CAN,CAN,
2017,2,KANADA,2,to 17,41,CAN,CAN,
2017,2,KANADA,2,18-59,435,CAN,CAN,
2017,2,KANADA,2,60+,124,CAN,CAN,
2017,2,KATAR,1,18-64,1,QAT,QAT,
2017,2,KAZACHSTAN,1,18-64,789,KAZ,KAZ,
2017,2,KAZACHSTAN,2,18-59,1239,KAZ,KAZ,
2017,2,KAZACHSTAN,1,to 17,48,KAZ,KAZ,
2017,2,KAZACHSTAN,1,65+,33,KAZ,KAZ,
2017,2,KAZACHSTAN,2,to 17,52,KAZ,KAZ,
2017,2,KAZACHSTAN,2,60+,71,KAZ,KAZ,
2017,2,KENIA,2,to 17,5,KEN,KEN,
2017,2,KENIA,2,18-59,108,KEN,KEN,
2017,2,KENIA,1,18-64,134,KEN,KEN,
2017,2,KENIA,1,65+,4,KEN,KEN,
2017,2,KENIA,1,to 17,1,KEN,KEN,
2017,2,KENIA,2,60+,1,KEN,KEN,
2017,2,KIRGISTAN,1,to 17,18,KGZ,KGZ,
2017,2,KIRGISTAN,2,18-59,113,KGZ,KGZ,
2017,2,KIRGISTAN,1,18-64,105,KGZ,KGZ,
2017,2,KIRGISTAN,2,to 17,15,KGZ,KGZ,
2017,2,KIRGISTAN,2,60+,3,KGZ,KGZ,
2017,2,KIRGISTAN,1,65+,1,KGZ,KGZ,
2017,2,KOLUMBIA,2,60+,9,COL,COL,
2017,2,KOLUMBIA,1,18-64,172,COL,COL,
2017,2,KOLUMBIA,2,to 17,4,COL,COL,
2017,2,KOLUMBIA,2,18-59,135,COL,COL,
2017,2,KOLUMBIA,1,to 17,9,COL,COL,
2017,2,KOLUMBIA,1,65+,2,COL,COL,
2017,2,KOMORY,1,18-64,3,COM,COM,
2017,2,KONGO,1,18-64,153,COG,COG,
2017,2,KONGO,1,65+,6,COG,COG,
2017,2,KONGO,2,to 17,3,COG,COG,
2017,2,KONGO,2,18-59,57,COG,COG,
2017,2,KONGO,1,to 17,3,COG,COG,
2017,2,KONGO,2,60+,3,COG,COG,
2017,2,KOREA POŁUDNIOWA,1,18-64,1890,KOR,KOR,
2017,2,KOREA POŁUDNIOWA,2,to 17,385,KOR,KOR,
2017,2,KOREA POŁUDNIOWA,2,18-59,1330,KOR,KOR,
2017,2,KOREA POŁUDNIOWA,1,to 17,372,KOR,KOR,
2017,2,KOREA POŁUDNIOWA,1,65+,32,KOR,KOR,
2017,2,KOREA POŁUDNIOWA,2,60+,47,KOR,KOR,
2017,2,KOREA PÓŁNOCNA,2,18-59,346,PRK,PRK,
2017,2,KOREA PÓŁNOCNA,1,18-64,673,PRK,PRK,
2017,2,KOREA PÓŁNOCNA,1,65+,17,PRK,PRK,
2017,2,KOREA PÓŁNOCNA,2,to 17,13,PRK,PRK,
2017,2,KOREA PÓŁNOCNA,1,to 17,12,PRK,PRK,
2017,2,KOREA PÓŁNOCNA,2,60+,6,PRK,PRK,
2017,2,KOSOWO,1,18-64,91,,XKX,
2017,2,KOSOWO,2,18-59,9,,XKX,
2017,2,KOSOWO,1,to 17,2,,XKX,
2017,2,KOSOWO,2,to 17,1,,XKX,
2017,2,KOSTARYKA,2,18-59,14,CRI,CRI,
2017,2,KOSTARYKA,1,18-64,39,CRI,CRI,
2017,2,KOSTARYKA,1,65+,2,CRI,CRI,
2017,2,KOSTARYKA,2,to 17,1,CRI,CRI,
2017,2,KUBA,1,18-64,125,CUB,CUB,
2017,2,KUBA,2,18-59,70,CUB,CUB,
2017,2,KUBA,2,to 17,2,CUB,CUB,
2017,2,KUBA,2,60+,9,CUB,CUB,
2017,2,KUBA,1,65+,7,CUB,CUB,
2017,2,KUWEJT,1,18-64,28,KWT,KWT,
2017,2,KUWEJT,1,65+,7,KWT,KWT,
2017,2,KUWEJT,2,18-59,2,KWT,KWT,
2017,2,KUWEJT,1,to 17,1,KWT,KWT,
2017,2,LAOS,1,18-64,33,LAO,LAO,
2017,2,LAOS,2,18-59,10,LAO,LAO,
2017,2,LESOTHO,1,18-64,1,LSO,LSO,
2017,2,LIBAN,1,18-64,264,LBN,LBN,
2017,2,LIBAN,2,18-59,39,LBN,LBN,
2017,2,LIBAN,1,to 17,5,LBN,LBN,
2017,2,LIBAN,1,65+,55,LBN,LBN,
2017,2,LIBAN,2,to 17,8,LBN,LBN,
2017,2,LIBAN,2,60+,2,LBN,LBN,
2017,2,LIBERIA,1,18-64,8,LBR,LBR,
2017,2,LIBERIA,1,65+,1,LBR,LBR,
2017,2,LIBERIA,2,18-59,1,LBR,LBR,
2017,2,LIBIA,1,65+,16,LBY,LBY,
2017,2,LIBIA,1,to 17,34,LBY,LBY,
2017,2,LIBIA,1,18-64,273,LBY,LBY,
2017,2,LIBIA,2,to 17,36,LBY,LBY,
2017,2,LIBIA,2,18-59,92,LBY,LBY,
2017,2,LIBIA,2,60+,4,LBY,LBY,
2017,2,LIECHTENSTEIN,1,18-64,3,LIE,LIE,
2017,2,LITWA,1,to 17,72,LTU,LTU,
2017,2,LITWA,1,18-64,1245,LTU,LTU,
2017,2,LITWA,1,65+,61,LTU,LTU,
2017,2,LITWA,2,to 17,79,LTU,LTU,
2017,2,LITWA,2,18-59,1510,LTU,LTU,
2017,2,LITWA,2,60+,187,LTU,LTU,
2017,2,LUKSEMBURG,1,18-64,25,LUX,LUX,
2017,2,LUKSEMBURG,1,65+,11,LUX,LUX,
2017,2,LUKSEMBURG,2,18-59,11,LUX,LUX,
2017,2,LUKSEMBURG,2,60+,2,LUX,LUX,
2017,2,ŁOTWA,1,18-64,266,LVA,LVA,
2017,2,ŁOTWA,2,to 17,29,LVA,LVA,
2017,2,ŁOTWA,2,18-59,367,LVA,LVA,
2017,2,ŁOTWA,2,60+,31,LVA,LVA,
2017,2,ŁOTWA,1,to 17,20,LVA,LVA,
2017,2,ŁOTWA,1,65+,5,LVA,LVA,
2017,2,MACEDONIA,1,18-64,229,MKD,MKD,
2017,2,MACEDONIA,2,18-59,63,MKD,MKD,
2017,2,MACEDONIA,1,65+,15,MKD,MKD,
2017,2,MACEDONIA,2,to 17,6,MKD,MKD,
2017,2,MACEDONIA,2,60+,5,MKD,MKD,
2017,2,MACEDONIA,1,to 17,2,MKD,MKD,
2017,2,MADAGASKAR,1,18-64,17,MDG,MDG,
2017,2,MADAGASKAR,2,18-59,14,MDG,MDG,
2017,2,MADAGASKAR,2,to 17,1,MDG,MDG,
2017,2,MALAWI,1,18-64,8,MWI,MWI,
2017,2,MALAWI,2,18-59,3,MWI,MWI,
2017,2,MALEDIWY,1,18-64,2,MDV,MDV,
2017,2,MALEZJA,1,18-64,165,MYS,MYS,
2017,2,MALEZJA,2,18-59,245,MYS,MYS,
2017,2,MALEZJA,1,65+,3,MYS,MYS,
2017,2,MALEZJA,2,60+,9,MYS,MYS,
2017,2,MALEZJA,1,to 17,9,MYS,MYS,
2017,2,MALEZJA,2,to 17,4,MYS,MYS,
2017,2,MALI,1,to 17,1,MLI,MLI,
2017,2,MALI,1,18-64,14,MLI,MLI,
2017,2,MALI,2,18-59,8,MLI,MLI,
2017,2,MALTA,1,18-64,28,MLT,MLT,
2017,2,MALTA,2,to 17,1,MLT,MLT,
2017,2,MALTA,2,18-59,10,MLT,MLT,
2017,2,MALTA,1,65+,2,MLT,MLT,
2017,2,MAROKO,1,18-64,526,MAR,MAR,
2017,2,MAROKO,2,18-59,70,MAR,MAR,
2017,2,MAROKO,1,65+,10,MAR,MAR,
2017,2,MAROKO,2,60+,4,MAR,MAR,
2017,2,MAROKO,1,to 17,8,MAR,MAR,
2017,2,MAROKO,2,to 17,5,MAR,MAR,
2017,2,MAURETANIA,1,18-64,8,MRT,MRT,
2017,2,MAURETANIA,2,18-59,3,MRT,MRT,
2017,2,MAURITIUS,1,18-64,31,MUS,MUS,
2017,2,MAURITIUS,2,18-59,19,MUS,MUS,
2017,2,MAURITIUS,2,to 17,1,MUS,MUS,
2017,2,MEKSYK,1,18-64,470,MEX,MEX,
2017,2,MEKSYK,2,18-59,220,MEX,MEX,
2017,2,MEKSYK,1,to 17,24,MEX,MEX,
2017,2,MEKSYK,1,65+,10,MEX,MEX,
2017,2,MEKSYK,2,60+,14,MEX,MEX,
2017,2,MEKSYK,2,to 17,17,MEX,MEX,
2017,2,MIKRONEZJA,1,18-64,1,FSM,FSM,
2017,2,MIKRONEZJA,2,18-59,1,FSM,FSM,
2017,2,MJANMA,2,18-59,13,MMR,MMR,
2017,2,MJANMA,1,18-64,21,MMR,MMR,
2017,2,MOŁDAWIA,1,18-64,3277,MDA,MDA,
2017,2,MOŁDAWIA,2,18-59,1717,MDA,MDA,
2017,2,MOŁDAWIA,2,60+,59,MDA,MDA,
2017,2,MOŁDAWIA,1,to 17,37,MDA,MDA,
2017,2,MOŁDAWIA,1,65+,30,MDA,MDA,
2017,2,MOŁDAWIA,2,to 17,31,MDA,MDA,
2017,2,MONAKO,1,18-64,5,MCO,MCO,
2017,2,MONGOLIA,1,18-64,544,MNG,MNG,
2017,2,MONGOLIA,2,to 17,62,MNG,MNG,
2017,2,MONGOLIA,1,to 17,65,MNG,MNG,
2017,2,MONGOLIA,1,65+,36,MNG,MNG,
2017,2,MONGOLIA,2,18-59,588,MNG,MNG,
2017,2,MONGOLIA,2,60+,87,MNG,MNG,
2017,2,MOZAMBIK,1,18-64,7,MOZ,MOZ,
2017,2,NAMIBIA,2,18-59,6,NAM,NAM,
2017,2,NAMIBIA,1,18-64,1,NAM,NAM,
2017,2,NEPAL,1,18-64,1114,NPL,NPL,
2017,2,NEPAL,2,to 17,20,NPL,NPL,
2017,2,NEPAL,2,18-59,250,NPL,NPL,
2017,2,NEPAL,1,65+,2,NPL,NPL,
2017,2,NEPAL,1,to 17,10,NPL,NPL,
2017,2,NEPAL,2,60+,3,NPL,NPL,
2017,2,NIEMCY,1,to 17,357,DEU,DEU,
2017,2,NIEMCY,1,18-64,15760,DEU,DEU,
2017,2,NIEMCY,1,65+,5049,DEU,DEU,
2017,2,NIEMCY,2,to 17,369,DEU,DEU,
2017,2,NIEMCY,2,18-59,6727,DEU,DEU,
2017,2,NIEMCY,2,60+,4396,DEU,DEU,
2017,2,NIGER,1,18-64,22,NER,NER,
2017,2,NIGER,2,18-59,4,NER,NER,
2017,2,NIGER,2,to 17,2,NER,NER,
2017,2,NIGER,1,to 17,1,NER,NER,
2017,2,NIGERIA,1,18-64,1113,NGA,NGA,
2017,2,NIGERIA,1,65+,5,NGA,NGA,
2017,2,NIGERIA,2,18-59,183,NGA,NGA,
2017,2,NIGERIA,1,to 17,19,NGA,NGA,
2017,2,NIGERIA,2,to 17,17,NGA,NGA,
2017,2,NIGERIA,2,60+,6,NGA,NGA,
2017,2,NIKARAGUA,1,to 17,2,NIC,NIC,
2017,2,NIKARAGUA,1,18-64,10,NIC,NIC,
2017,2,NIKARAGUA,2,18-59,2,NIC,NIC,
2017,2,NORWEGIA,1,to 17,40,NOR,NOR,
2017,2,NORWEGIA,1,18-64,546,NOR,NOR,
2017,2,NORWEGIA,1,65+,130,NOR,NOR,
2017,2,NORWEGIA,2,to 17,43,NOR,NOR,
2017,2,NORWEGIA,2,18-59,419,NOR,NOR,
2017,2,NORWEGIA,2,60+,20,NOR,NOR,
2017,2,NOWA ZELANDIA,1,18-64,85,NZL,NZL,
2017,2,NOWA ZELANDIA,1,65+,8,NZL,NZL,
2017,2,NOWA ZELANDIA,2,18-59,37,NZL,NZL,
2017,2,NOWA ZELANDIA,2,60+,6,NZL,NZL,
2017,2,NOWA ZELANDIA,1,to 17,8,NZL,NZL,
2017,2,NOWA ZELANDIA,2,to 17,7,NZL,NZL,
2017,2,NRD,1,65+,28,,DDR,
2017,2,NRD,1,18-64,32,,DDR,
2017,2,NRD,2,18-59,25,,DDR,
2017,2,NRD,2,60+,50,,DDR,
2017,2,OMAN,1,18-64,11,OMN,OMN,
2017,2,OMAN,2,18-59,1,OMN,OMN,
2017,2,OMAN,1,65+,1,OMN,OMN,
2017,2,PAKISTAN,1,18-64,952,PAK,PAK,
2017,2,PAKISTAN,2,60+,5,PAK,PAK,
2017,2,PAKISTAN,1,to 17,28,PAK,PAK,
2017,2,PAKISTAN,2,to 17,19,PAK,PAK,
2017,2,PAKISTAN,2,18-59,91,PAK,PAK,
2017,2,PAKISTAN,1,65+,6,PAK,PAK,
2017,2,PANAMA,1,18-64,10,PAN,PAN,
2017,2,PANAMA,2,18-59,6,PAN,PAN,
2017,2,PANAMA,1,65+,1,PAN,PAN,
2017,2,PANAMA,1,to 17,1,PAN,PAN,
2017,2,PANAMA,2,to 17,1,PAN,PAN,
2017,2,PAPUA-NOWA GWINEA,1,to 17,1,PNG,PNG,
2017,2,PAPUA-NOWA GWINEA,1,18-64,1,PNG,PNG,
2017,2,PAPUA-NOWA GWINEA,2,18-59,5,PNG,PNG,
2017,2,PARAGWAJ,1,to 17,3,PRY,PRY,
2017,2,PARAGWAJ,1,18-64,22,PRY,PRY,
2017,2,PARAGWAJ,2,18-59,12,PRY,PRY,
2017,2,PARAGWAJ,2,to 17,1,PRY,PRY,
2017,2,PARAGWAJ,2,60+,1,PRY,PRY,
2017,2,PERU,1,to 17,5,PER,PER,
2017,2,PERU,2,18-59,72,PER,PER,
2017,2,PERU,1,18-64,127,PER,PER,
2017,2,PERU,1,65+,5,PER,PER,
2017,2,PERU,2,to 17,4,PER,PER,
2017,2,PERU,2,60+,12,PER,PER,
2017,2,PORTUGALIA,1,18-64,1260,PRT,PRT,
2017,2,PORTUGALIA,1,65+,18,PRT,PRT,
2017,2,PORTUGALIA,2,18-59,290,PRT,PRT,
2017,2,PORTUGALIA,1,to 17,40,PRT,PRT,
2017,2,PORTUGALIA,2,to 17,47,PRT,PRT,
2017,2,PORTUGALIA,2,60+,5,PRT,PRT,
2017,2,REPUBLIKA POŁUDNIOWEJ AFRYKI,1,18-64,181,ZAF,ZAF,
2017,2,REPUBLIKA POŁUDNIOWEJ AFRYKI,2,18-59,101,ZAF,ZAF,
2017,2,REPUBLIKA POŁUDNIOWEJ AFRYKI,2,60+,13,ZAF,ZAF,
2017,2,REPUBLIKA POŁUDNIOWEJ AFRYKI,1,to 17,6,ZAF,ZAF,
2017,2,REPUBLIKA POŁUDNIOWEJ AFRYKI,1,65+,10,ZAF,ZAF,
2017,2,REPUBLIKA POŁUDNIOWEJ AFRYKI,2,to 17,8,ZAF,ZAF,
2017,2,REPUBLIKA ŚRODKOWOAFRYKAŃSKA,2,18-59,1,CAF,CAF,
2017,2,REPUBLIKA ŚRODKOWOAFRYKAŃSKA,1,18-64,1,CAF,CAF,
2017,2,REPUBLIKA ZIELONEGO PRZYLĄDKA,1,18-64,4,CPV,CPV,
2017,2,REPUBLIKA ZIELONEGO PRZYLĄDKA,2,18-59,2,CPV,CPV,
2017,2,ROSJA,1,to 17,2125,RUS,RUS,
2017,2,ROSJA,1,18-64,6194,RUS,RUS,
2017,2,ROSJA,1,65+,472,RUS,RUS,
2017,2,ROSJA,2,to 17,1992,RUS,RUS,
2017,2,ROSJA,2,18-59,7467,RUS,RUS,
2017,2,ROSJA,2,60+,1518,RUS,RUS,
2017,2,RUMUNIA,1,to 17,163,ROU,ROU,
2017,2,RUMUNIA,1,18-64,3515,ROU,ROU,
2017,2,RUMUNIA,1,65+,61,ROU,ROU,
2017,2,RUMUNIA,2,to 17,169,ROU,ROU,
2017,2,RUMUNIA,2,18-59,1540,ROU,ROU,
2017,2,RUMUNIA,2,60+,55,ROU,ROU,
2017,2,RWANDA,1,18-64,25,RWA,RWA,
2017,2,RWANDA,2,18-59,15,RWA,RWA,
2017,2,RWANDA,1,to 17,2,RWA,RWA,
2017,2,SAINT LUCIA,2,18-59,1,LCA,LCA,
2017,2,SAINT VINCENT I GRENADYNY,1,18-64,2,VCT,VCT,
2017,2,SALWADOR,1,to 17,1,SLV,SLV,
2017,2,SALWADOR,1,18-64,13,SLV,SLV,
2017,2,SALWADOR,2,to 17,1,SLV,SLV,
2017,2,SALWADOR,2,18-59,9,SLV,SLV,
2017,2,SENEGAL,1,18-64,83,SEN,SEN,
2017,2,SENEGAL,1,65+,1,SEN,SEN,
2017,2,SENEGAL,2,18-59,19,SEN,SEN,
2017,2,SENEGAL,2,to 17,4,SEN,SEN,
2017,2,SENEGAL,1,to 17,2,SEN,SEN,
2017,2,SERBIA,1,to 17,30,SRB,SRB,
2017,2,SERBIA,1,18-64,432,SRB,SRB,
