year,quarter,type,group,age,sex,country_code,count
2017,1,disability.pension,employees,17,m,GBR,7
2017,1,disability.pension,employees,17,m,BGR,4
2017,1,disability.pension,employees,17,m,CHN,6
2017,1,disability.pension,employees,17,m,CZE,1
2017,1,disability.pension,employees,17,m,IND,4
2017,1,disability.pension,employees,17,m,NLD,5
2017,1,disability.pension,employees,17,m,IRQ,1
2017,1,disability.pension,employees,17,m,CAN,1
2017,1,disability.pension,employees,17,m,DEU,2
2017,1,disability.pension,employees,17,m,RUS,2
2017,1,disability.pension,employees,17,m,ROU,1
2017,1,disability.pension,employees,17,m,SWE,1
2017,1,disability.pension,employees,17,m,TUN,1
2017,1,disability.pension,employees,17,m,TUR,5
2017,1,disability.pension,employees,17,m,UKR,108
2017,1,disability.pension,employees,17,m,UZB,1
2017,1,disability.pension,employees,17,m,HUN,3
2017,1,disability.pension,employees,17,m,VNM,13
2017,1,disability.pension,employees,17,m,XXX,4
2016,1,health,employees,17,m,USA,1
2016,1,health,employees,17,m,ARM,4
2016,1,health,employees,17,m,AUT,2
2016,1,health,employees,17,m,AZE,1
2016,1,health,employees,17,m,BEL,1
2016,1,health,employees,17,m,BLR,5
2016,1,health,employees,17,m,GBR,2
2016,1,health,employees,17,m,BGR,4
2016,1,health,employees,17,m,CHN,6
2016,1,health,employees,17,m,IND,4
2016,1,health,employees,17,m,NLD,1
2016,1,health,employees,17,m,IRL,1
2016,1,health,employees,17,m,CAN,1
2016,1,health,employees,17,m,DEU,2
2016,1,health,employees,17,m,RUS,4
2016,1,health,employees,17,m,SWE,1
2016,1,health,employees,17,m,TUR,4
2016,1,health,employees,17,m,UKR,62
2016,1,health,employees,17,m,VNM,12
2016,1,health,employees,17,m,ITA,3
2016,1,health,employees,17,m,XXX,3
2017,1,health,employees,17,m,USA,1
2017,1,health,employees,17,m,ARM,5
2017,1,health,employees,17,m,AUT,1
2017,1,health,employees,17,m,AZE,1
2017,1,health,employees,17,m,BEL,1
2017,1,health,employees,17,m,BLR,3
2017,1,health,employees,17,m,GBR,1
2017,1,health,employees,17,m,BGR,3
2017,1,health,employees,17,m,CHN,4
2017,1,health,employees,17,m,CZE,1
2017,1,health,employees,17,m,IND,2
2017,1,health,employees,17,m,NLD,2
2017,1,health,employees,17,m,IRQ,1
2017,1,health,employees,17,m,CAN,1
2017,1,health,employees,17,m,DEU,2
2017,1,health,employees,17,m,RUS,2
2017,1,health,employees,17,m,ROU,1
2017,1,health,employees,17,m,TUN,1
2017,1,health,employees,17,m,TUR,3
2017,1,health,employees,17,m,UKR,106
2017,1,health,employees,17,m,UZB,1
2017,1,health,employees,17,m,HUN,2
2017,1,health,employees,17,m,VNM,13
2017,1,health,employees,17,m,XXX,3
2016,1,health,entrepreuners,17,m,AUT,1
2016,1,health,entrepreuners,17,m,GBR,2
2016,1,health,entrepreuners,17,m,BGR,5
2016,1,health,entrepreuners,17,m,CHN,1
2016,1,health,entrepreuners,17,m,DNK,1
2016,1,health,entrepreuners,17,m,EST,1
2016,1,health,entrepreuners,17,m,FIN,1
2016,1,health,entrepreuners,17,m,NLD,2
2016,1,health,entrepreuners,17,m,LVA,1
2016,1,health,entrepreuners,17,m,DEU,5
2016,1,health,entrepreuners,17,m,RUS,1
2016,1,health,entrepreuners,17,m,ROU,1
2016,1,health,entrepreuners,17,m,SWE,1
2016,1,health,entrepreuners,17,m,UKR,1
2016,1,health,entrepreuners,17,m,VNM,3
2016,1,health,entrepreuners,17,m,ITA,2
2017,1,health,entrepreuners,17,m,GBR,2
2017,1,health,entrepreuners,17,m,BGR,4
2017,1,health,entrepreuners,17,m,CHN,1
2017,1,health,entrepreuners,17,m,DNK,1
2017,1,health,entrepreuners,17,m,EST,1
2017,1,health,entrepreuners,17,m,NLD,2
2017,1,health,entrepreuners,17,m,LVA,1
2017,1,health,entrepreuners,17,m,MKD,1
2017,1,health,entrepreuners,17,m,DEU,5
2017,1,health,entrepreuners,17,m,RUS,1
2017,1,health,entrepreuners,17,m,ROU,1
2017,1,health,entrepreuners,17,m,UKR,2
2017,1,health,entrepreuners,17,m,VNM,3
2017,1,health,entrepreuners,17,m,ITA,2
2016,1,health,all.people,17,m,AFG,0
2016,1,health,all.people,17,m,ALB,0
2016,1,health,all.people,17,m,DZA,1
2016,1,health,all.people,17,m,USA,6
2016,1,health,all.people,17,m,AND,0
2016,1,health,all.people,17,m,AGO,1
2016,1,health,all.people,17,m,SAU,0
2016,1,health,all.people,17,m,ARG,0
2016,1,health,all.people,17,m,ARM,5
2016,1,health,all.people,17,m,ABW,0
2016,1,health,all.people,17,m,AUS,0
2016,1,health,all.people,17,m,AUT,4
2016,1,health,all.people,17,m,AZE,2
2016,1,health,all.people,17,m,BGD,0
2016,1,health,all.people,17,m,BRB,0
2016,1,health,all.people,17,m,BEL,1
2016,1,health,all.people,17,m,BEN,0
2016,1,health,all.people,17,m,BLR,12
2016,1,health,all.people,17,m,MMR,0
2016,1,health,all.people,17,m,BOL,0
2016,1,health,all.people,17,m,BIH,0
2016,1,health,all.people,17,m,BWA,0
2016,1,health,all.people,17,m,BRA,0
2016,1,health,all.people,17,m,IOT,0
2016,1,health,all.people,17,m,GBR,7
2016,1,health,all.people,17,m,VGB,0
2016,1,health,all.people,17,m,BGR,14
2016,1,health,all.people,17,m,BFA,0
2016,1,health,all.people,17,m,BDI,0
2016,1,health,all.people,17,m,CHL,0
2016,1,health,all.people,17,m,CHN,11
2016,1,health,all.people,17,m,HRV,0
2016,1,health,all.people,17,m,CYP,0
2016,1,health,all.people,17,m,TCD,0
2016,1,health,all.people,17,m,MNE,0
2016,1,health,all.people,17,m,CSK,0
2016,1,health,all.people,17,m,RUS,0
2016,1,health,all.people,17,m,CZE,1
2016,1,health,all.people,17,m,DOM,0
2016,1,health,all.people,17,m,DNK,2
2016,1,health,all.people,17,m,DJI,0
2016,1,health,all.people,17,m,EGY,0
2016,1,health,all.people,17,m,ECU,0
2016,1,health,all.people,17,m,ARE,0
2016,1,health,all.people,17,m,ERI,0
2016,1,health,all.people,17,m,EST,1
2016,1,health,all.people,17,m,ETH,0
2016,1,health,all.people,17,m,PHL,0
2016,1,health,all.people,17,m,FIN,1
2016,1,health,all.people,17,m,FRA,1
2016,1,health,all.people,17,m,ATF,0
2016,1,health,all.people,17,m,GAB,0
2016,1,health,all.people,17,m,GMB,0
2016,1,health,all.people,17,m,GHA,0
2016,1,health,all.people,17,m,GRC,0
2016,1,health,all.people,17,m,GRD,0
2016,1,health,all.people,17,m,GEO,2
2016,1,health,all.people,17,m,GUY,0
2016,1,health,all.people,17,m,GTM,0
2016,1,health,all.people,17,m,GIN,0
2016,1,health,all.people,17,m,HTI,0
2016,1,health,all.people,17,m,IND,4
2016,1,health,all.people,17,m,ESP,1
2016,1,health,all.people,17,m,NLD,4
2016,1,health,all.people,17,m,HND,0
2016,1,health,all.people,17,m,IDN,0
2016,1,health,all.people,17,m,IRQ,5
2016,1,health,all.people,17,m,IRN,0
2016,1,health,all.people,17,m,IRL,1
2016,1,health,all.people,17,m,ISL,0
2016,1,health,all.people,17,m,ISR,0
2016,1,health,all.people,17,m,JAM,0
2016,1,health,all.people,17,m,JPN,0
2016,1,health,all.people,17,m,YEM,0
2016,1,health,all.people,17,m,JOR,0
2016,1,health,all.people,17,m,KHM,0
2016,1,health,all.people,17,m,CMR,1
2016,1,health,all.people,17,m,CAN,2
2016,1,health,all.people,17,m,QAT,0
2016,1,health,all.people,17,m,KAZ,7
2016,1,health,all.people,17,m,KEN,0
2016,1,health,all.people,17,m,KGZ,0
2016,1,health,all.people,17,m,COL,0
2016,1,health,all.people,17,m,COG,0
2016,1,health,all.people,17,m,KOR,1
2016,1,health,all.people,17,m,CRI,0
2016,1,health,all.people,17,m,GBR,0
2016,1,health,all.people,17,m,CUB,0
2016,1,health,all.people,17,m,KWT,0
2016,1,health,all.people,17,m,LKA,0
2016,1,health,all.people,17,m,LAO,0
2016,1,health,all.people,17,m,LBN,0
2016,1,health,all.people,17,m,LBR,0
2016,1,health,all.people,17,m,LBY,0
2016,1,health,all.people,17,m,LTU,0
2016,1,health,all.people,17,m,LUX,0
2016,1,health,all.people,17,m,LVA,4
2016,1,health,all.people,17,m,MKD,0
2016,1,health,all.people,17,m,MDG,0
2016,1,health,all.people,17,m,MYS,0
2016,1,health,all.people,17,m,MLI,0
2016,1,health,all.people,17,m,MLT,0
2016,1,health,all.people,17,m,MAR,0
2016,1,health,all.people,17,m,MRT,0
2016,1,health,all.people,17,m,MUS,0
2016,1,health,all.people,17,m,MEX,0
2016,1,health,all.people,17,m,MDA,3
2016,1,health,all.people,17,m,MCO,0
2016,1,health,all.people,17,m,MNG,2
2016,1,health,all.people,17,m,MOZ,0
2016,1,health,all.people,17,m,NAM,0
2016,1,health,all.people,17,m,NPL,0
2016,1,health,all.people,17,m,DEU,9
2016,1,health,all.people,17,m,NER,0
2016,1,health,all.people,17,m,NGA,0
2016,1,health,all.people,17,m,NIC,1
2016,1,health,all.people,17,m,NOR,0
2016,1,health,all.people,17,m,NZL,0
2016,1,health,all.people,17,m,PAK,0
2016,1,health,all.people,17,m,PSE,0
2016,1,health,all.people,17,m,PAN,0
2016,1,health,all.people,17,m,PNG,0
2016,1,health,all.people,17,m,PRY,0
2016,1,health,all.people,17,m,PER,0
2016,1,health,all.people,17,m,ZAF,0
2016,1,health,all.people,17,m,PRT,0
2016,1,health,all.people,17,m,ZAF,0
2016,1,health,all.people,17,m,CPV,0
2016,1,health,all.people,17,m,RUS,12
2016,1,health,all.people,17,m,ROU,7
2016,1,health,all.people,17,m,RWA,0
2016,1,health,all.people,17,m,SLV,0
2016,1,health,all.people,17,m,ASM,0
2016,1,health,all.people,17,m,SAU,0
2016,1,health,all.people,17,m,SEN,0
2016,1,health,all.people,17,m,SCG,0
2016,1,health,all.people,17,m,SLE,0
2016,1,health,all.people,17,m,SGP,0
2016,1,health,all.people,17,m,SVK,0
2016,1,health,all.people,17,m,SVN,0
2016,1,health,all.people,17,m,SOM,0
2016,1,health,all.people,17,m,SDN,0
2016,1,health,all.people,17,m,SUR,0
2016,1,health,all.people,17,m,SYR,1
2016,1,health,all.people,17,m,CHE,0
2016,1,health,all.people,17,m,SWE,2
2016,1,health,all.people,17,m,CAF,0
2016,1,health,all.people,17,m,TJK,0
2016,1,health,all.people,17,m,THA,0
2016,1,health,all.people,17,m,TWN,1
2016,1,health,all.people,17,m,TZA,0
2016,1,health,all.people,17,m,TGO,0
2016,1,health,all.people,17,m,TTO,0
2016,1,health,all.people,17,m,TUN,1
2016,1,health,all.people,17,m,TUR,6
2016,1,health,all.people,17,m,TKM,0
2016,1,health,all.people,17,m,UGA,0
2016,1,health,all.people,17,m,UKR,498
2016,1,health,all.people,17,m,URY,0
2016,1,health,all.people,17,m,UZB,4
2016,1,health,all.people,17,m,VAT,0
2016,1,health,all.people,17,m,VEN,0
2016,1,health,all.people,17,m,HUN,1
2016,1,health,all.people,17,m,VNM,21
2016,1,health,all.people,17,m,ITA,6
2016,1,health,all.people,17,m,CIV,0
2016,1,health,all.people,17,m,STP,0
2016,1,health,all.people,17,m,COD,0
2016,1,health,all.people,17,m,ZMB,0
2016,1,health,all.people,17,m,ZWE,0
2016,1,health,all.people,17,m,XXX,7
2017,1,health,all.people,17,m,AFG,2
2017,1,health,all.people,17,m,DZA,1
2017,1,health,all.people,17,m,USA,6
2017,1,health,all.people,17,m,AGO,1
2017,1,health,all.people,17,m,ARM,5
2017,1,health,all.people,17,m,AUT,1
2017,1,health,all.people,17,m,AZE,1
2017,1,health,all.people,17,m,BEL,1
2017,1,health,all.people,17,m,BLR,21
2017,1,health,all.people,17,m,GBR,5
2017,1,health,all.people,17,m,BGR,10
2017,1,health,all.people,17,m,CHN,10
2017,1,health,all.people,17,m,CZE,1
2017,1,health,all.people,17,m,DNK,1
2017,1,health,all.people,17,m,EST,1
2017,1,health,all.people,17,m,GEO,1
2017,1,health,all.people,17,m,IND,2
2017,1,health,all.people,17,m,ESP,1
2017,1,health,all.people,17,m,NLD,6
2017,1,health,all.people,17,m,IRQ,3
2017,1,health,all.people,17,m,IRN,2
2017,1,health,all.people,17,m,CMR,1
2017,1,health,all.people,17,m,CAN,2
2017,1,health,all.people,17,m,KAZ,13
2017,1,health,all.people,17,m,KOR,1
2017,1,health,all.people,17,m,LTU,1
2017,1,health,all.people,17,m,LVA,4
2017,1,health,all.people,17,m,MKD,1
2017,1,health,all.people,17,m,MDA,2
2017,1,health,all.people,17,m,MNG,2
2017,1,health,all.people,17,m,DEU,9
2017,1,health,all.people,17,m,RUS,9
2017,1,health,all.people,17,m,ROU,6
2017,1,health,all.people,17,m,TUN,2
2017,1,health,all.people,17,m,TUR,5
2017,1,health,all.people,17,m,UKR,789
2017,1,health,all.people,17,m,UZB,2
2017,1,health,all.people,17,m,HUN,3
2017,1,health,all.people,17,m,VNM,17
2017,1,health,all.people,17,m,ITA,3
2017,1,health,all.people,17,m,XXX,8
2016,1,sickness,entrepreuners,18-64,f,AFG,10
2016,1,sickness,entrepreuners,18-64,f,ALB,2
2016,1,sickness,entrepreuners,18-64,f,USA,27
2016,1,sickness,entrepreuners,18-64,f,ARG,1
2016,1,sickness,entrepreuners,18-64,f,ARM,150
2016,1,sickness,entrepreuners,18-64,f,AUS,2
2016,1,sickness,entrepreuners,18-64,f,AUT,18
2016,1,sickness,entrepreuners,18-64,f,AZE,6
2016,1,sickness,entrepreuners,18-64,f,BGD,2
2016,1,sickness,entrepreuners,18-64,f,BEL,7
2016,1,sickness,entrepreuners,18-64,f,BLR,285
2016,1,sickness,entrepreuners,18-64,f,BIH,2
2016,1,sickness,entrepreuners,18-64,f,BRA,2
2016,1,sickness,entrepreuners,18-64,f,GBR,35
2016,1,sickness,entrepreuners,18-64,f,BGR,151
2016,1,sickness,entrepreuners,18-64,f,CHN,27
2016,1,sickness,entrepreuners,18-64,f,HRV,2
2016,1,sickness,entrepreuners,18-64,f,CYP,2
2016,1,sickness,entrepreuners,18-64,f,MNE,1
2016,1,sickness,entrepreuners,18-64,f,CZE,32
2016,1,sickness,entrepreuners,18-64,f,DOM,2
2016,1,sickness,entrepreuners,18-64,f,DNK,7
2016,1,sickness,entrepreuners,18-64,f,EST,2
2016,1,sickness,entrepreuners,18-64,f,PHL,2
2016,1,sickness,entrepreuners,18-64,f,FIN,2
2016,1,sickness,entrepreuners,18-64,f,FRA,25
2016,1,sickness,entrepreuners,18-64,f,GMB,1
2016,1,sickness,entrepreuners,18-64,f,GRC,3
2016,1,sickness,entrepreuners,18-64,f,GEO,10
2016,1,sickness,entrepreuners,18-64,f,GIN,1
2016,1,sickness,entrepreuners,18-64,f,HTI,1
2016,1,sickness,entrepreuners,18-64,f,IND,5
2016,1,sickness,entrepreuners,18-64,f,ESP,12
2016,1,sickness,entrepreuners,18-64,f,NLD,8
2016,1,sickness,entrepreuners,18-64,f,IDN,3
2016,1,sickness,entrepreuners,18-64,f,IRQ,1
2016,1,sickness,entrepreuners,18-64,f,IRN,3
2016,1,sickness,entrepreuners,18-64,f,IRL,5
2016,1,sickness,entrepreuners,18-64,f,ISR,1
2016,1,sickness,entrepreuners,18-64,f,JPN,5
2016,1,sickness,entrepreuners,18-64,f,KHM,2
2016,1,sickness,entrepreuners,18-64,f,CMR,2
2016,1,sickness,entrepreuners,18-64,f,CAN,3
2016,1,sickness,entrepreuners,18-64,f,KAZ,28
2016,1,sickness,entrepreuners,18-64,f,KEN,5
2016,1,sickness,entrepreuners,18-64,f,KGZ,1
2016,1,sickness,entrepreuners,18-64,f,COL,1
2016,1,sickness,entrepreuners,18-64,f,KOR,6
2016,1,sickness,entrepreuners,18-64,f,GBR,5
2016,1,sickness,entrepreuners,18-64,f,LBN,1
2016,1,sickness,entrepreuners,18-64,f,LTU,73
2016,1,sickness,entrepreuners,18-64,f,LVA,11
2016,1,sickness,entrepreuners,18-64,f,MKD,1
2016,1,sickness,entrepreuners,18-64,f,MYS,1
2016,1,sickness,entrepreuners,18-64,f,MUS,1
2016,1,sickness,entrepreuners,18-64,f,MEX,6
2016,1,sickness,entrepreuners,18-64,f,MDA,12
2016,1,sickness,entrepreuners,18-64,f,MNG,40
2016,1,sickness,entrepreuners,18-64,f,NPL,2
2016,1,sickness,entrepreuners,18-64,f,DEU,66
2016,1,sickness,entrepreuners,18-64,f,NGA,2
2016,1,sickness,entrepreuners,18-64,f,NOR,1
2016,1,sickness,entrepreuners,18-64,f,PAK,3
2016,1,sickness,entrepreuners,18-64,f,PER,1
2016,1,sickness,entrepreuners,18-64,f,ZAF,1
2016,1,sickness,entrepreuners,18-64,f,PRT,1
2016,1,sickness,entrepreuners,18-64,f,ZAF,1
2016,1,sickness,entrepreuners,18-64,f,RUS,196
2016,1,sickness,entrepreuners,18-64,f,ROU,22
2016,1,sickness,entrepreuners,18-64,f,SCG,3
2016,1,sickness,entrepreuners,18-64,f,SGP,1
2016,1,sickness,entrepreuners,18-64,f,SVK,21
2016,1,sickness,entrepreuners,18-64,f,SVN,2
2016,1,sickness,entrepreuners,18-64,f,SYR,1
2016,1,sickness,entrepreuners,18-64,f,CHE,2
2016,1,sickness,entrepreuners,18-64,f,SWE,18
2016,1,sickness,entrepreuners,18-64,f,TJK,1
2016,1,sickness,entrepreuners,18-64,f,THA,7
2016,1,sickness,entrepreuners,18-64,f,TWN,2
2016,1,sickness,entrepreuners,18-64,f,TUN,1
2016,1,sickness,entrepreuners,18-64,f,TUR,3
2016,1,sickness,entrepreuners,18-64,f,TKM,1
2016,1,sickness,entrepreuners,18-64,f,UGA,1
2016,1,sickness,entrepreuners,18-64,f,UKR,934
2016,1,sickness,entrepreuners,18-64,f,UZB,10
2016,1,sickness,entrepreuners,18-64,f,HUN,16
2016,1,sickness,entrepreuners,18-64,f,VNM,172
2016,1,sickness,entrepreuners,18-64,f,ITA,21
2016,1,sickness,entrepreuners,18-64,f,XXX,281
2017,1,sickness,entrepreuners,18-64,f,AFG,9
2017,1,sickness,entrepreuners,18-64,f,ALB,2
2017,1,sickness,entrepreuners,18-64,f,USA,29
2017,1,sickness,entrepreuners,18-64,f,ARM,127
2017,1,sickness,entrepreuners,18-64,f,AUS,2
2017,1,sickness,entrepreuners,18-64,f,AUT,18
2017,1,sickness,entrepreuners,18-64,f,AZE,6
2017,1,sickness,entrepreuners,18-64,f,BEL,3
2017,1,sickness,entrepreuners,18-64,f,BLR,313
2017,1,sickness,entrepreuners,18-64,f,BIH,2
2017,1,sickness,entrepreuners,18-64,f,BRA,4
2017,1,sickness,entrepreuners,18-64,f,GBR,32
2017,1,sickness,entrepreuners,18-64,f,BGR,148
2017,1,sickness,entrepreuners,18-64,f,CHN,23
2017,1,sickness,entrepreuners,18-64,f,HRV,4
2017,1,sickness,entrepreuners,18-64,f,CYP,2
2017,1,sickness,entrepreuners,18-64,f,MNE,1
2017,1,sickness,entrepreuners,18-64,f,CZE,28
2017,1,sickness,entrepreuners,18-64,f,DOM,1
2017,1,sickness,entrepreuners,18-64,f,DNK,6
2017,1,sickness,entrepreuners,18-64,f,EST,3
2017,1,sickness,entrepreuners,18-64,f,PHL,1
2017,1,sickness,entrepreuners,18-64,f,FIN,1
2017,1,sickness,entrepreuners,18-64,f,FRA,25
2017,1,sickness,entrepreuners,18-64,f,GMB,1
2017,1,sickness,entrepreuners,18-64,f,GRC,2
2017,1,sickness,entrepreuners,18-64,f,GEO,10
2017,1,sickness,entrepreuners,18-64,f,GUY,1
2017,1,sickness,entrepreuners,18-64,f,GIN,2
2017,1,sickness,entrepreuners,18-64,f,IND,5
2017,1,sickness,entrepreuners,18-64,f,ESP,14
2017,1,sickness,entrepreuners,18-64,f,NLD,7
2017,1,sickness,entrepreuners,18-64,f,IDN,2
2017,1,sickness,entrepreuners,18-64,f,IRQ,1
2017,1,sickness,entrepreuners,18-64,f,IRN,3
2017,1,sickness,entrepreuners,18-64,f,IRL,6
2017,1,sickness,entrepreuners,18-64,f,ISR,1
2017,1,sickness,entrepreuners,18-64,f,JPN,5
2017,1,sickness,entrepreuners,18-64,f,KHM,2
2017,1,sickness,entrepreuners,18-64,f,CMR,2
2017,1,sickness,entrepreuners,18-64,f,CAN,4
2017,1,sickness,entrepreuners,18-64,f,KAZ,30
2017,1,sickness,entrepreuners,18-64,f,KEN,4
2017,1,sickness,entrepreuners,18-64,f,KGZ,1
2017,1,sickness,entrepreuners,18-64,f,COL,2
2017,1,sickness,entrepreuners,18-64,f,KOR,6
2017,1,sickness,entrepreuners,18-64,f,GBR,3
2017,1,sickness,entrepreuners,18-64,f,LBN,1
2017,1,sickness,entrepreuners,18-64,f,LBY,1
2017,1,sickness,entrepreuners,18-64,f,LTU,78
2017,1,sickness,entrepreuners,18-64,f,LVA,15
2017,1,sickness,entrepreuners,18-64,f,MKD,1
2017,1,sickness,entrepreuners,18-64,f,MYS,1
2017,1,sickness,entrepreuners,18-64,f,MAR,1
2017,1,sickness,entrepreuners,18-64,f,MUS,1
2017,1,sickness,entrepreuners,18-64,f,MEX,3
2017,1,sickness,entrepreuners,18-64,f,MDA,14
2017,1,sickness,entrepreuners,18-64,f,MNG,42
2017,1,sickness,entrepreuners,18-64,f,NPL,3
2017,1,sickness,entrepreuners,18-64,f,DEU,65
2017,1,sickness,entrepreuners,18-64,f,NGA,3
2017,1,sickness,entrepreuners,18-64,f,NOR,1
2017,1,sickness,entrepreuners,18-64,f,PER,1
2017,1,sickness,entrepreuners,18-64,f,ZAF,1
2017,1,sickness,entrepreuners,18-64,f,PRT,5
2017,1,sickness,entrepreuners,18-64,f,ZAF,1
2017,1,sickness,entrepreuners,18-64,f,RUS,198
2017,1,sickness,entrepreuners,18-64,f,ROU,37
2017,1,sickness,entrepreuners,18-64,f,SCG,4
2017,1,sickness,entrepreuners,18-64,f,SGP,1
2017,1,sickness,entrepreuners,18-64,f,SVK,20
2017,1,sickness,entrepreuners,18-64,f,SVN,3
2017,1,sickness,entrepreuners,18-64,f,SYR,1
2017,1,sickness,entrepreuners,18-64,f,CHE,1
2017,1,sickness,entrepreuners,18-64,f,SWE,20
2017,1,sickness,entrepreuners,18-64,f,THA,7
2017,1,sickness,entrepreuners,18-64,f,TWN,2
2017,1,sickness,entrepreuners,18-64,f,TUN,1
2017,1,sickness,entrepreuners,18-64,f,TUR,6
2017,1,sickness,entrepreuners,18-64,f,TKM,2
2017,1,sickness,entrepreuners,18-64,f,UGA,1
2017,1,sickness,entrepreuners,18-64,f,UKR,1031
2017,1,sickness,entrepreuners,18-64,f,UZB,11
2017,1,sickness,entrepreuners,18-64,f,HUN,13
2017,1,sickness,entrepreuners,18-64,f,VNM,193
2017,1,sickness,entrepreuners,18-64,f,ITA,22
2017,1,sickness,entrepreuners,18-64,f,XXX,257
2016,1,sickness,all.people,18-64,f,AFG,99
2016,1,sickness,all.people,18-64,f,ALB,29
2016,1,sickness,all.people,18-64,f,DZA,16
2016,1,sickness,all.people,18-64,f,USA,176
2016,1,sickness,all.people,18-64,f,AGO,9
2016,1,sickness,all.people,18-64,f,ARG,19
2016,1,sickness,all.people,18-64,f,ARM,710
2016,1,sickness,all.people,18-64,f,AUS,33
2016,1,sickness,all.people,18-64,f,AUT,95
2016,1,sickness,all.people,18-64,f,AZE,47
2016,1,sickness,all.people,18-64,f,BGD,10
2016,1,sickness,all.people,18-64,f,BRB,1
2016,1,sickness,all.people,18-64,f,BEL,58
2016,1,sickness,all.people,18-64,f,BEN,2
2016,1,sickness,all.people,18-64,f,BLR,3149
2016,1,sickness,all.people,18-64,f,MMR,3
2016,1,sickness,all.people,18-64,f,BOL,6
2016,1,sickness,all.people,18-64,f,BIH,16
2016,1,sickness,all.people,18-64,f,BRA,49
2016,1,sickness,all.people,18-64,f,GBR,232
2016,1,sickness,all.people,18-64,f,BGR,642
2016,1,sickness,all.people,18-64,f,CHL,4
2016,1,sickness,all.people,18-64,f,CHN,1463
2016,1,sickness,all.people,18-64,f,HRV,48
2016,1,sickness,all.people,18-64,f,CYP,7
2016,1,sickness,all.people,18-64,f,MNE,8
2016,1,sickness,all.people,18-64,f,RUS,4
