year,type,group,sex,age,citizenship,count
2023,disability.pension,employees,m,25,PRT,20
2023,disability.pension,employees,f,28,BRA,15
2023,disability.pension,employees,m,30,SEN,2
2023,disability.pension,employees,m,25,MLI,2
2023,disability.pension,employees,m,27,ZMB,5
2023,disability.pension,employees,m,29,PSE,7
2023,disability.pension,employees,m,30,CMR,8
2023,disability.pension,employees,f,29,MYS,6
2023,disability.pension,employees,m,31,SEN,3
2023,disability.pension,employees,f,30,PRT,12
2023,disability.pension,employees,m,35,BDI,2
2023,disability.pension,employees,f,28,TUN,11
2023,disability.pension,employees,m,29,CMR,12
2023,disability.pension,employees,m,53,EGY,2
2023,disability.pension,employees,f,23,THA,1
2023,disability.pension,employees,f,59,HRV,1
2023,disability.pension,employees,f,25,HUN,11
2023,disability.pension,employees,f,61,FIN,1
2023,disability.pension,employees,f,29,MDG,1
2023,disability.pension,employees,m,32,RWA,4
2023,disability.pension,employees,f,31,HRV,1
2023,disability.pension,employees,m,27,SAU,3
2023,disability.pension,employees,m,28,STP,1
2023,disability.pension,employees,f,26,MAR,15
2023,disability.pension,employees,f,28,MAR,10
2023,disability.pension,employees,m,30,CIV,2
2023,disability.pension,employees,f,22,TZA,6
2023,disability.pension,employees,m,27,PSE,9
2023,disability.pension,employees,f,57,CHE,1
2023,disability.pension,employees,m,24,AGO,4
2023,disability.pension,employees,m,35,CMR,6
2023,disability.pension,employees,m,29,FRA,2
2023,disability.pension,employees,m,35,SAU,2
2023,disability.pension,employees,f,31,SVN,4
2023,disability.pension,employees,m,24,BDI,2
2023,disability.pension,employees,f,20,EGY,1
2023,disability.pension,employees,f,31,FRA,16
2023,disability.pension,employees,m,34,MDG,1
2023,disability.pension,employees,f,26,CZE,14
2023,disability.pension,employees,f,29,KAZ,45
2023,disability.pension,employees,m,25,SDN,1
2023,disability.pension,employees,f,25,SOM,2
2023,disability.pension,employees,f,27,CMR,2
2023,disability.pension,employees,m,23,URY,1
2023,disability.pension,employees,f,34,RWA,2
2023,disability.pension,employees,f,26,PRT,9
2023,disability.pension,employees,f,23,AGO,5
2023,disability.pension,employees,f,30,DZA,4
2023,disability.pension,employees,f,25,DEU,9
2023,disability.pension,employees,f,22,PRT,3
2023,disability.pension,employees,f,26,AGO,3
2023,disability.pension,employees,m,20,BEL,1
2023,disability.pension,employees,m,25,ITA,4
2023,disability.pension,employees,f,26,ITA,4
2023,disability.pension,employees,m,29,GIN,2
2023,disability.pension,employees,f,21,CHL,1
2023,disability.pension,employees,m,26,AGO,10
2023,disability.pension,employees,m,26,AUT,6
2023,disability.pension,employees,m,38,KAZ,6
2023,disability.pension,employees,f,23,PRT,7
2023,disability.pension,employees,f,29,EGY,8
2023,disability.pension,employees,m,54,CHE,5
2023,disability.pension,employees,m,25,SUR,1
2023,disability.pension,employees,m,25,COG,5
2023,disability.pension,employees,f,22,SVK,3
2023,disability.pension,employees,m,33,FRA,3
2023,disability.pension,employees,f,29,DZA,3
2023,disability.pension,employees,m,38,RWA,4
2023,disability.pension,employees,m,24,BEL,6
2023,disability.pension,employees,m,32,ECU,7
2023,disability.pension,employees,f,18,ITA,2
2023,disability.pension,employees,f,23,LVA,4
2023,disability.pension,employees,f,30,BRA,21
2023,disability.pension,employees,f,20,DEU,5
2023,disability.pension,employees,m,33,SVN,3
2023,disability.pension,employees,m,23,CYP,4
2023,disability.pension,employees,f,34,CHL,3
2023,disability.pension,employees,m,31,KEN,2
2023,disability.pension,employees,f,50,BLR,3
2023,disability.pension,employees,f,29,SAU,1
2023,disability.pension,employees,m,13,RUS,2
2023,disability.pension,employees,f,27,FIN,9
2023,disability.pension,employees,m,28,LBY,2
2023,disability.pension,employees,m,53,UKR,3
2023,disability.pension,employees,m,60,FIN,2
2023,disability.pension,employees,f,24,FIN,3
2023,disability.pension,employees,m,63,SWE,2
2023,disability.pension,employees,f,29,LBN,9
2023,disability.pension,employees,f,42,NLD,2
2023,disability.pension,employees,f,41,DZA,1
2023,disability.pension,employees,m,49,BGR,2
2023,disability.pension,employees,m,26,ARM,4
2023,disability.pension,employees,f,58,HUN,2
2023,disability.pension,employees,f,23,DEU,8
2023,disability.pension,employees,f,22,ROU,15
2023,disability.pension,employees,m,22,HUN,6
2023,disability.pension,employees,m,20,SVK,2
2023,disability.pension,employees,f,29,AUT,4
2023,disability.pension,employees,m,25,SVK,12
2023,disability.pension,employees,f,20,HUN,3
2023,disability.pension,employees,f,24,CZE,4
2023,disability.pension,employees,f,22,HUN,4
2023,disability.pension,employees,m,19,HUN,3
2023,disability.pension,employees,f,24,DEU,10
2023,disability.pension,employees,m,37,UKR,2
2023,disability.pension,employees,m,32,GHA,8
2023,disability.pension,employees,f,29,GHA,2
2023,disability.pension,employees,m,26,RWA,3
2023,disability.pension,employees,m,33,IDN,3
2023,disability.pension,employees,m,31,ZMB,3
2023,disability.pension,employees,m,30,ROU,16
2023,disability.pension,employees,m,37,SVN,7
2023,disability.pension,employees,m,77,GBR,2
2023,disability.pension,employees,f,33,AGO,2
2023,disability.pension,employees,m,29,CMR,3
2023,disability.pension,employees,m,31,GRC,2
2023,disability.pension,employees,f,28,ZAF,11
2023,disability.pension,employees,f,38,CAN,1
2023,disability.pension,employees,f,36,RWA,5
2023,disability.pension,employees,m,49,HUN,4
2023,disability.pension,employees,m,61,CUB,2
2023,disability.pension,employees,m,36,NLD,4
2023,disability.pension,employees,f,40,ISR,2
2023,disability.pension,employees,m,46,ISR,7
2023,disability.pension,employees,f,39,TJK,2
2023,disability.pension,employees,m,52,CHE,1
2023,disability.pension,employees,m,59,THA,3
2023,disability.pension,employees,m,31,THA,5
2023,disability.pension,employees,m,42,THA,9
2023,disability.pension,employees,f,42,UZB,4
2023,disability.pension,employees,m,61,AZE,6
2023,disability.pension,employees,m,50,ZWE,4
2023,disability.pension,employees,m,27,LKA,2
2023,disability.pension,employees,m,24,NGA,2
2023,disability.pension,employees,m,33,GHA,13
2023,disability.pension,employees,f,30,NER,3
2023,disability.pension,employees,f,41,RWA,1
2023,disability.pension,employees,m,43,LKA,10
2023,disability.pension,employees,m,40,ETH,1
2023,disability.pension,employees,f,44,TKM,1
2023,disability.pension,employees,f,23,TZA,4
2023,disability.pension,employees,f,26,NGA,6
2023,disability.pension,employees,f,33,ZAF,5
2023,disability.pension,employees,f,66,RUS,7
2023,disability.pension,employees,f,51,CHL,1
2023,disability.pension,employees,f,32,COL,3
2023,disability.pension,employees,m,35,GRC,2
2023,disability.pension,employees,f,53,HRV,2
2023,disability.pension,employees,m,56,ESP,2
2023,disability.pension,employees,m,30,ITA,6
2023,disability.pension,employees,m,26,UKR,3
2023,disability.pension,employees,f,24,COL,8
2023,disability.pension,employees,f,34,VEN,5
2023,disability.pension,employees,f,57,COL,2
2023,disability.pension,employees,f,39,LTU,3
2023,disability.pension,employees,m,1,TJK,1
2023,disability.pension,employees,f,23,GTM,2
2023,disability.pension,employees,f,52,UZB,5
2023,disability.pension,employees,f,31,MDA,4
2023,disability.pension,employees,f,52,TUR,5
2023,disability.pension,employees,f,35,GEO,22
2023,disability.pension,employees,m,61,UKR,4
2023,disability.pension,employees,f,47,UKR,15
2023,disability.pension,employees,f,57,UKR,5
2023,disability.pension,employees,f,22,BLR,12
2023,disability.pension,employees,m,61,LTU,2
2023,disability.pension,employees,m,35,CAN,4
2023,disability.pension,employees,f,23,AFG,3
2023,disability.pension,employees,f,30,UKR,4
2023,disability.pension,employees,m,35,CHE,3
2023,disability.pension,employees,f,34,FIN,4
2023,disability.pension,employees,f,29,IRN,4
2023,disability.pension,employees,f,36,HRV,5
2023,disability.pension,employees,f,24,ZWE,3
2023,disability.pension,employees,f,31,EGY,9
2023,disability.pension,employees,f,45,NOR,4
2023,disability.pension,employees,f,28,NER,2
2023,disability.pension,employees,f,26,EST,1
2023,disability.pension,employees,m,33,TWN,3
2023,disability.pension,employees,f,41,ETH,1
2023,disability.pension,employees,f,34,IRQ,1
2023,disability.pension,employees,m,10,UKR,12
2023,disability.pension,employees,m,67,CHN,1
2023,disability.pension,employees,m,31,QAT,1
2023,disability.pension,employees,f,30,MEX,15
2023,disability.pension,employees,m,2,GEO,2
2023,disability.pension,employees,m,46,JOR,3
2023,disability.pension,employees,m,50,CHE,3
2023,disability.pension,employees,f,42,BRA,7
2023,disability.pension,employees,m,53,UKR,5
2023,disability.pension,employees,f,60,GEO,6
2023,disability.pension,employees,f,167,UKR,1
2023,disability.pension,employees,m,52,LVA,8
2023,disability.pension,employees,f,27,TUN,12
2023,disability.pension,employees,m,54,RUS,2
2023,disability.pension,employees,f,49,UZB,4
2023,disability.pension,employees,f,31,KGZ,7
2023,disability.pension,employees,m,24,LBN,2
2023,disability.pension,employees,m,39,SVK,2
2023,disability.pension,employees,m,26,CRI,3
2023,disability.pension,employees,m,47,MDA,4
2023,disability.pension,employees,f,54,GEO,3
2023,disability.pension,employees,f,31,GEO,9
2023,disability.pension,employees,m,66,MDA,2
2023,disability.pension,employees,m,44,UKR,2
2023,disability.pension,employees,m,34,UKR,6
2023,disability.pension,employees,f,28,GEO,3
2023,disability.pension,employees,f,46,KOR,2
2023,disability.pension,employees,m,25,UKR,2
2023,disability.pension,employees,m,0,ITA,1
2023,disability.pension,employees,m,67,RUS,4
2023,disability.pension,employees,m,38,THA,10
2023,disability.pension,employees,f,61,UGA,1
2023,disability.pension,employees,f,31,ARG,5
2023,disability.pension,employees,f,62,UKR,4
2023,disability.pension,employees,m,40,ROU,2
2023,disability.pension,employees,m,58,EST,2
2023,disability.pension,employees,m,73,UKR,2
2023,disability.pension,employees,m,29,SOM,3
2023,disability.pension,employees,f,28,RWA,6
2023,disability.pension,employees,f,41,UKR,2
2023,disability.pension,employees,f,60,RUS,2
2023,disability.pension,employees,f,46,HUN,5
2023,disability.pension,employees,f,40,RUS,2
2023,disability.pension,employees,m,37,NGA,2
2023,disability.pension,employees,f,47,UKR,2
2023,disability.pension,employees,m,21,SAU,2
2023,disability.pension,employees,m,23,SAU,1
2023,disability.pension,employees,m,44,ZMB,1
2023,disability.pension,employees,f,34,NOR,1
2023,disability.pension,employees,m,41,GEO,3
2023,disability.pension,employees,f,46,CAN,1
2023,disability.pension,employees,f,33,BLR,4
2023,disability.pension,employees,m,29,UKR,2
2023,disability.pension,employees,m,57,TJK,3
2023,disability.pension,employees,f,30,KGZ,14
2023,disability.pension,employees,m,56,AUS,3
2023,disability.pension,employees,m,37,EST,4
2023,disability.pension,employees,f,31,BLR,3
2023,disability.pension,employees,m,45,SVN,5
2023,disability.pension,employees,m,46,KOR,26
2023,disability.pension,employees,f,46,BLR,2
2023,disability.pension,employees,m,45,UKR,5
2023,disability.pension,employees,m,33,NGA,2
2023,disability.pension,employees,f,53,HUN,4
2023,disability.pension,employees,f,27,UKR,2
2023,disability.pension,employees,f,37,UZB,11
2023,disability.pension,employees,f,2,MDA,1
2023,disability.pension,employees,f,50,HUN,5
2023,disability.pension,employees,m,26,GUY,1
2023,disability.pension,employees,m,23,GUY,1
2023,disability.pension,employees,m,45,GUY,1
2023,disability.pension,employees,m,41,EST,3
2023,disability.pension,employees,m,30,UKR,2
2023,disability.pension,employees,f,58,DNK,1
2023,disability.pension,employees,f,53,MLT,1
2023,disability.pension,employees,m,55,NGA,4
2023,disability.pension,employees,m,44,THA,5
2023,disability.pension,employees,m,67,UKR,2
2023,disability.pension,employees,m,55,IDN,3
2023,disability.pension,employees,f,48,KAZ,2
2023,disability.pension,employees,m,58,NGA,2
2023,disability.pension,employees,f,27,ECU,2
2023,disability.pension,employees,m,31,LTU,4
2023,disability.pension,employees,m,51,NLD,2
2023,disability.pension,employees,m,27,UKR,2
2023,disability.pension,employees,m,19,UKR,2
2023,disability.pension,employees,f,30,UKR,60
2023,disability.pension,employees,m,19,BLR,9
2023,disability.pension,employees,f,19,ROU,6
2023,disability.pension,employees,f,18,UZB,1
2023,disability.pension,employees,m,20,TKM,2
2023,disability.pension,employees,f,22,COL,2
2023,disability.pension,employees,f,53,TUR,5
2023,disability.pension,employees,f,57,KAZ,6
2023,disability.pension,employees,m,51,ESP,2
2023,disability.pension,employees,m,34,SOM,2
2023,disability.pension,employees,f,19,GEO,2
2023,disability.pension,employees,m,22,SOM,1
2023,disability.pension,employees,m,34,MDA,3
2023,disability.pension,employees,f,42,ISR,1
2023,disability.pension,employees,m,63,GBR,3
2023,disability.pension,employees,m,24,BLR,6
2023,disability.pension,employees,m,39,THA,7
2023,disability.pension,employees,m,50,THA,6
2023,disability.pension,employees,m,42,THA,4
2023,disability.pension,employees,f,53,THA,2
2023,disability.pension,employees,m,35,MMR,1
2023,disability.pension,employees,m,20,IRL,4
2023,disability.pension,employees,f,56,MDA,3
2023,disability.pension,employees,m,53,CHL,2
2023,disability.pension,employees,m,61,GEO,10
2023,disability.pension,employees,f,26,UZB,4
2023,disability.pension,employees,m,30,COG,6
2023,disability.pension,employees,f,47,FRA,6
2023,disability.pension,employees,m,38,ISR,3
2023,disability.pension,employees,m,49,ZAF,2
2023,disability.pension,employees,m,66,EGY,1
2023,disability.pension,employees,f,50,DZA,2
2023,disability.pension,employees,f,38,FRA,2
2023,disability.pension,employees,m,63,BGR,14
2023,disability.pension,employees,f,38,KAZ,4
2023,disability.pension,employees,f,25,AUS,1
2023,disability.pension,employees,f,47,CUB,2
2023,disability.pension,employees,m,34,MKD,2
2023,disability.pension,employees,f,30,HRV,5
2023,disability.pension,employees,m,18,CUB,1
2023,disability.pension,employees,m,15,AFG,1
2023,disability.pension,employees,m,16,AFG,1
2023,disability.pension,employees,m,46,KGZ,4
2023,disability.pension,employees,m,57,KAZ,2
2023,disability.pension,employees,m,51,KGZ,4
2023,disability.pension,employees,m,29,TJK,2
2023,disability.pension,employees,m,42,TJK,4
2023,disability.pension,employees,f,44,DEU,2
2023,disability.pension,employees,m,60,AUT,5
2023,disability.pension,employees,f,60,GBR,4
2023,disability.pension,employees,m,50,TWN,2
2023,disability.pension,employees,f,36,MDA,8
2023,disability.pension,employees,m,50,NPL,2
2023,disability.pension,employees,m,38,UKR,2
2023,disability.pension,employees,m,48,BEL,2
2023,disability.pension,employees,f,53,ARM,2
2023,disability.pension,employees,f,44,UZB,2
2023,disability.pension,employees,m,57,THA,2
2023,disability.pension,employees,m,0,ARG,2
2023,disability.pension,employees,m,53,UKR,2
2023,disability.pension,employees,f,58,BEL,3
2023,disability.pension,employees,m,45,KAZ,6
2023,disability.pension,employees,m,42,TUR,12
2023,disability.pension,employees,m,63,KGZ,1
2023,disability.pension,employees,m,34,BLR,4
2023,disability.pension,employees,m,25,TJK,2
2023,disability.pension,employees,f,30,TWN,2
2023,disability.pension,employees,m,23,JPN,6
2023,disability.pension,employees,m,32,UKR,2
2023,disability.pension,employees,m,44,QAT,1
2023,disability.pension,employees,f,56,MDA,4
2023,disability.pension,employees,m,57,UKR,2
2023,disability.pension,employees,f,61,MDA,2
2023,disability.pension,employees,f,73,GEO,1
2023,disability.pension,employees,m,62,MDA,6
2023,disability.pension,employees,f,18,MDA,6
2023,disability.pension,employees,m,42,TJK,3
2023,disability.pension,employees,m,28,TJK,4
2023,disability.pension,employees,m,36,BIH,5
2023,disability.pension,employees,f,62,ROU,10
2023,disability.pension,employees,m,38,DEU,3
2023,disability.pension,employees,m,47,GEO,6
2023,disability.pension,employees,m,29,BLR,2
2023,disability.pension,employees,f,36,UKR,6
2023,disability.pension,employees,f,48,UKR,5
2023,disability.pension,employees,m,26,GEO,6
2023,disability.pension,employees,f,50,ROU,38
2023,disability.pension,employees,f,19,TUR,3
2023,disability.pension,employees,f,36,LBN,2
2023,disability.pension,employees,m,38,LBN,6
2023,disability.pension,employees,m,36,BFA,1
2023,disability.pension,employees,m,35,IND,4
2023,disability.pension,employees,m,55,ISL,1
2023,disability.pension,employees,f,71,GRC,1
2023,disability.pension,employees,f,42,IRL,2
2023,disability.pension,employees,m,57,COD,1
2023,disability.pension,employees,m,67,CZE,4
2023,disability.pension,employees,f,30,ROU,8
2023,disability.pension,employees,f,38,HUN,11
2023,disability.pension,employees,f,31,ITA,2
2023,disability.pension,employees,m,43,ECU,1
2023,disability.pension,employees,m,37,CHE,2
2023,disability.pension,employees,m,63,LTU,5
2023,disability.pension,employees,m,25,DOM,2
2023,disability.pension,employees,m,26,DOM,1
2023,disability.pension,employees,m,24,DOM,1
2023,disability.pension,employees,f,42,JPN,6
2023,disability.pension,employees,f,49,IRL,1
2023,disability.pension,employees,m,31,TZA,8
2023,disability.pension,employees,m,23,SWE,2
2023,disability.pension,employees,m,2,BEL,1
2023,disability.pension,employees,m,25,SWE,5
2023,disability.pension,employees,m,22,FIN,5
2023,disability.pension,employees,m,21,HUN,5
2023,disability.pension,employees,m,21,HUN,2
2023,disability.pension,employees,f,21,HUN,3
2023,disability.pension,employees,m,19,LVA,3
2023,disability.pension,employees,m,20,LVA,8
2023,disability.pension,employees,m,56,KAZ,2
2023,disability.pension,employees,m,45,BLR,3
2023,disability.pension,employees,f,54,HRV,2
2023,disability.pension,employees,m,33,NER,7
2023,disability.pension,employees,m,54,BIH,1
2023,disability.pension,employees,m,17,URY,1
2023,disability.pension,employees,m,51,IRL,4
2023,disability.pension,employees,m,73,RUS,6
2023,disability.pension,employees,f,59,CZE,4
2023,disability.pension,employees,f,59,FRA,2
2023,disability.pension,employees,f,47,VNM,6
2023,disability.pension,employees,f,29,AND,1
2023,disability.pension,employees,f,41,COG,2
2023,disability.pension,employees,f,34,CZE,2
2023,disability.pension,employees,m,15,KAZ,2
2023,disability.pension,employees,m,16,KAZ,2
2023,disability.pension,employees,f,42,BEL,3
2023,disability.pension,employees,m,67,CUB,2
2023,disability.pension,employees,m,64,SVK,3
2023,disability.pension,employees,m,18,BGR,2
2023,disability.pension,employees,m,56,GEO,5
2023,disability.pension,employees,m,66,GEO,3
2023,disability.pension,employees,m,59,KGZ,2
2023,disability.pension,employees,m,55,MUS,1
2023,disability.pension,employees,f,34,NLD,3
2023,disability.pension,employees,m,70,TUR,1
2023,disability.pension,employees,m,32,IDN,3
2023,disability.pension,employees,m,2,IND,1
2023,disability.pension,employees,m,39,GEO,3
2023,disability.pension,employees,m,28,BLR,12
2023,disability.pension,employees,f,38,UGA,6
2023,disability.pension,employees,m,1,MDA,2
2023,disability.pension,employees,m,36,UKR,2
2023,disability.pension,employees,m,41,TWN,3
2023,disability.pension,employees,f,38,TWN,2
2023,disability.pension,employees,m,32,THA,7
2023,disability.pension,employees,m,45,PAN,1
2023,disability.pension,employees,f,29,GRC,12
2023,disability.pension,employees,f,23,RUS,10
2023,disability.pension,employees,f,68,ROU,11
2023,disability.pension,employees,f,79,CAN,1
2023,disability.pension,employees,m,74,BEL,1
2023,disability.pension,employees,f,78,FIN,1
2023,disability.pension,employees,m,61,PHL,7
2023,disability.pension,employees,m,53,PHL,6
2023,disability.pension,employees,m,44,LKA,10
2023,disability.pension,employees,m,54,PHL,12
2023,disability.pension,employees,m,39,LKA,7
2023,disability.pension,employees,f,30,LKA,2
2023,disability.pension,employees,f,31,NPL,6
2023,disability.pension,employees,f,43,NLD,1
2023,disability.pension,employees,m,55,NOR,6
2023,disability.pension,employees,m,63,TJK,2
2023,disability.pension,employees,f,55,TJK,2
2023,disability.pension,employees,m,25,CHN,2
2023,disability.pension,employees,f,19,KHM,1
2023,disability.pension,employees,f,30,UKR,2
2023,disability.pension,employees,f,62,PHL,1
2023,disability.pension,employees,f,68,ITA,2
2023,disability.pension,employees,m,33,AND,1
2023,disability.pension,employees,f,32,LVA,4
2023,disability.pension,employees,m,67,LVA,2
2023,disability.pension,employees,f,36,CHE,2
2023,disability.pension,employees,m,45,YEM,4
2023,disability.pension,employees,m,57,UKR,8
2023,disability.pension,employees,f,33,PER,3
2023,disability.pension,employees,m,37,VEN,8
2023,disability.pension,employees,f,51,VEN,3
2023,disability.pension,employees,f,48,CUB,2
2023,disability.pension,employees,m,47,CUB,1
2023,disability.pension,employees,m,53,CUB,2
2023,disability.pension,employees,f,58,COL,1
2023,disability.pension,employees,f,43,VEN,1
2023,disability.pension,employees,f,56,COL,2
2023,disability.pension,employees,f,24,MDA,8
2023,disability.pension,employees,m,56,LKA,3
2023,disability.pension,employees,m,58,LKA,2
2023,disability.pension,employees,f,76,GEO,1
2023,disability.pension,employees,m,55,LKA,3
2023,disability.pension,employees,m,46,LKA,4
2023,disability.pension,employees,f,39,PER,3
2023,disability.pension,employees,f,39,GEO,2
2023,disability.pension,employees,m,54,LKA,3
2023,disability.pension,employees,m,44,LKA,2
2023,disability.pension,employees,m,60,LKA,1
2023,disability.pension,employees,f,44,AUT,1
2023,disability.pension,employees,m,60,MNG,1
2023,disability.pension,employees,f,57,ITA,2
2023,disability.pension,employees,m,60,CHE,1
2023,disability.pension,employees,m,40,CAN,3
2023,disability.pension,employees,f,33,MYS,2
2023,disability.pension,employees,f,21,GBR,4
2023,disability.pension,employees,f,23,DNK,1
2023,disability.pension,employees,f,40,PAK,3
2023,disability.pension,employees,m,34,ZAF,2
2023,disability.pension,employees,m,37,SAU,2
2023,disability.pension,employees,f,38,SWE,3
2023,disability.pension,employees,f,85,BLR,1
2023,disability.pension,employees,f,95,BLR,1
2023,disability.pension,employees,f,26,SLV,1
2023,disability.pension,employees,m,33,ESP,3
2023,disability.pension,employees,f,41,COG,1
2023,disability.pension,employees,f,32,MYS,2
2023,disability.pension,employees,f,34,MYS,1
2023,disability.pension,employees,m,71,AUT,2
2023,disability.pension,employees,f,44,LTU,3
2023,disability.pension,employees,m,56,ESP,2
2023,disability.pension,employees,f,40,JPN,3
2023,disability.pension,employees,m,53,HRV,3
2023,disability.pension,employees,f,34,IDN,2
2023,disability.pension,employees,f,22,RWA,8
2023,disability.pension,employees,f,24,MMR,1
2023,disability.pension,employees,m,28,VNM,2
2023,disability.pension,employees,f,34,LKA,2
2023,disability.pension,employees,m,42,ETH,2
2023,disability.pension,employees,m,36,AGO,2
2023,disability.pension,employees,m,41,ETH,3
2023,disability.pension,employees,m,23,GHA,7
2023,disability.pension,employees,m,64,USA,2
2023,disability.pension,employees,m,43,DEU,4
2023,disability.pension,employees,f,57,GAB,1
2023,disability.pension,employees,f,69,SVK,2
2023,disability.pension,employees,m,35,TWN,2
2023,disability.pension,employees,f,43,UGA,2
2023,disability.pension,employees,m,51,ITA,6
2023,disability.pension,employees,f,31,CAN,2
2023,disability.pension,employees,f,41,CHL,2
2023,disability.pension,employees,f,35,EGY,2
2023,disability.pension,employees,f,45,IRN,2
2023,disability.pension,employees,m,61,ISR,4
2023,disability.pension,employees,f,37,BIH,1
2023,disability.pension,employees,f,70,CZE,2
2023,disability.pension,employees,f,37,USA,8
2023,disability.pension,employees,m,64,PRT,3
2023,disability.pension,employees,f,40,ROU,20
2023,disability.pension,employees,m,43,SVK,3
2023,disability.pension,employees,f,1,MDA,2
2023,disability.pension,employees,f,5,ITA,1
2023,disability.pension,employees,f,2,ITA,1
2023,disability.pension,employees,m,61,EST,2
2023,disability.pension,employees,f,55,BRA,1
2023,disability.pension,employees,f,59,BRA,1
2023,disability.pension,employees,f,61,ITA,4
2023,disability.pension,employees,m,32,UKR,6
2023,disability.pension,employees,f,59,RUS,6
2023,disability.pension,employees,m,55,AUT,2
2023,disability.pension,employees,f,61,AUT,1
2023,disability.pension,employees,f,61,JPN,3
2023,disability.pension,employees,f,45,BEL,1
2023,disability.pension,employees,f,60,JPN,1
2023,disability.pension,employees,m,54,IRL,2
2023,disability.pension,employees,f,62,IRN,2
2023,disability.pension,employees,m,41,CAN,4
2023,disability.pension,employees,m,44,NLD,2
2023,disability.pension,employees,m,52,JPN,2
2023,disability.pension,employees,f,52,HUN,2
2023,disability.pension,employees,f,41,HUN,12
2023,disability.pension,employees,f,36,MKD,2
2023,disability.pension,employees,f,32,HUN,4
2023,disability.pension,employees,f,33,TWN,4
2023,disability.pension,employees,f,51,GRC,2
2023,disability.pension,employees,f,36,EST,2
2023,disability.pension,employees,f,56,SWE,2
2023,disability.pension,employees,f,38,ARG,3
2023,disability.pension,employees,m,41,GTM,7
2023,disability.pension,employees,m,27,CMR,9
2023,disability.pension,employees,m,48,IRN,5
2023,disability.pension,employees,m,45,CHL,3
2023,disability.pension,employees,f,39,SAU,1
2023,disability.pension,employees,f,51,CAN,2
2023,disability.pension,employees,f,35,ISR,2
2023,disability.pension,employees,f,21,NOR,1
2023,disability.pension,employees,f,31,TWN,8
2023,disability.pension,employees,f,27,NLD,2
2023,disability.pension,employees,f,26,GBR,2
2023,disability.pension,employees,m,34,TWN,4
2023,disability.pension,employees,f,62,FRA,1
2023,disability.pension,employees,f,26,CZE,2
2023,disability.pension,employees,f,31,AUT,4
2023,disability.pension,employees,f,27,BEL,2
2023,disability.pension,employees,m,33,ETH,10
2023,disability.pension,employees,m,46,ETH,1
2023,disability.pension,employees,m,60,BRA,2
2023,disability.pension,employees,m,39,GHA,6
2023,disability.pension,employees,f,51,FIN,1
2023,disability.pension,employees,f,25,GRC,11
2023,disability.pension,employees,m,76,BEL,1
2023,disability.pension,employees,f,23,GRC,8
2023,disability.pension,employees,f,26,IRL,2
2023,disability.pension,employees,m,38,AUT,2
2023,disability.pension,employees,m,21,GHA,2
2023,disability.pension,employees,m,44,FRA,4
2023,disability.pension,employees,m,28,NER,4
2023,disability.pension,employees,m,20,ESP,11
2023,disability.pension,employees,m,57,GBR,6
2023,disability.pension,employees,m,78,GBR,2
2023,disability.pension,employees,f,58,SVN,1
2023,disability.pension,employees,m,52,ZAF,4
2023,disability.pension,employees,f,42,BOL,2
2023,disability.pension,employees,m,60,CZE,4
2023,disability.pension,employees,m,25,JPN,2
2023,disability.pension,employees,m,28,SWE,2
2023,disability.pension,employees,m,26,CZE,2
2023,disability.pension,employees,m,29,SWE,4
2023,disability.pension,employees,m,39,FIN,2
2023,disability.pension,employees,f,70,GBR,1
2023,disability.pension,employees,f,68,GBR,1
2023,disability.pension,employees,f,49,BEL,2
2023,disability.pension,employees,f,52,KOR,2
2023,disability.pension,employees,f,69,GBR,2
2023,disability.pension,employees,f,31,GRC,2
2023,disability.pension,employees,f,27,IRL,3
2023,disability.pension,employees,f,45,IRL,2
2023,disability.pension,employees,f,42,ZAF,2
2023,disability.pension,employees,f,34,IND,10
2023,disability.pension,employees,f,58,ZAF,2
2023,disability.pension,employees,m,67,AUT,4
2023,disability.pension,employees,m,36,ECU,1
2023,disability.pension,employees,m,34,NGA,3
2023,disability.pension,employees,f,25,GBR,2
2023,disability.pension,employees,f,22,UZB,7
2023,disability.pension,employees,f,30,PAK,5
2023,disability.pension,employees,m,36,LBN,2
2023,disability.pension,employees,f,36,IRN,14
2023,disability.pension,employees,m,39,IRN,4
2023,disability.pension,employees,m,29,MNG,6
2023,disability.pension,employees,m,36,HUN,2
2023,disability.pension,employees,f,45,BLR,4
2023,disability.pension,employees,m,56,JPN,4
2023,disability.pension,employees,f,57,JPN,1
2023,disability.pension,employees,f,36,TUN,2
2023,disability.pension,employees,f,43,IRN,5
2023,disability.pension,employees,m,50,MEX,5
2023,disability.pension,employees,f,33,HRV,9
2023,disability.pension,employees,f,37,ZAF,3
2023,disability.pension,employees,m,44,CYP,1
2023,disability.pension,employees,f,40,MKD,3
2023,disability.pension,employees,m,38,CYP,2
2023,disability.pension,employees,m,39,DOM,2
2023,disability.pension,employees,f,37,JOR,2
2023,disability.pension,employees,m,33,MOZ,1
2023,disability.pension,employees,m,34,BDI,1
2023,disability.pension,employees,f,36,JOR,1
2023,disability.pension,employees,f,50,LVA,7
2023,disability.pension,employees,f,35,JOR,2
2023,disability.pension,employees,f,34,HND,1
2023,disability.pension,employees,m,37,PRT,2
2023,disability.pension,employees,f,29,JOR,3
2023,disability.pension,employees,m,37,GHA,8
2023,disability.pension,employees,m,40,CYP,2
2023,disability.pension,employees,m,31,JOR,12
