year,type,group,sex,age,citizenship,count
2022,disability.pension,employees,f,34,BEL,4
2022,disability.pension,employees,m,30,BEL,4
2022,disability.pension,employees,m,31,HUN,26
2022,disability.pension,employees,m,46,BGD,6
2022,disability.pension,employees,m,24,SDN,2
2022,disability.pension,employees,m,64,NGA,2
2022,disability.pension,employees,f,57,MNG,3
2022,disability.pension,employees,f,65,MNG,1
2022,disability.pension,employees,m,23,PER,10
2022,disability.pension,employees,f,53,LTU,13
2022,disability.pension,employees,m,43,MAR,4
2022,disability.pension,employees,m,63,YUG,1
2022,disability.pension,employees,f,32,UKR,6
2022,disability.pension,employees,m,38,SLE,1
2022,disability.pension,employees,m,47,SYR,9
2022,disability.pension,employees,m,59,UZB,5
2022,disability.pension,employees,f,27,SVK,27
2022,disability.pension,employees,f,40,PHL,154
2022,disability.pension,employees,f,41,PHL,3
2022,disability.pension,employees,f,26,PHL,25
2022,disability.pension,employees,f,57,PHL,3
2022,disability.pension,employees,f,42,PHL,14
2022,disability.pension,employees,f,52,PHL,15
2022,disability.pension,employees,f,36,PHL,14
2022,disability.pension,employees,f,25,PHL,27
2022,disability.pension,employees,m,121,BLR,1
2022,disability.pension,employees,m,22,TJK,15
2022,disability.pension,employees,f,40,UZB,12
2022,disability.pension,employees,m,34,JAM,1
2022,disability.pension,employees,f,48,GBR,6
2022,disability.pension,employees,m,37,JOR,2
2022,disability.pension,employees,m,33,JOR,3
2022,disability.pension,employees,m,51,PSE,2
2022,disability.pension,employees,f,62,UKR,27
2022,disability.pension,employees,m,63,LKA,1
2022,disability.pension,employees,m,54,PAK,6
2022,disability.pension,employees,f,38,LKA,2
2022,disability.pension,employees,m,30,LKA,9
2022,disability.pension,employees,m,54,JOR,3
2022,disability.pension,employees,m,43,PSE,3
2022,disability.pension,employees,m,24,SYR,5
2022,disability.pension,employees,m,46,UKR,2
2022,disability.pension,employees,m,57,DNK,11
2022,disability.pension,employees,f,72,ARM,3
2022,disability.pension,employees,m,79,GBR,5
2022,disability.pension,employees,m,27,BGD,8
2022,disability.pension,employees,m,29,BGD,18
2022,disability.pension,employees,m,24,EGY,18
2022,disability.pension,employees,m,34,IRQ,8
2022,disability.pension,employees,m,53,ZWE,4
2022,disability.pension,employees,m,45,ZWE,6
2022,disability.pension,employees,m,33,ZWE,19
2022,disability.pension,employees,f,40,LTU,2
2022,disability.pension,employees,m,55,PAK,3
2022,disability.pension,employees,m,57,PAK,1
2022,disability.pension,employees,m,35,EST,5
2022,disability.pension,employees,m,36,YEM,2
2022,disability.pension,employees,m,26,YEM,5
2022,disability.pension,employees,m,62,ARM,11
2022,disability.pension,employees,f,33,UKR,4
2022,disability.pension,employees,m,52,MDA,2
2022,disability.pension,employees,f,33,UZB,7
2022,disability.pension,employees,m,24,KGZ,34
2022,disability.pension,employees,m,25,MDA,32
2022,disability.pension,employees,f,71,ARM,4
2022,disability.pension,employees,m,35,PRT,52
2022,disability.pension,employees,m,54,CHN,37
2022,disability.pension,employees,m,42,BLR,9
2022,disability.pension,employees,m,43,IDN,8
2022,disability.pension,employees,m,49,NPL,19
2022,disability.pension,employees,m,38,IDN,83
2022,disability.pension,employees,m,36,PHL,3
2022,disability.pension,employees,m,33,PHL,3
2022,disability.pension,employees,m,22,TKM,14
2022,disability.pension,employees,m,39,TKM,28
2022,disability.pension,employees,m,36,KAZ,55
2022,disability.pension,employees,m,25,KAZ,53
2022,disability.pension,employees,m,0,BGD,1
2022,disability.pension,employees,m,26,NLD,11
2022,disability.pension,employees,f,62,ROU,15
2022,disability.pension,employees,m,46,UKR,2
2022,disability.pension,employees,m,55,EGY,4
2022,disability.pension,employees,m,53,NOR,1
2022,disability.pension,employees,m,50,LTU,20
2022,disability.pension,employees,m,39,HRV,17
2022,disability.pension,employees,m,51,ESP,18
2022,disability.pension,employees,f,50,ARM,2
2022,disability.pension,employees,m,23,HRV,5
2022,disability.pension,employees,f,23,ETH,6
2022,disability.pension,employees,m,37,UKR,2
2022,disability.pension,employees,m,34,ARM,2
2022,disability.pension,employees,m,30,UKR,5
2022,disability.pension,employees,m,19,HUN,4
2022,disability.pension,employees,m,47,GRC,7
2022,disability.pension,employees,m,56,LVA,5
2022,disability.pension,employees,m,56,KOR,6
2022,disability.pension,employees,m,61,ROU,16
2022,disability.pension,employees,m,24,CAN,2
2022,disability.pension,employees,m,19,ROU,21
2022,disability.pension,employees,f,52,ARM,14
2022,disability.pension,employees,m,35,KOR,7
2022,disability.pension,employees,m,22,CZE,8
2022,disability.pension,employees,m,44,KOR,17
2022,disability.pension,employees,m,58,AFG,1
2022,disability.pension,employees,m,58,PHL,8
2022,disability.pension,employees,f,28,CZE,11
2022,disability.pension,employees,m,25,ARG,18
2022,disability.pension,employees,m,31,UKR,8
2022,disability.pension,employees,f,64,SWE,3
2022,disability.pension,employees,m,55,MKD,2
2022,disability.pension,employees,m,48,MKD,4
2022,disability.pension,employees,m,39,MKD,6
2022,disability.pension,employees,m,52,CAN,5
2022,disability.pension,employees,f,33,MEX,12
2022,disability.pension,employees,m,36,UKR,8
2022,disability.pension,employees,m,39,UKR,2
2022,disability.pension,employees,m,37,UKR,6
2022,disability.pension,employees,m,49,IRQ,5
2022,disability.pension,employees,f,64,DEU,11
2022,disability.pension,employees,m,60,DZA,3
2022,disability.pension,employees,m,58,DZA,4
2022,disability.pension,employees,m,45,SOM,1
2022,disability.pension,employees,m,38,SOM,2
2022,disability.pension,employees,m,31,DZA,8
2022,disability.pension,employees,m,47,DZA,2
2022,disability.pension,employees,m,52,DZA,2
2022,disability.pension,employees,m,22,SOM,2
2022,disability.pension,employees,m,34,SDN,1
2022,disability.pension,employees,m,35,SDN,1
2022,disability.pension,employees,m,42,DZA,2
2022,disability.pension,employees,m,29,SOM,2
2022,disability.pension,employees,m,20,SOM,1
2022,disability.pension,employees,m,40,DZA,8
2022,disability.pension,employees,m,26,SOM,2
2022,disability.pension,employees,m,21,SOM,2
2022,disability.pension,employees,m,20,SOM,2
2022,disability.pension,employees,m,34,DZA,4
2022,disability.pension,employees,m,33,DZA,3
2022,disability.pension,employees,m,25,DZA,27
2022,disability.pension,employees,m,15,UKR,2
2022,disability.pension,employees,f,37,UKR,36
2022,disability.pension,employees,m,35,IRN,22
2022,disability.pension,employees,m,30,IRN,23
2022,disability.pension,employees,m,25,RWA,25
2022,disability.pension,employees,m,28,RWA,33
2022,disability.pension,employees,f,29,RWA,6
2022,disability.pension,employees,m,44,UKR,6
2022,disability.pension,employees,m,56,BGD,1
2022,disability.pension,employees,f,29,SWE,4
2022,disability.pension,employees,m,31,TJK,28
2022,disability.pension,employees,f,16,GEO,1
2022,disability.pension,employees,m,20,SVK,5
2022,disability.pension,employees,f,65,GEO,12
2022,disability.pension,employees,m,55,ALB,5
2022,disability.pension,employees,m,44,MDA,2
2022,disability.pension,employees,m,38,LKA,4
2022,disability.pension,employees,m,62,LBY,4
2022,disability.pension,employees,m,27,RWA,8
2022,disability.pension,employees,m,35,UKR,36
2022,disability.pension,employees,m,41,GTM,1
2022,disability.pension,employees,m,59,GRC,2
2022,disability.pension,employees,m,27,LBN,13
2022,disability.pension,employees,m,29,JOR,13
2022,disability.pension,employees,f,36,MDA,6
2022,disability.pension,employees,f,26,ITA,49
2022,disability.pension,employees,f,38,BGR,15
2022,disability.pension,employees,m,51,AFG,2
2022,disability.pension,employees,m,63,COG,2
2022,disability.pension,employees,f,45,AFG,5
2022,disability.pension,employees,m,75,NLD,1
2022,disability.pension,employees,m,69,DNK,2
2022,disability.pension,employees,m,26,BLR,3
2022,disability.pension,employees,f,51,MMR,1
2022,disability.pension,employees,f,38,TKM,14
2022,disability.pension,employees,m,32,RWA,18
2022,disability.pension,employees,m,43,TKM,19
2022,disability.pension,employees,f,44,TKM,10
2022,disability.pension,employees,f,28,KAZ,42
2022,disability.pension,employees,f,28,KGZ,12
2022,disability.pension,employees,f,45,CUB,3
2022,disability.pension,employees,f,32,RUS,3
2022,disability.pension,employees,m,30,USA,2
2022,disability.pension,employees,m,43,LBY,1
2022,disability.pension,employees,m,37,DNK,4
2022,disability.pension,employees,m,64,NLD,2
2022,disability.pension,employees,f,33,NGA,6
2022,disability.pension,employees,m,40,CUB,2
2022,disability.pension,employees,f,30,TKM,2
2022,disability.pension,employees,f,32,CUB,5
2022,disability.pension,employees,f,40,GBR,2
2022,disability.pension,employees,m,54,NLD,4
2022,disability.pension,employees,f,24,ROU,4
2022,disability.pension,employees,m,35,USA,2
2022,disability.pension,employees,f,27,CMR,5
2022,disability.pension,employees,m,30,MDA,42
2022,disability.pension,employees,m,39,DEU,8
2022,disability.pension,employees,f,37,BRA,2
2022,disability.pension,employees,m,47,GHA,1
2022,disability.pension,employees,m,53,PER,2
2022,disability.pension,employees,f,46,CHN,38
2022,disability.pension,employees,f,46,PER,3
2022,disability.pension,employees,f,26,KEN,22
2022,disability.pension,employees,f,42,EST,4
2022,disability.pension,employees,m,33,EGY,54
2022,disability.pension,employees,m,26,BGD,8
2022,disability.pension,employees,f,28,CMR,8
2022,disability.pension,employees,m,37,NGA,14
2022,disability.pension,employees,f,27,LKA,3
2022,disability.pension,employees,m,28,BGD,10
2022,disability.pension,employees,m,61,GBR,2
2022,disability.pension,employees,f,35,CMR,2
2022,disability.pension,employees,m,49,ESP,30
2022,disability.pension,employees,f,77,CAN,1
2022,disability.pension,employees,m,33,COG,2
2022,disability.pension,employees,m,43,JPN,5
2022,disability.pension,employees,m,29,GBR,6
2022,disability.pension,employees,f,34,CAN,2
2022,disability.pension,employees,m,42,GBR,3
2022,disability.pension,employees,f,38,UKR,32
2022,disability.pension,employees,m,48,VEN,1
2022,disability.pension,employees,m,74,GRC,2
2022,disability.pension,employees,m,41,ESP,55
2022,disability.pension,employees,m,41,BEL,10
2022,disability.pension,employees,m,39,CUB,4
2022,disability.pension,employees,m,72,ITA,2
2022,disability.pension,employees,f,37,FIN,4
2022,disability.pension,employees,m,28,IRQ,14
2022,disability.pension,employees,m,35,CHN,84
2022,disability.pension,employees,m,57,TUN,2
2022,disability.pension,employees,f,67,THA,1
2022,disability.pension,employees,f,31,THA,10
2022,disability.pension,employees,f,49,THA,2
2022,disability.pension,employees,m,40,UKR,2
2022,disability.pension,employees,f,28,VEN,7
2022,disability.pension,employees,m,44,GBR,3
2022,disability.pension,employees,m,45,PAK,12
2022,disability.pension,employees,m,65,DNK,2
2022,disability.pension,employees,m,45,FRA,46
2022,disability.pension,employees,m,47,VEN,6
2022,disability.pension,employees,f,38,HUN,17
2022,disability.pension,employees,m,36,AFG,7
2022,disability.pension,employees,m,18,AFG,4
2022,disability.pension,employees,m,43,AFG,2
2022,disability.pension,employees,f,32,RUS,18
2022,disability.pension,employees,m,58,KAZ,6
2022,disability.pension,employees,m,68,NLD,3
2022,disability.pension,employees,f,49,TUR,8
2022,disability.pension,employees,m,52,NLD,6
2022,disability.pension,employees,f,37,UKR,2
2022,disability.pension,employees,f,43,LVA,6
2022,disability.pension,employees,m,37,LTU,6
2022,disability.pension,employees,m,24,BIH,3
2022,disability.pension,employees,f,30,LTU,30
2022,disability.pension,employees,f,27,LVA,7
2022,disability.pension,employees,f,40,JOR,1
2022,disability.pension,employees,m,39,GRC,26
2022,disability.pension,employees,f,57,IND,3
2022,disability.pension,employees,m,34,BEL,13
2022,disability.pension,employees,m,30,TZA,8
2022,disability.pension,employees,m,56,BEL,5
2022,disability.pension,employees,f,55,BGR,11
2022,disability.pension,employees,m,41,GBR,8
2022,disability.pension,employees,m,33,ITA,16
2022,disability.pension,employees,m,39,PAK,4
2022,disability.pension,employees,m,46,CHL,3
2022,disability.pension,employees,m,31,MDA,26
2022,disability.pension,employees,f,28,ITA,6
2022,disability.pension,employees,f,28,TKM,8
2022,disability.pension,employees,m,17,MDA,6
2022,disability.pension,employees,f,50,RUS,16
2022,disability.pension,employees,m,57,UKR,2
2022,disability.pension,employees,f,25,GBR,6
2022,disability.pension,employees,m,59,ZAF,2
2022,disability.pension,employees,m,57,TUR,2
2022,disability.pension,employees,m,34,PER,3
2022,disability.pension,employees,m,36,BOL,2
2022,disability.pension,employees,m,43,SWE,5
2022,disability.pension,employees,m,36,ESP,4
2022,disability.pension,employees,m,47,MEX,13
2022,disability.pension,employees,f,28,UGA,10
2022,disability.pension,employees,f,35,UGA,5
2022,disability.pension,employees,f,37,UGA,6
2022,disability.pension,employees,f,32,UGA,6
2022,disability.pension,employees,f,24,UGA,3
2022,disability.pension,employees,m,34,UGA,2
2022,disability.pension,employees,f,26,UGA,4
2022,disability.pension,employees,m,20,MEX,1
2022,disability.pension,employees,m,19,MEX,2
2022,disability.pension,employees,m,18,MEX,1
2022,disability.pension,employees,m,23,MEX,5
2022,disability.pension,employees,f,23,UGA,2
2022,disability.pension,employees,f,34,UGA,4
2022,disability.pension,employees,m,29,YEM,9
2022,disability.pension,employees,f,58,GEO,6
2022,disability.pension,employees,f,33,MLT,1
2022,disability.pension,employees,f,24,TUR,49
2022,disability.pension,employees,m,38,ESP,88
2022,disability.pension,employees,f,25,TWN,2
2022,disability.pension,employees,m,24,GBR,17
2022,disability.pension,employees,f,30,USA,2
2022,disability.pension,employees,m,29,IRQ,6
2022,disability.pension,employees,m,29,CUB,7
2022,disability.pension,employees,m,26,MEX,13
2022,disability.pension,employees,m,38,VNM,12
2022,disability.pension,employees,f,55,ALB,2
2022,disability.pension,employees,m,22,ALB,8
2022,disability.pension,employees,m,31,ALB,12
2022,disability.pension,employees,m,35,AUT,8
2022,disability.pension,employees,f,47,AFG,6
2022,disability.pension,employees,m,58,CRI,2
2022,disability.pension,employees,m,26,ITA,128
2022,disability.pension,employees,f,37,DEU,4
2022,disability.pension,employees,m,43,MEX,4
2022,disability.pension,employees,m,27,SVN,6
2022,disability.pension,employees,m,40,TWN,4
2022,disability.pension,employees,m,25,LBN,14
2022,disability.pension,employees,f,26,CAN,4
2022,disability.pension,employees,f,44,BLR,4
2022,disability.pension,employees,m,50,UKR,2
2022,disability.pension,employees,m,60,RUS,2
2022,disability.pension,employees,f,42,UKR,56
2022,disability.pension,employees,m,21,MDA,26
2022,disability.pension,employees,f,28,GEO,28
2022,disability.pension,employees,f,26,MDA,5
2022,disability.pension,employees,m,54,KGZ,9
2022,disability.pension,employees,f,43,KGZ,5
2022,disability.pension,employees,m,26,KGZ,6
2022,disability.pension,employees,f,53,VEN,3
2022,disability.pension,employees,f,22,USA,4
2022,disability.pension,employees,f,35,FRA,2
2022,disability.pension,employees,f,22,MKD,1
2022,disability.pension,employees,m,45,MYS,1
2022,disability.pension,employees,f,26,LBN,5
2022,disability.pension,employees,f,36,IDN,4
2022,disability.pension,employees,f,26,IND,2
2022,disability.pension,employees,m,63,FRA,7
2022,disability.pension,employees,f,41,NPL,5
2022,disability.pension,employees,m,48,NPL,2
2022,disability.pension,employees,m,34,MEX,31
2022,disability.pension,employees,m,36,AUT,9
2022,disability.pension,employees,m,39,ALB,10
2022,disability.pension,employees,f,32,TUR,6
2022,disability.pension,employees,f,23,ETH,16
2022,disability.pension,employees,m,26,CAN,6
2022,disability.pension,employees,m,70,PHL,3
2022,disability.pension,employees,m,24,ZAF,4
2022,disability.pension,employees,f,24,BGR,2
2022,disability.pension,employees,f,51,PRT,5
2022,disability.pension,employees,m,26,IRL,4
2022,disability.pension,employees,m,27,CAN,4
2022,disability.pension,employees,m,46,GRC,2
2022,disability.pension,employees,m,21,JOR,2
2022,disability.pension,employees,f,25,CAN,2
2022,disability.pension,employees,m,23,LBN,5
2022,disability.pension,employees,f,50,IND,7
2022,disability.pension,employees,f,39,TWN,4
2022,disability.pension,employees,f,26,CIV,1
2022,disability.pension,employees,f,28,BRA,2
2022,disability.pension,employees,m,23,NZL,2
2022,disability.pension,employees,m,25,HUN,21
2022,disability.pension,employees,f,27,IRQ,3
2022,disability.pension,employees,f,22,CAN,2
2022,disability.pension,employees,f,26,IND,9
2022,disability.pension,employees,f,26,JOR,2
2022,disability.pension,employees,f,25,PAK,7
2022,disability.pension,employees,f,25,LBN,4
2022,disability.pension,employees,m,1,ESP,1
2022,disability.pension,employees,f,38,GBR,10
2022,disability.pension,employees,m,38,UKR,10
2022,disability.pension,employees,m,32,BRA,49
2022,disability.pension,employees,m,26,PRT,39
2022,disability.pension,employees,m,48,LVA,13
2022,disability.pension,employees,f,21,SLV,1
2022,disability.pension,employees,m,31,IRL,8
2022,disability.pension,employees,m,29,MAR,6
2022,disability.pension,employees,m,37,BEL,2
2022,disability.pension,employees,f,28,KAZ,2
2022,disability.pension,employees,m,28,CAN,8
2022,disability.pension,employees,m,27,NGA,2
2022,disability.pension,employees,f,28,BRA,15
2022,disability.pension,employees,m,26,UKR,24
2022,disability.pension,employees,f,21,SYR,3
2022,disability.pension,employees,f,19,CAN,2
2022,disability.pension,employees,f,28,IRQ,3
2022,disability.pension,employees,m,33,NGA,16
2022,disability.pension,employees,f,23,PAK,2
2022,disability.pension,employees,f,29,ARG,2
2022,disability.pension,employees,m,27,LUX,1
2022,disability.pension,employees,f,28,NGA,31
2022,disability.pension,employees,m,23,ZWE,44
2022,disability.pension,employees,f,28,CHN,14
2022,disability.pension,employees,m,45,COL,2
2022,disability.pension,employees,f,31,AZE,30
2022,disability.pension,employees,f,25,EGY,7
2022,disability.pension,employees,m,25,EGY,38
2022,disability.pension,employees,m,26,BDI,1
2022,disability.pension,employees,m,122,NOR,1
2022,disability.pension,employees,f,20,THA,1
2022,disability.pension,employees,m,33,PAK,10
2022,disability.pension,employees,f,26,PRT,11
2022,disability.pension,employees,m,23,UKR,20
2022,disability.pension,employees,m,51,MDA,6
2022,disability.pension,employees,m,19,UKR,3
2022,disability.pension,employees,m,31,TUR,20
2022,disability.pension,employees,f,28,RWA,12
2022,disability.pension,employees,f,25,RWA,20
2022,disability.pension,employees,f,40,BRA,13
2022,disability.pension,employees,m,22,PRT,5
2022,disability.pension,employees,f,24,NER,3
2022,disability.pension,employees,f,26,TWN,3
2022,disability.pension,employees,m,55,ROU,3
2022,disability.pension,employees,m,23,CAN,4
2022,disability.pension,employees,m,32,ISR,7
2022,disability.pension,employees,m,23,ISR,2
2022,disability.pension,employees,f,30,DZA,3
2022,disability.pension,employees,m,36,PER,13
2022,disability.pension,employees,m,22,ECU,3
2022,disability.pension,employees,f,28,KEN,19
2022,disability.pension,employees,f,19,KGZ,5
2022,disability.pension,employees,m,24,ZAF,5
2022,disability.pension,employees,f,24,KEN,15
2022,disability.pension,employees,m,41,TUR,12
2022,disability.pension,employees,f,19,SLE,1
2022,disability.pension,employees,m,31,BGD,20
2022,disability.pension,employees,m,15,IND,1
2022,disability.pension,employees,m,26,TCD,1
2022,disability.pension,employees,m,27,CHL,4
2022,disability.pension,employees,m,29,IRQ,12
2022,disability.pension,employees,m,23,IRQ,3
2022,disability.pension,employees,m,30,IRQ,18
2022,disability.pension,employees,f,25,KEN,19
2022,disability.pension,employees,m,53,IND,18
2022,disability.pension,employees,m,20,SDN,1
2022,disability.pension,employees,m,34,AGO,5
2022,disability.pension,employees,m,33,IRN,19
2022,disability.pension,employees,m,22,DZA,2
2022,disability.pension,employees,f,27,AGO,3
2022,disability.pension,employees,f,19,ECU,1
2022,disability.pension,employees,m,17,ARM,2
2022,disability.pension,employees,f,39,CUB,4
2022,disability.pension,employees,m,137,UKR,1
2022,disability.pension,employees,f,34,GBR,13
2022,disability.pension,employees,f,16,BGR,2
2022,disability.pension,employees,f,15,BGR,1
2022,disability.pension,employees,f,53,SVK,2
2022,disability.pension,employees,m,51,SYR,8
2022,disability.pension,employees,f,55,ARM,11
2022,disability.pension,employees,m,31,UKR,6
2022,disability.pension,employees,f,63,TUR,1
2022,disability.pension,employees,m,65,GBR,17
2022,disability.pension,employees,m,49,SVK,4
2022,disability.pension,employees,m,61,RUS,2
2022,disability.pension,employees,f,31,IND,148
2022,disability.pension,employees,m,55,IND,17
2022,disability.pension,employees,f,29,ZAF,8
2022,disability.pension,employees,m,48,TJK,10
2022,disability.pension,employees,m,57,TJK,2
2022,disability.pension,employees,m,47,YEM,2
2022,disability.pension,employees,f,23,MDA,20
2022,disability.pension,employees,f,21,ROU,10
2022,disability.pension,employees,m,31,IRQ,13
2022,disability.pension,employees,f,43,MAR,2
2022,disability.pension,employees,m,40,AZE,3
2022,disability.pension,employees,f,29,ARM,2
2022,disability.pension,employees,m,32,ARM,20
2022,disability.pension,employees,m,25,SYR,12
2022,disability.pension,employees,m,41,IDN,79
2022,disability.pension,employees,m,41,KAZ,6
2022,disability.pension,employees,m,35,KAZ,6
2022,disability.pension,employees,m,44,LKA,3
2022,disability.pension,employees,f,37,MNG,6
2022,disability.pension,employees,f,49,TKM,8
2022,disability.pension,employees,f,39,TKM,4
2022,disability.pension,employees,f,34,UZB,9
2022,disability.pension,employees,f,41,TKM,7
2022,disability.pension,employees,m,51,TUR,2
2022,disability.pension,employees,m,38,TKM,16
2022,disability.pension,employees,f,27,UZB,13
2022,disability.pension,employees,f,51,TKM,5
2022,disability.pension,employees,m,34,TKM,6
2022,disability.pension,employees,f,44,UZB,13
2022,disability.pension,employees,f,27,TKM,12
2022,disability.pension,employees,f,47,TKM,4
2022,disability.pension,employees,f,45,TKM,4
2022,disability.pension,employees,f,22,TKM,10
2022,disability.pension,employees,f,23,TKM,9
2022,disability.pension,employees,m,48,TKM,10
2022,disability.pension,employees,f,33,TUR,35
2022,disability.pension,employees,m,25,KGZ,4
2022,disability.pension,employees,m,21,KGZ,2
2022,disability.pension,employees,m,24,KGZ,2
2022,disability.pension,employees,f,50,TUR,7
2022,disability.pension,employees,m,38,GHA,3
2022,disability.pension,employees,m,29,EST,4
2022,disability.pension,employees,f,72,BLR,4
2022,disability.pension,employees,f,22,BGR,2
2022,disability.pension,employees,m,21,PRT,3
2022,disability.pension,employees,m,48,PAK,4
2022,disability.pension,employees,f,33,AUS,1
2022,disability.pension,employees,m,43,YEM,4
2022,disability.pension,employees,f,26,UKR,2
2022,disability.pension,employees,f,28,SVK,24
2022,disability.pension,employees,f,27,MDA,3
2022,disability.pension,employees,m,31,MDA,3
2022,disability.pension,employees,f,15,UKR,2
2022,disability.pension,employees,f,45,IDN,12
2022,disability.pension,employees,f,32,BGR,4
2022,disability.pension,employees,f,32,UKR,44
2022,disability.pension,employees,f,23,IND,6
2022,disability.pension,employees,m,26,ETH,20
2022,disability.pension,employees,f,19,MOZ,2
2022,disability.pension,employees,f,20,MOZ,4
2022,disability.pension,employees,m,20,UZB,3
2022,disability.pension,employees,m,20,ETH,6
2022,disability.pension,employees,m,31,KEN,17
2022,disability.pension,employees,m,23,MOZ,2
2022,disability.pension,employees,m,33,TZA,2
2022,disability.pension,employees,m,20,ZWE,17
2022,disability.pension,employees,m,22,BDI,2
2022,disability.pension,employees,f,19,ZWE,2
2022,disability.pension,employees,f,20,KEN,4
2022,disability.pension,employees,m,40,ALB,6
2022,disability.pension,employees,m,23,ALB,4
2022,disability.pension,employees,m,27,ETH,18
2022,disability.pension,employees,f,19,ETH,1
2022,disability.pension,employees,m,56,KAZ,13
2022,disability.pension,employees,m,52,KAZ,22
2022,disability.pension,employees,m,38,KGZ,51
2022,disability.pension,employees,m,54,FRA,6
2022,disability.pension,employees,m,35,LVA,20
2022,disability.pension,employees,f,32,HUN,20
2022,disability.pension,employees,f,58,SVK,2
2022,disability.pension,employees,m,58,MEX,2
2022,disability.pension,employees,m,33,ZAF,7
2022,disability.pension,employees,f,27,ZAF,10
2022,disability.pension,employees,f,43,ZAF,3
2022,disability.pension,employees,m,59,AUT,6
2022,disability.pension,employees,m,31,GTM,7
2022,disability.pension,employees,m,42,GRC,23
2022,disability.pension,employees,f,38,AND,1
2022,disability.pension,employees,m,105,ROU,1
2022,disability.pension,employees,m,45,ESP,8
2022,disability.pension,employees,f,31,CZE,14
2022,disability.pension,employees,m,61,SYR,3
2022,disability.pension,employees,f,33,CAN,3
2022,disability.pension,employees,m,21,USA,4
2022,disability.pension,employees,m,56,SVN,2
2022,disability.pension,employees,f,55,MDA,16
2022,disability.pension,employees,m,67,HRV,1
2022,disability.pension,employees,f,45,LVA,2
2022,disability.pension,employees,f,41,GBR,6
2022,disability.pension,employees,f,25,ESP,20
2022,disability.pension,employees,m,47,AUT,5
2022,disability.pension,employees,m,74,VNM,1
2022,disability.pension,employees,m,65,KAZ,1
2022,disability.pension,employees,m,17,VNM,4
2022,disability.pension,employees,m,36,AUS,3
2022,disability.pension,employees,m,32,ZAF,7
2022,disability.pension,employees,f,39,UKR,2
2022,disability.pension,employees,m,33,BOL,2
2022,disability.pension,employees,m,46,BIH,7
2022,disability.pension,employees,m,31,BIH,5
2022,disability.pension,employees,m,37,BIH,6
2022,disability.pension,employees,f,28,BIH,4
2022,disability.pension,employees,f,59,KOR,2
2022,disability.pension,employees,f,35,CUB,3
2022,disability.pension,employees,m,42,KOR,22
2022,disability.pension,employees,m,76,CUB,1
2022,disability.pension,employees,m,62,AUT,6
2022,disability.pension,employees,f,53,KAZ,11
2022,disability.pension,employees,f,33,TUR,8
2022,disability.pension,employees,f,30,RUS,6
2022,disability.pension,employees,f,37,KOR,5
2022,disability.pension,employees,f,37,LVA,7
2022,disability.pension,employees,m,28,DNK,7
2022,disability.pension,employees,m,40,KOR,22
2022,disability.pension,employees,m,42,ITA,4
2022,disability.pension,employees,f,44,CZE,4
2022,disability.pension,employees,m,34,UKR,2
2022,disability.pension,employees,m,52,EGY,2
2022,disability.pension,employees,f,40,CUB,3
2022,disability.pension,employees,f,35,VEN,5
2022,disability.pension,employees,m,31,ROU,2
2022,disability.pension,employees,m,35,JPN,8
2022,disability.pension,employees,m,45,KOR,18
2022,disability.pension,employees,m,47,USA,20
2022,disability.pension,employees,f,35,CZE,4
2022,disability.pension,employees,m,64,HRV,2
2022,disability.pension,employees,m,53,SVK,6
2022,disability.pension,employees,f,2,DEU,1
2022,disability.pension,employees,f,56,PHL,2
2022,disability.pension,employees,m,51,CZE,12
2022,disability.pension,employees,m,43,AUT,1
2022,disability.pension,employees,f,41,IDN,25
2022,disability.pension,employees,m,59,SWE,8
2022,disability.pension,employees,m,46,TUN,8
2022,disability.pension,employees,f,25,TKM,4
2022,disability.pension,employees,m,53,CZE,2
2022,disability.pension,employees,m,44,PRT,2
2022,disability.pension,employees,f,25,DEU,13
2022,disability.pension,employees,f,27,TWN,6
2022,disability.pension,employees,f,24,LKA,2
2022,disability.pension,employees,f,48,UKR,5
2022,disability.pension,employees,m,64,AZE,2
2022,disability.pension,employees,m,60,ESP,2
2022,disability.pension,employees,m,58,CZE,9
2022,disability.pension,employees,m,29,SYR,4
2022,disability.pension,employees,m,61,USA,2
2022,disability.pension,employees,m,28,GMB,1
2022,disability.pension,employees,m,79,UKR,8
2022,disability.pension,employees,m,61,BGR,15
2022,disability.pension,employees,m,61,HUN,4
2022,disability.pension,employees,m,53,SVK,8
2022,disability.pension,employees,m,49,BLR,6
2022,disability.pension,employees,m,53,NPL,2
2022,disability.pension,employees,m,78,NPL,1
2022,disability.pension,employees,m,43,ESP,3
2022,disability.pension,employees,m,57,TUR,34
2022,disability.pension,employees,f,26,MYS,2
2022,disability.pension,employees,m,56,AFG,4
2022,disability.pension,employees,f,78,UKR,9
2022,disability.pension,employees,f,50,USA,6
2022,disability.pension,employees,m,36,CHN,4
2022,disability.pension,employees,f,39,BRA,14
2022,disability.pension,employees,f,28,AFG,12
2022,disability.pension,employees,m,66,IRQ,2
2022,disability.pension,employees,m,31,MNG,9
2022,disability.pension,employees,m,77,UKR,10
2022,disability.pension,employees,m,30,BGR,2
2022,disability.pension,employees,m,30,LVA,19
2022,disability.pension,employees,m,44,FRA,4
2022,disability.pension,employees,f,56,SWE,2
2022,disability.pension,employees,m,39,AFG,6
2022,disability.pension,employees,m,46,FRA,6
