year,period,same_year,citizenship,sex_age,count
2024,2024_II,FALSE,KGZ,m_18_59,42
2024,2024_II,FALSE,LBY,m_18_59,2
2024,2024_II,FALSE,LKA,m_18_59,18
2024,2024_II,FALSE,LTU,k_18_59,1
2024,2024_II,FALSE,MAR,k_18_59,1
2024,2024_II,FALSE,MAR,m_18_59,11
2024,2024_II,FALSE,MDA,k_17,2
2024,2024_II,FALSE,MDA,k_18_59,28
2024,2024_II,FALSE,MDA,m_17,6
2024,2024_II,FALSE,MDA,m_18_59,168
2024,2024_II,FALSE,MEX,m_18_59,1
2024,2024_II,FALSE,MKD,m_18_59,3
2024,2024_II,FALSE,MLI,m_18_59,4
2024,2024_II,FALSE,MMR,m_18_59,1
2024,2024_II,FALSE,MNE,m_18_59,1
2024,2024_II,FALSE,MNG,k_18_59,9
2024,2024_II,FALSE,MNG,m_17,1
2024,2024_II,FALSE,MNG,m_18_59,7
2024,2024_II,FALSE,MOZ,m_18_59,2
2024,2024_II,FALSE,MUS,m_18_59,1
2024,2024_II,FALSE,MYS,k_18_59,1
2024,2024_II,FALSE,MYS,m_18_59,1
2024,2024_II,FALSE,NGA,k_18_59,8
2024,2024_II,FALSE,NGA,m_18_59,37
2024,2024_II,FALSE,NPL,k_18_59,12
2024,2024_II,FALSE,NPL,m_18_59,87
2024,2024_II,FALSE,PAK,m_18_59,12
2024,2024_II,FALSE,PER,k_18_59,1
2024,2024_II,FALSE,PER,k_60,1
2024,2024_II,FALSE,PER,m_18_59,5
2024,2024_II,FALSE,PHL,k_18_59,32
2024,2024_II,FALSE,PHL,m_17,2
2024,2024_II,FALSE,PHL,m_18_59,104
2024,2024_II,FALSE,PSE,m_18_59,1
2024,2024_II,FALSE,RKS,m_18_59,1
2024,2024_II,FALSE,ROU,k_17,1
2024,2024_II,FALSE,ROU,k_18_59,1
2024,2024_II,FALSE,ROU,m_17,1
2024,2024_II,FALSE,ROU,m_18_59,2
2024,2024_II,FALSE,RUS,k_17,20
2024,2024_II,FALSE,RUS,k_18_59,28
2024,2024_II,FALSE,RUS,k_60,4
2024,2024_II,FALSE,RUS,m_17,13
2024,2024_II,FALSE,RUS,m_18_59,58
2024,2024_II,FALSE,RUS,m_60,2
2024,2024_II,FALSE,RWA,k_18_59,5
2024,2024_II,FALSE,RWA,m_18_59,8
2024,2024_II,FALSE,SDN,k_18_59,1
2024,2024_II,FALSE,SEN,m_18_59,1
2024,2024_II,FALSE,SLV,m_18_59,1
2024,2024_II,FALSE,SOM,m_18_59,2
2024,2024_II,FALSE,SRB,k_18_59,1
2024,2024_II,FALSE,SRB,m_18_59,5
2024,2024_II,FALSE,SRB,m_60,1
2024,2024_II,FALSE,SVK,m_18_59,1
2024,2024_II,FALSE,SYR,m_18_59,8
2024,2024_II,FALSE,THA,k_18_59,1
2024,2024_II,FALSE,THA,m_18_59,1
2024,2024_II,FALSE,TJK,k_17,1
2024,2024_II,FALSE,TJK,k_18_59,4
2024,2024_II,FALSE,TJK,m_18_59,64
2024,2024_II,FALSE,TKM,k_18_59,5
2024,2024_II,FALSE,TKM,m_18_59,59
2024,2024_II,FALSE,TKM,m_60,1
2024,2024_II,FALSE,TTO,k_18_59,1
2024,2024_II,FALSE,TUN,k_18_59,1
2024,2024_II,FALSE,TUN,m_17,1
2024,2024_II,FALSE,TUN,m_18_59,8
2024,2024_II,FALSE,TUR,k_18_59,3
2024,2024_II,FALSE,TUR,m_18_59,51
2024,2024_II,FALSE,TZA,k_17,2
2024,2024_II,FALSE,TZA,k_18_59,4
2024,2024_II,FALSE,TZA,m_18_59,4
2024,2024_II,FALSE,UGA,m_18_59,3
2024,2024_II,FALSE,UKR,k_18_59,41
2024,2024_II,FALSE,UKR,k_60,2
2024,2024_II,FALSE,UKR,m_17,6
2024,2024_II,FALSE,UKR,m_18_59,377
2024,2024_II,FALSE,UKR,m_60,6
2024,2024_II,FALSE,USA,k_18_59,2
2024,2024_II,FALSE,USA,k_60,1
2024,2024_II,FALSE,USA,m_18_59,3
2024,2024_II,FALSE,UZB,k_18_59,6
2024,2024_II,FALSE,UZB,k_60,1
2024,2024_II,FALSE,UZB,m_17,1
2024,2024_II,FALSE,UZB,m_18_59,208
2024,2024_II,FALSE,VEN,k_18_59,3
2024,2024_II,FALSE,VEN,k_60,1
2024,2024_II,FALSE,VEN,m_18_59,5
2024,2024_II,FALSE,VNM,k_18_59,19
2024,2024_II,FALSE,VNM,k_60,2
2024,2024_II,FALSE,VNM,m_18_59,70
2024,2024_II,FALSE,XXX,k_18_59,1
2024,2024_II,FALSE,XXX,m_18_59,3
2024,2024_II,FALSE,YEM,k_17,1
2024,2024_II,FALSE,ZAF,k_18_59,2
2024,2024_II,FALSE,ZAF,m_18_59,12
2024,2024_II,FALSE,ZWE,k_18_59,12
2024,2024_II,FALSE,ZWE,m_18_59,31
2024,2024_II,TRUE,AFG,m_18_59,3
2024,2024_II,TRUE,AZE,m_18_59,1
2024,2024_II,TRUE,BLR,k_18_59,1
2024,2024_II,TRUE,BLR,m_18_59,8
2024,2024_II,TRUE,GEO,m_18_59,21
2024,2024_II,TRUE,IDN,m_18_59,1
2024,2024_II,TRUE,IND,m_18_59,3
2024,2024_II,TRUE,LKA,m_18_59,1
2024,2024_II,TRUE,MDA,m_18_59,7
2024,2024_II,TRUE,MNG,m_18_59,1
2024,2024_II,TRUE,PHL,m_18_59,2
2024,2024_II,TRUE,RUS,m_18_59,3
2024,2024_II,TRUE,RWA,m_18_59,2
2024,2024_II,TRUE,SYR,m_18_59,2
2024,2024_II,TRUE,TJK,m_18_59,3
2024,2024_II,TRUE,TUR,m_18_59,2
2024,2024_II,TRUE,UKR,k_18_59,2
2024,2024_II,TRUE,UKR,m_18_59,15
2024,2024_II,TRUE,UZB,m_18_59,8
2024,2024_II,TRUE,ZWE,m_18_59,2
