year,sex,country_code,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,country,country_code2,schengen
2017,m,LBR,,,,,,6,9,Liberia,LBR,non-Schengen
2017,m,LBY,2,2,3,5,2,85,300,Libya,LBY,non-Schengen
2017,m,LCA,,,,,,,,St. Lucia,LCA,non-Schengen
2017,m,LIE,,,,,,,3,Liechtenstein,LIE,Schengen
2017,m,LKA,1,,,,,67,146,Sri Lanka,LKA,non-Schengen
2017,m,LSO,,,,,,,1,Lesotho,LSO,non-Schengen
2017,m,LTU,,176,5,181,22,815,1342,Lithuania,LTU,Schengen
2017,m,LUX,,,,,,9,36,Luxembourg,LUX,Schengen
2017,m,LVA,,73,2,75,14,263,290,Latvia,LVA,Schengen
2017,m,MAC,,,,,,,,Macao SAR China,MAC,non-Schengen
2017,m,MAR,8,2,3,5,3,372,540,Morocco,MAR,non-Schengen
2017,m,MCO,,,,,,1,5,Monaco,MCO,non-Schengen
2017,m,MDA,39,90,12,102,11,4512,3322,Moldova,MDA,non-Schengen
2017,m,MDG,,,,,,10,17,Madagascar,MDG,non-Schengen
2017,m,MDV,,,,,,,2,Maldives,MDV,non-Schengen
2017,m,MEX,1,1,3,4,2,277,490,Mexico,MEX,non-Schengen
2017,m,MKD,2,0,2,2,,151,244,North Macedonia,MKD,non-Schengen
2017,m,MLI,2,,,,,20,14,Mali,MLI,non-Schengen
2017,m,MLT,,,,,,18,34,Malta,MLT,Schengen
2017,m,MMR,,,,,,5,21,Myanmar (Burma),MMR,non-Schengen
2017,m,MNE,,1,0,1,,55,74,Montenegro,MNE,non-Schengen
2017,m,MNG,3,4,7,11,1,134,580,Mongolia,MNG,non-Schengen
2017,m,MOZ,,,,,,5,8,Mozambique,MOZ,non-Schengen
2017,m,MRT,,,,,,6,8,Mauritania,MRT,non-Schengen
2017,m,MUS,,,,,,18,31,Mauritius,MUS,non-Schengen
2017,m,MWI,,1,0,1,,,8,Malawi,MWI,non-Schengen
2017,m,MYS,2,,,,,28,171,Malaysia,MYS,non-Schengen
2017,m,NAM,,,,,,,1,Namibia,NAM,non-Schengen
2017,m,NER,,,,,,35,24,Niger,NER,non-Schengen
2017,m,NGA,26,14,9,23,13,302,1128,Nigeria,NGA,non-Schengen
2017,m,NIC,,,,,,7,10,Nicaragua,NIC,non-Schengen
2017,m,NLD,,33,12,45,6,951,2657,Netherlands,NLD,Schengen
2017,m,NOR,,11,3,14,1,107,709,Norway,NOR,Schengen
2017,m,NPL,11,,,,,1431,1247,Nepal,NPL,non-Schengen
2017,m,NZL,2,1,0,1,1,27,94,New Zealand,NZL,non-Schengen
2017,m,OMN,,,,,,,12,Oman,OMN,non-Schengen
2017,m,PAK,39,7,6,13,2,555,1091,Pakistan,PAK,non-Schengen
2017,m,PAN,,,,,,12,11,Panama,PAN,non-Schengen
2017,m,PCN,,,,,,,,Pitcairn Islands,PCN,non-Schengen
2017,m,PER,1,0,1,1,,80,134,Peru,PER,non-Schengen
2017,m,PHL,2,,,,,250,367,Philippines,PHL,non-Schengen
2017,m,PLW,,,,,,,,Palau,PLW,non-Schengen
2017,m,PNG,,,,,,1,1,Papua New Guinea,PNG,non-Schengen
2017,m,PRI,,,,,,,,Puerto Rico,PRI,non-Schengen
2017,m,PRT,,9,3,12,3,986,1338,Portugal,PRT,Schengen
2017,m,PRY,,,,,,8,23,Paraguay,PRY,non-Schengen
2017,m,PSE,5,2,0,2,2,104,,Palestinian Territories,PSE,non-Schengen
2017,m,PYF,,,,,,,,French Polynesia,PYF,non-Schengen
2017,m,QAT,,,,,,2,1,Qatar,QAT,non-Schengen
2017,m,RKS,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2017,m,ROU,,153,21,174,52,2614,3652,Romania,ROU,non-Schengen
2017,m,RUS,261,143,80,223,68,3269,6903,Russia,RUS,non-Schengen
2017,m,RWA,,,,,,20,26,Rwanda,RWA,non-Schengen
2017,m,SAU,9,3,1,4,,16,686,Saudi Arabia,SAU,non-Schengen
2017,m,SRB,,0,1,1,,,171,Serbia,SRB,non-Schengen
2017,m,SDN,2,0,2,2,,34,47,Sudan,SDN,non-Schengen
2017,m,SEN,3,0,1,1,1,45,82,Senegal,SEN,non-Schengen
2017,m,SGP,,1,0,1,,7,38,Singapore,SGP,non-Schengen
2017,m,SLB,,,,,,,,Solomon Islands,SLB,non-Schengen
2017,m,SLE,1,,,,,12,17,Sierra Leone,SLE,non-Schengen
2017,m,SLV,,,,,,13,14,El Salvador,SLV,non-Schengen
2017,m,SMR,,,,,,,,San Marino,SMR,non-Schengen
2017,m,SOM,2,,,,,17,45,Somalia,SOM,non-Schengen
2017,m,SRB,12,16,4,20,6,856,468,Serbia,SRB,non-Schengen
2017,m,SSD,,,,,,,,South Sudan,SSD,non-Schengen
2017,m,STP,,,,,,2,1,São Tomé & Príncipe,STP,non-Schengen
2017,m,SUN,,0,1,1,,,312,unknown/stateless,unknown/stateless,non-Schengen
2017,m,SUR,,,,,,7,4,Suriname,SUR,non-Schengen
2017,m,SVK,,61,3,64,7,819,1213,Slovakia,SVK,Schengen
2017,m,SVN,,1,1,2,,116,181,Slovenia,SVN,Schengen
2017,m,SWE,,28,0,28,,439,2561,Sweden,SWE,Schengen
2017,m,SWZ,,,,,,,,Eswatini,SWZ,non-Schengen
2017,m,SYC,,,,,,,1,Seychelles,SYC,non-Schengen
2017,m,SYR,6,2,4,6,3,593,848,Syria,SYR,non-Schengen
2017,m,TCD,,,,,,1,3,Chad,TCD,non-Schengen
2017,m,TGO,,,,,,13,30,Togo,TGO,non-Schengen
2017,m,THA,2,,,,,168,555,Thailand,THA,non-Schengen
2017,m,TJK,22,4,1,5,,90,145,Tajikistan,TJK,non-Schengen
2017,m,TKM,,0,3,3,1,39,74,Turkmenistan,TKM,non-Schengen
2017,m,TLS,,,,,,,,Timor-Leste,TLS,non-Schengen
2017,m,TON,,,,,,,,Tonga,TON,non-Schengen
2017,m,TTO,,,,,,3,9,Trinidad & Tobago,TTO,non-Schengen
2017,m,TUN,11,7,21,28,3,630,1145,Tunisia,TUN,non-Schengen
2017,m,TUR,36,34,43,77,9,2690,8531,Turkey,TUR,non-Schengen
2017,m,TWN,1,0,1,1,1,22,398,Taiwan,TWN,non-Schengen
2017,m,TZA,2,0,1,1,,26,74,Tanzania,TZA,non-Schengen
2017,m,UGA,1,,,,,16,34,Uganda,UGA,non-Schengen
2017,m,UKR,2554,3526,369,3895,260,204143,70673,Ukraine,UKR,non-Schengen
2017,m,UMI,,,,,,,3,United States Minor Outlying Islands (the),UMI,non-Schengen
2017,m,UNK,3,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2017,m,UNKNOWN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2017,m,URY,,,,,,23,16,Uruguay,URY,non-Schengen
2017,m,USA,6,23,14,37,1,958,4140,United States,USA,non-Schengen
2017,m,UZB,21,14,5,19,,618,1062,Uzbekistan,UZB,non-Schengen
2017,m,VAT,,,,,,5,67,Vatican City,VAT,non-Schengen
2017,m,VCT,,,,,,,2,St. Vincent & Grenadines,VCT,non-Schengen
2017,m,VEN,2,1,1,2,1,78,104,Venezuela,VEN,non-Schengen
2017,m,VGB,,,,,,9,,British Virgin Islands,VGB,non-Schengen
2017,m,VNM,102,36,46,82,43,4693,6136,Vietnam,VNM,non-Schengen
2017,m,VUT,,,,,,,,Vanuatu,VUT,non-Schengen
2017,m,XKX,,1,0,1,,,92,KOSOVO,KOSOVO,non-Schengen
2017,m,XXA,,,,,,,554,unknown/stateless,unknown/stateless,non-Schengen
2017,m,XXX,15,,,,11,2981,5487,unknown/stateless,unknown/stateless,non-Schengen
2017,m,YEM,1,1,0,1,,96,152,Yemen,YEM,non-Schengen
2017,m,YUG,,1,0,1,,,218,unknown/stateless,unknown/stateless,non-Schengen
2017,m,ZAF,2,0,1,1,2,93,201,South Africa,ZAF,non-Schengen
2017,m,ZMB,,,,,,4,8,Zambia,ZMB,non-Schengen
2017,m,ZWE,1,,,,,99,43,Zimbabwe,ZWE,non-Schengen
2018,f,ABW,,,,,,1,,Aruba,ABW,non-Schengen
2018,f,AFG,1,,,,,240,8,Afghanistan,AFG,non-Schengen
2018,f,AGO,,,,,,15,14,Angola,AGO,non-Schengen
2018,f,AIA,,,,,,,,Anguilla,AIA,non-Schengen
2018,f,ALB,3,1,0,1,,68,50,Albania,ALB,non-Schengen
2018,f,AND,,,,,,2,,Andorra,AND,non-Schengen
2018,f,ANT,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,f,ARE,,,,,,0,,United Arab Emirates,ARE,non-Schengen
2018,f,ARG,,,,,,42,31,Argentina,ARG,non-Schengen
2018,f,ARM,17,3,14,17,,1030,307,Armenia,ARM,non-Schengen
2018,f,ASM,,,,,,0,,American Samoa,ASM,non-Schengen
2018,f,ATA,,,,,,,,Antarctica,ATA,non-Schengen
2018,f,ATF,,,,,,3,,French Southern Territories,ATF,non-Schengen
2018,f,ATG,,,,,,,,Antigua & Barbuda,ATG,non-Schengen
2018,f,AUS,2,,,,,45,20,Australia,AUS,non-Schengen
2018,f,AUT,,1,0,1,,135,2541,Austria,AUT,Schengen
2018,f,AZE,2,1,1,2,,134,139,Azerbaijan,AZE,non-Schengen
2018,f,BDI,,,,,,0,,Burundi,BDI,non-Schengen
2018,f,BEL,,,,,,96,419,Belgium,BEL,Schengen
2018,f,BEN,,,,,,3,4,Benin,BEN,non-Schengen
2018,f,BFA,,,,,,0,2,Burkina Faso,BFA,non-Schengen
2018,f,BGD,,,,,,40,50,Bangladesh,BGD,non-Schengen
2018,f,BGR,,88,10,98,4,1043,2769,Bulgaria,BGR,non-Schengen
2018,f,BHR,,,,,,,1,Bahrain,BHR,non-Schengen
2018,f,BHS,,,,,,,,Bahamas,BHS,non-Schengen
2018,f,BIH,,0,1,1,,26,19,Bosnia & Herzegovina,BIH,non-Schengen
2018,f,BLR,51,44,10,54,6,8746,4244,Belarus,BLR,non-Schengen
2018,f,BLZ,,,,,,,,Belize,BLZ,non-Schengen
2018,f,BOL,,,,,,9,8,Bolivia,BOL,non-Schengen
2018,f,BRA,4,1,2,3,1,201,277,Brazil,BRA,non-Schengen
2018,f,BRB,,,,,,8,1,Barbados,BRB,non-Schengen
2018,f,BRN,,,,,,,,Brunei,BRN,non-Schengen
2018,f,BTN,,,,,,,1,Bhutan,BTN,non-Schengen
2018,f,BWA,,,,,,0,,Botswana,BWA,non-Schengen
2018,f,CAF,,,,,,0,,Central African Republic,CAF,non-Schengen
2018,f,CAN,3,,,,,67,54,Canada,CAN,non-Schengen
2018,f,CHE,,1,0,1,,22,185,Switzerland,CHE,Schengen
2018,f,CHL,,,,,,12,12,Chile,CHL,non-Schengen
2018,f,CHN,32,8,17,25,,1993,1235,China,CHN,non-Schengen
2018,f,CIV,1,,,,,10,5,Côte d’Ivoire,CIV,non-Schengen
2018,f,CMR,,,,,,34,24,Cameroon,CMR,non-Schengen
2018,f,COD,,,,,,0,16,Congo - Kinshasa,COD,non-Schengen
2018,f,COG,3,,,,1,30,10,Congo - Brazzaville,COG,non-Schengen
2018,f,COL,1,1,0,1,,61,49,Colombia,COL,non-Schengen
2018,f,COM,,,,,,,,Comoros,COM,non-Schengen
2018,f,CPV,,,,,,1,,Cape Verde,CPV,non-Schengen
2018,f,CRI,1,,,,,10,9,Costa Rica,CRI,non-Schengen
2018,f,CSK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,f,CUB,,,,,,43,19,Cuba,CUB,non-Schengen
2018,f,CYM,,,,,,,,Cayman Islands,CYM,non-Schengen
2018,f,CYP,1,,,,,9,24,Cyprus,CYP,non-Schengen
2018,f,CZE,,30,3,33,2,572,1400,Czechia,CZE,Schengen
2018,f,DDR,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,f,DEU,,14,2,16,1,772,11774,Germany,DEU,Schengen
2018,f,DJI,,,,,,0,,Djibouti,DJI,non-Schengen
2018,f,DMA,,,,,,,1,Dominica,DMA,non-Schengen
2018,f,DNK,,1,0,1,,46,650,Denmark,DNK,Schengen
2018,f,DOM,,0,1,1,,11,9,Dominican Republic,DOM,non-Schengen
2018,f,DZA,2,,,,,28,16,Algeria,DZA,non-Schengen
2018,f,ECU,,,,,,12,15,Ecuador,ECU,non-Schengen
2018,f,EGY,1,1,0,1,,41,49,Egypt,EGY,non-Schengen
2018,f,ERI,,,,,,3,1,Eritrea,ERI,non-Schengen
2018,f,ESH,,,,,,,,Western Sahara,ESH,non-Schengen
2018,f,ESP,,2,0,2,,427,1677,Spain,ESP,Schengen
2018,f,EST,,3,0,3,,61,122,Estonia,EST,Schengen
2018,f,ETH,1,1,0,1,,24,13,Ethiopia,ETH,non-Schengen
2018,f,FIN,,1,0,1,,113,480,Finland,FIN,Schengen
2018,f,FJI,,,,,,,,Fiji,FJI,non-Schengen
2018,f,FLK,,,,,,,,Falkland Islands,FLK,non-Schengen
2018,f,FRA,,1,1,2,,415,2297,France,FRA,Schengen
2018,f,FRO,,,,,,,,Faroe Islands,FRO,non-Schengen
2018,f,FSM,,,,,,,,Micronesia (Federated States of),FSM,non-Schengen
2018,f,GAB,,,,,,6,2,Gabon,GAB,non-Schengen
2018,f,GBR,,5,0,5,,358,1539,United Kingdom,GBR,non-Schengen
2018,f,GEO,25,11,0,11,,1254,404,Georgia,GEO,non-Schengen
2018,f,GHA,,,,,,12,17,Ghana,GHA,non-Schengen
2018,f,GIN,,,,,,8,4,Guinea,GIN,non-Schengen
2018,f,GMB,,,,,,2,2,Gambia,GMB,non-Schengen
2018,f,GNB,,,,,,,,Guinea-Bissau,GNB,non-Schengen
2018,f,GNQ,,,,,,,,Equatorial Guinea,GNQ,non-Schengen
2018,f,GRC,,1,0,1,,159,692,Greece,GRC,Schengen
2018,f,GRD,,,,,,0,,Grenada,GRD,non-Schengen
2018,f,GTM,,,,,,5,3,Guatemala,GTM,non-Schengen
2018,f,GUY,,,,,,4,1,Guyana,GUY,non-Schengen
2018,f,HKG,,,,,,,,Hong Kong SAR China,HKG,non-Schengen
2018,f,HND,,,,,,5,5,Honduras,HND,non-Schengen
2018,f,HRV,,,,,,115,280,Croatia,HRV,non-Schengen
2018,f,HTI,,,,,,2,,Haiti,HTI,non-Schengen
2018,f,HUN,,1,0,1,,404,903,Hungary,HUN,Schengen
2018,f,IDN,2,1,0,1,,173,115,Indonesia,IDN,non-Schengen
2018,f,IND,8,1,0,1,,794,1033,India,IND,non-Schengen
2018,f,IOT,,,,,,0,,British Indian Ocean Territory,IOT,non-Schengen
2018,f,IRL,,,,,,43,251,Ireland,IRL,non-Schengen
2018,f,IRN,4,,,,,67,105,Iran,IRN,non-Schengen
2018,f,IRQ,4,,,,,30,39,Iraq,IRQ,non-Schengen
2018,f,ISL,,0,1,1,,0,10,Iceland,ISL,Schengen
2018,f,ISR,,1,1,2,,41,45,Israel,ISR,non-Schengen
2018,f,ITA,,3,1,4,2,638,1357,Italy,ITA,Schengen
2018,f,JAM,,,,,,4,1,Jamaica,JAM,non-Schengen
2018,f,JOR,,,,,,14,21,Jordan,JOR,non-Schengen
2018,f,JPN,,1,0,1,,131,156,Japan,JPN,non-Schengen
2018,f,KAZ,16,0,1,1,,722,402,Kazakhstan,KAZ,non-Schengen
2018,f,KEN,,,,,,43,27,Kenya,KEN,non-Schengen
2018,f,KGZ,9,,,,,70,82,Kyrgyzstan,KGZ,non-Schengen
2018,f,KHM,,,,,,8,6,Cambodia,KHM,non-Schengen
2018,f,KIR,,,,,,,,Kiribati,KIR,non-Schengen
2018,f,KNA,,,,,,,,St. Kitts & Nevis,KNA,non-Schengen
2018,f,KOR,1,0,1,1,,117,297,South Korea,KOR,non-Schengen
2018,f,KOSOVO,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2018,f,KWT,,,,,,0,1,Kuwait,KWT,non-Schengen
2018,f,LAO,,,,,,0,,Laos,LAO,non-Schengen
2018,f,LBN,,,,,,28,17,Lebanon,LBN,non-Schengen
2018,f,LBR,,,,,,0,,Liberia,LBR,non-Schengen
2018,f,LBY,2,,,,,2,7,Libya,LBY,non-Schengen
2018,f,LCA,,,,,,,,St. Lucia,LCA,non-Schengen
2018,f,LIE,,,,,,,,Liechtenstein,LIE,Schengen
2018,f,LKA,,,,,,13,21,Sri Lanka,LKA,non-Schengen
2018,f,LSO,,,,,,,1,Lesotho,LSO,non-Schengen
2018,f,LTU,,17,3,20,2,985,1865,Lithuania,LTU,Schengen
2018,f,LUX,,,,,,2,14,Luxembourg,LUX,Schengen
2018,f,LVA,,3,1,4,,237,504,Latvia,LVA,Schengen
2018,f,MAC,,,,,,,,Macao SAR China,MAC,non-Schengen
2018,f,MAR,,,,,,59,64,Morocco,MAR,non-Schengen
2018,f,MCO,,,,,,0,1,Monaco,MCO,non-Schengen
2018,f,MDA,23,9,0,9,2,2373,1756,Moldova,MDA,non-Schengen
2018,f,MDG,,,,,,7,10,Madagascar,MDG,non-Schengen
2018,f,MDV,,,,,,,,Maldives,MDV,non-Schengen
2018,f,MEX,,,,,,120,77,Mexico,MEX,non-Schengen
2018,f,MKD,1,,,,,36,28,North Macedonia,MKD,non-Schengen
2018,f,MLI,,,,,,5,2,Mali,MLI,non-Schengen
2018,f,MLT,,,,,,8,12,Malta,MLT,Schengen
2018,f,MMR,,,,,,5,7,Myanmar (Burma),MMR,non-Schengen
2018,f,MNE,,,,,,15,9,Montenegro,MNE,non-Schengen
2018,f,MNG,1,0,4,4,,220,67,Mongolia,MNG,non-Schengen
2018,f,MOZ,,,,,,2,2,Mozambique,MOZ,non-Schengen
2018,f,MRT,,,,,,1,,Mauritania,MRT,non-Schengen
2018,f,MUS,,,,,,8,6,Mauritius,MUS,non-Schengen
2018,f,MWI,,,,,,,2,Malawi,MWI,non-Schengen
2018,f,MYS,1,,,,,30,30,Malaysia,MYS,non-Schengen
2018,f,NAM,,,,,,0,3,Namibia,NAM,non-Schengen
2018,f,NER,,,,,,7,1,Niger,NER,non-Schengen
2018,f,NGA,2,,,,,43,34,Nigeria,NGA,non-Schengen
2018,f,NIC,,,,,,4,1,Nicaragua,NIC,non-Schengen
2018,f,NLD,,2,0,2,,120,1019,Netherlands,NLD,Schengen
2018,f,NOR,,1,0,1,,32,635,Norway,NOR,Schengen
2018,f,NPL,2,,,,,388,305,Nepal,NPL,non-Schengen
2018,f,NZL,,,,,,17,5,New Zealand,NZL,non-Schengen
2018,f,OMN,,,,,,,,Oman,OMN,non-Schengen
2018,f,PAK,4,,,,,102,82,Pakistan,PAK,non-Schengen
2018,f,PAN,,,,,,5,5,Panama,PAN,non-Schengen
2018,f,PCN,,,,,,,,Pitcairn Islands,PCN,non-Schengen
2018,f,PER,,,,,,49,16,Peru,PER,non-Schengen
2018,f,PHL,4,,,,,377,202,Philippines,PHL,non-Schengen
2018,f,PLW,,,,,,,1,Palau,PLW,non-Schengen
2018,f,PNG,,,,,,0,1,Papua New Guinea,PNG,non-Schengen
2018,f,PRI,,,,,,,,Puerto Rico,PRI,non-Schengen
2018,f,PRT,,,,,,206,429,Portugal,PRT,Schengen
2018,f,PRY,,,,,,7,1,Paraguay,PRY,non-Schengen
2018,f,PSE,,,,,,5,1,Palestinian Territories,PSE,non-Schengen
2018,f,PYF,,,,,,,,French Polynesia,PYF,non-Schengen
2018,f,QAT,,,,,,0,1,Qatar,QAT,non-Schengen
2018,f,RKS,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2018,f,ROU,,55,9,64,9,1790,2023,Romania,ROU,non-Schengen
2018,f,RUS,122,8,8,16,1,3757,1837,Russia,RUS,non-Schengen
2018,f,RWA,1,,,,,20,32,Rwanda,RWA,non-Schengen
2018,f,SAU,3,,,,,7,36,Saudi Arabia,SAU,non-Schengen
2018,f,SRB,,,,,,,,Serbia,SRB,non-Schengen
2018,f,SDN,,,,,,9,3,Sudan,SDN,non-Schengen
2018,f,SEN,,,,,,5,11,Senegal,SEN,non-Schengen
2018,f,SGP,,,,,,6,15,Singapore,SGP,non-Schengen
2018,f,SLB,,,,,,,,Solomon Islands,SLB,non-Schengen
2018,f,SLE,,,,,,0,,Sierra Leone,SLE,non-Schengen
2018,f,SLV,,,,,,6,3,El Salvador,SLV,non-Schengen
2018,f,SMR,,,,,,,,San Marino,SMR,non-Schengen
2018,f,SOM,,,,,,2,2,Somalia,SOM,non-Schengen
2018,f,SRB,,,,,,138,94,Serbia,SRB,non-Schengen
2018,f,SSD,,,,,,,,South Sudan,SSD,non-Schengen
2018,f,STP,,,,,,1,,São Tomé & Príncipe,STP,non-Schengen
2018,f,SUN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,f,SUR,,,,,,10,11,Suriname,SUR,non-Schengen
2018,f,SVK,,7,0,7,,556,1181,Slovakia,SVK,Schengen
2018,f,SVN,,,,,,48,113,Slovenia,SVN,Schengen
2018,f,SWE,,4,0,4,,134,2790,Sweden,SWE,Schengen
2018,f,SWZ,,,,,,,,Eswatini,SWZ,non-Schengen
2018,f,SYC,,,,,,,,Seychelles,SYC,non-Schengen
2018,f,SYR,2,,,,,61,51,Syria,SYR,non-Schengen
2018,f,TCD,,,,,,0,,Chad,TCD,non-Schengen
2018,f,TGO,,,,,,1,,Togo,TGO,non-Schengen
2018,f,THA,1,,,,,319,183,Thailand,THA,non-Schengen
2018,f,TJK,8,,,,,31,52,Tajikistan,TJK,non-Schengen
2018,f,TKM,,,,,,35,21,Turkmenistan,TKM,non-Schengen
2018,f,TLS,,,,,,,1,Timor-Leste,TLS,non-Schengen
2018,f,TON,,,,,,,,Tonga,TON,non-Schengen
2018,f,TTO,,,,,,2,,Trinidad & Tobago,TTO,non-Schengen
2018,f,TUN,2,,,,,32,39,Tunisia,TUN,non-Schengen
2018,f,TUR,9,1,2,3,,281,1262,Turkey,TUR,non-Schengen
2018,f,TWN,5,3,0,3,,53,27,Taiwan,TWN,non-Schengen
2018,f,TZA,,,,,,8,8,Tanzania,TZA,non-Schengen
2018,f,UGA,,,,,,11,6,Uganda,UGA,non-Schengen
2018,f,UKR,1071,262,99,361,16,148441,79746,Ukraine,UKR,non-Schengen
2018,f,UMI,,,,,,,,United States Minor Outlying Islands (the),UMI,non-Schengen
2018,f,UNK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,f,UNKNOWN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,f,URY,,,,,,16,6,Uruguay,URY,non-Schengen
2018,f,USA,3,2,3,5,,375,320,United States,USA,non-Schengen
2018,f,UZB,7,1,1,2,,168,128,Uzbekistan,UZB,non-Schengen
2018,f,VAT,,,,,,3,,Vatican City,VAT,non-Schengen
2018,f,VCT,,,,,,,,St. Vincent & Grenadines,VCT,non-Schengen
2018,f,VEN,,1,0,1,2,42,35,Venezuela,VEN,non-Schengen
2018,f,VGB,,,,,,1,,British Virgin Islands,VGB,non-Schengen
2018,f,VNM,24,3,11,14,5,3049,1171,Vietnam,VNM,non-Schengen
2018,f,VUT,,,,,,,,Vanuatu,VUT,non-Schengen
2018,f,XKX,,,,,,,16,KOSOVO,KOSOVO,non-Schengen
2018,f,XXA,,,,,,,17,unknown/stateless,unknown/stateless,non-Schengen
2018,f,XXX,2,,,,,3126,9161,unknown/stateless,unknown/stateless,non-Schengen
2018,f,YEM,,,,,,2,13,Yemen,YEM,non-Schengen
2018,f,YUG,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,f,ZAF,2,,,,,64,45,South Africa,ZAF,non-Schengen
2018,f,ZMB,,,,,,11,12,Zambia,ZMB,non-Schengen
2018,f,ZWE,1,,,,,127,56,Zimbabwe,ZWE,non-Schengen
2018,m,ABW,,,,,,3,,Aruba,ABW,non-Schengen
2018,m,AFG,7,1,3,4,,306,38,Afghanistan,AFG,non-Schengen
2018,m,AGO,3,0,1,1,,53,37,Angola,AGO,non-Schengen
2018,m,AIA,,,,,,,,Anguilla,AIA,non-Schengen
2018,m,ALB,8,11,1,12,4,195,113,Albania,ALB,non-Schengen
2018,m,AND,,,,,,4,,Andorra,AND,non-Schengen
2018,m,ANT,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,m,ARE,,2,0,2,,3,1,United Arab Emirates,ARE,non-Schengen
2018,m,ARG,1,2,0,2,,123,49,Argentina,ARG,non-Schengen
2018,m,ARM,18,33,128,161,26,1530,506,Armenia,ARM,non-Schengen
2018,m,ASM,,,,,,1,,American Samoa,ASM,non-Schengen
2018,m,ATA,,,,,,,,Antarctica,ATA,non-Schengen
2018,m,ATF,,,,,,16,,French Southern Territories,ATF,non-Schengen
2018,m,ATG,,,,,,,,Antigua & Barbuda,ATG,non-Schengen
2018,m,AUS,3,2,2,4,,134,74,Australia,AUS,non-Schengen
2018,m,AUT,,9,8,17,1,324,2466,Austria,AUT,Schengen
2018,m,AZE,20,12,6,18,2,649,539,Azerbaijan,AZE,non-Schengen
2018,m,BDI,,,,,,6,1,Burundi,BDI,non-Schengen
2018,m,BEL,,19,6,25,2,485,1423,Belgium,BEL,Schengen
2018,m,BEN,,2,0,2,1,9,4,Benin,BEN,non-Schengen
2018,m,BFA,,,,,,11,2,Burkina Faso,BFA,non-Schengen
2018,m,BGD,24,2,8,10,,1249,532,Bangladesh,BGD,non-Schengen
2018,m,BGR,1,135,66,201,38,1563,4732,Bulgaria,BGR,non-Schengen
2018,m,BHR,,1,0,1,,,5,Bahrain,BHR,non-Schengen
2018,m,BHS,,,,,,,3,Bahamas,BHS,non-Schengen
2018,m,BIH,1,2,0,2,,172,131,Bosnia & Herzegovina,BIH,non-Schengen
2018,m,BLR,154,362,64,426,35,25358,8407,Belarus,BLR,non-Schengen
2018,m,BLZ,,,,,,,1,Belize,BLZ,non-Schengen
2018,m,BOL,,2,1,3,,20,11,Bolivia,BOL,non-Schengen
2018,m,BRA,16,5,5,10,,712,396,Brazil,BRA,non-Schengen
2018,m,BRB,,,,,,3,,Barbados,BRB,non-Schengen
2018,m,BRN,,,,,,,,Brunei,BRN,non-Schengen
2018,m,BTN,,,,,,,,Bhutan,BTN,non-Schengen
2018,m,BWA,,,,,,2,,Botswana,BWA,non-Schengen
2018,m,CAF,,1,0,1,,2,,Central African Republic,CAF,non-Schengen
2018,m,CAN,3,6,2,8,,183,97,Canada,CAN,non-Schengen
2018,m,CHE,,3,2,5,,103,404,Switzerland,CHE,Schengen
2018,m,CHL,,,,,,64,30,Chile,CHL,non-Schengen
2018,m,CHN,43,37,37,74,4,2866,1267,China,CHN,non-Schengen
2018,m,CIV,1,1,0,1,,18,9,Côte d’Ivoire,CIV,non-Schengen
2018,m,CMR,3,2,4,6,1,138,51,Cameroon,CMR,non-Schengen
2018,m,COD,1,,,,,1,24,Congo - Kinshasa,COD,non-Schengen
2018,m,COG,6,5,1,6,,115,37,Congo - Brazzaville,COG,non-Schengen
2018,m,COL,6,5,1,6,1,175,82,Colombia,COL,non-Schengen
2018,m,COM,1,,,,,,1,Comoros,COM,non-Schengen
2018,m,CPV,,,,,,3,1,Cape Verde,CPV,non-Schengen
2018,m,CRI,,,,,,29,12,Costa Rica,CRI,non-Schengen
2018,m,CSK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,m,CUB,,1,0,1,,118,41,Cuba,CUB,non-Schengen
2018,m,CYM,,,,,,,,Cayman Islands,CYM,non-Schengen
2018,m,CYP,,1,0,1,,33,90,Cyprus,CYP,non-Schengen
2018,m,CZE,,123,8,131,9,924,1881,Czechia,CZE,Schengen
2018,m,DDR,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2018,m,DEU,,182,68,250,37,2693,23859,Germany,DEU,Schengen
2018,m,DJI,,,,,,1,1,Djibouti,DJI,non-Schengen
2018,m,DMA,,,,,,,2,Dominica,DMA,non-Schengen
