year,period,same_year,country_code,border,country,continent,wbd_region7,schengen,sex,age
2023,2023_I,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_I,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,17
2023,2023_I,FALSE,CUB,2,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_I,FALSE,DZA,11,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,EGY,5,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,ERI,1,Eritrea,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,ETH,1,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_I,FALSE,ETH,5,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,GEO,2,Georgia,Asia,Europe & Central Asia,non-Schengen,f,17
2023,2023_I,FALSE,GEO,9,Georgia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,GEO,2,Georgia,Asia,Europe & Central Asia,non-Schengen,m,17
2023,2023_I,FALSE,GEO,322,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,GHA,3,Ghana,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,GMB,1,Gambia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,GTM,2,Guatemala,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_I,FALSE,IDN,2,Indonesia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_I,FALSE,IND,2,India,Asia,South Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,IND,41,India,Asia,South Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,IRN,4,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,IRQ,10,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,ITA,1,Italy,Europe,Europe & Central Asia,Schengen,m,60
2023,2023_I,FALSE,JAM,1,Jamaica,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_I,FALSE,JOR,1,Jordan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,KAZ,1,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,KAZ,10,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,KEN,5,Kenya,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,KGZ,1,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,KGZ,12,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,LKA,1,Sri Lanka,Asia,South Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,MAR,7,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,MDA,20,Moldova,Europe,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,MDA,3,Moldova,Europe,Europe & Central Asia,non-Schengen,m,17
2023,2023_I,FALSE,MDA,111,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,MKD,1,North Macedonia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,MLI,1,Mali,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,MNG,2,Mongolia,Asia,East Asia & Pacific,non-Schengen,f,18_59
2023,2023_I,FALSE,NGA,8,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_I,FALSE,NGA,20,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,NPL,2,Nepal,Asia,South Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,NPL,12,Nepal,Asia,South Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,PAK,8,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,PHL,4,Philippines,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_I,FALSE,PSE,1,Palestinian Territories,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,ROU,1,Romania,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,RUS,6,Russia,Europe,Europe & Central Asia,non-Schengen,f,17
2023,2023_I,FALSE,RUS,10,Russia,Europe,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,RUS,3,Russia,Europe,Europe & Central Asia,non-Schengen,f,60
2023,2023_I,FALSE,RUS,4,Russia,Europe,Europe & Central Asia,non-Schengen,m,17
2023,2023_I,FALSE,RUS,43,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,m,60
2023,2023_I,FALSE,RWA,7,Rwanda,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,SDN,2,Sudan,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,SEN,2,Senegal,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,SRB,3,Serbia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,SYR,1,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,60
2023,2023_I,FALSE,SYR,12,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,TCD,1,Chad,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,TGO,1,Togo,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,TJK,1,Tajikistan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,TJK,35,Tajikistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,TKM,69,Turkmenistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,TUN,9,Tunisia,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,TUR,1,Turkey,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,TUR,29,Turkey,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,TWN,1,Taiwan,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_I,FALSE,TZA,1,Tanzania,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,UKR,35,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,FALSE,UKR,1,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,60
2023,2023_I,FALSE,UKR,4,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,17
2023,2023_I,FALSE,UKR,326,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,UKR,1,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,60
2023,2023_I,FALSE,UNK,1,unknown,other/unknown,other/unknown,non-Schengen,m,17
2023,2023_I,FALSE,UNK,1,unknown,other/unknown,other/unknown,non-Schengen,m,18_59
2023,2023_I,FALSE,USA,2,United States,Americas,North America,non-Schengen,m,18_59
2023,2023_I,FALSE,UZB,102,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,FALSE,VEN,1,Venezuela,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_I,FALSE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,17
2023,2023_I,FALSE,VNM,8,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,18_59
2023,2023_I,FALSE,VNM,2,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,60
2023,2023_I,FALSE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,17
2023,2023_I,FALSE,VNM,35,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_I,FALSE,XXX,1,Stateless,other/unknown,other/unknown,non-Schengen,f,60
2023,2023_I,FALSE,XXX,2,Stateless,other/unknown,other/unknown,non-Schengen,m,18_59
2023,2023_I,FALSE,YEM,4,Yemen,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,FALSE,ZAF,1,South Africa,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,FALSE,ZWE,1,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_I,FALSE,ZWE,7,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,TRUE,AZE,1,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,TRUE,EGY,2,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_I,TRUE,ETH,1,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,TRUE,GEO,9,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,TRUE,KAZ,1,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,TRUE,SEN,1,Senegal,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_I,TRUE,SOM,1,Somalia,Africa,Sub-Saharan Africa,non-Schengen,f,17
2023,2023_I,TRUE,TKM,1,Turkmenistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,TRUE,UKR,1,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_I,TRUE,UKR,27,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_I,TRUE,UZB,3,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,AFG,4,Afghanistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,AGO,1,Angola,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,ALB,5,Albania,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,ARG,2,Argentina,Americas,Latin America & Caribbean,non-Schengen,f,17
2023,2023_II,FALSE,ARG,1,Argentina,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_II,FALSE,ARG,1,Argentina,Americas,Latin America & Caribbean,non-Schengen,m,17
2023,2023_II,FALSE,ARG,10,Argentina,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,f,17
2023,2023_II,FALSE,ARM,3,Armenia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,ARM,1,Armenia,Asia,Europe & Central Asia,non-Schengen,f,60
2023,2023_II,FALSE,ARM,1,Armenia,Asia,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,ARM,15,Armenia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,ARM,1,Armenia,Asia,Europe & Central Asia,non-Schengen,m,60
2023,2023_II,FALSE,AUS,3,Australia,Oceania,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,AZE,1,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,f,17
2023,2023_II,FALSE,AZE,3,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,AZE,1,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,AZE,47,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,BEN,1,Benin,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,BFA,1,Burkina Faso,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,BGD,13,Bangladesh,Asia,South Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,BIH,2,Bosnia & Herzegovina,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,BLR,41,Belarus,Europe,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,BLR,6,Belarus,Europe,Europe & Central Asia,non-Schengen,f,60
2023,2023_II,FALSE,BLR,5,Belarus,Europe,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,BLR,175,Belarus,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,BLR,2,Belarus,Europe,Europe & Central Asia,non-Schengen,m,60
2023,2023_II,FALSE,BRA,1,Brazil,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_II,FALSE,BRA,4,Brazil,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,CAN,1,Canada,Americas,North America,non-Schengen,m,17
2023,2023_II,FALSE,CHL,1,Chile,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_II,FALSE,CHL,1,Chile,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,CHN,1,China,Asia,East Asia & Pacific,non-Schengen,f,17
2023,2023_II,FALSE,CHN,4,China,Asia,East Asia & Pacific,non-Schengen,f,18_59
2023,2023_II,FALSE,CHN,3,China,Asia,East Asia & Pacific,non-Schengen,f,60
2023,2023_II,FALSE,CHN,1,China,Asia,East Asia & Pacific,non-Schengen,m,17
2023,2023_II,FALSE,CHN,12,China,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,CMR,1,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,CMR,2,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,m,17
2023,2023_II,FALSE,CMR,4,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,COD,1,Congo - Kinshasa,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,COD,3,Congo - Kinshasa,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,COG,1,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,COL,30,Colombia,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_II,FALSE,COL,2,Colombia,Americas,Latin America & Caribbean,non-Schengen,m,17
2023,2023_II,FALSE,COL,82,Colombia,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,f,17
2023,2023_II,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_II,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,17
2023,2023_II,FALSE,CUB,4,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,DZA,9,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,DZA,1,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,60
2023,2023_II,FALSE,ECU,1,Ecuador,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,EGY,10,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,ETH,1,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,ETH,1,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,GBR,3,United Kingdom,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,GEO,9,Georgia,Asia,Europe & Central Asia,non-Schengen,f,17
2023,2023_II,FALSE,GEO,52,Georgia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,GEO,2,Georgia,Asia,Europe & Central Asia,non-Schengen,f,60
2023,2023_II,FALSE,GEO,6,Georgia,Asia,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,GEO,651,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,GHA,3,Ghana,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,GIN,1,Guinea,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,GMB,3,Gambia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,GNB,1,Guinea-Bissau,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,GTM,1,Guatemala,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_II,FALSE,HKG,1,Hong Kong SAR China,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,IDN,3,Indonesia,Asia,East Asia & Pacific,non-Schengen,f,18_59
2023,2023_II,FALSE,IDN,26,Indonesia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,IND,3,India,Asia,South Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,IND,99,India,Asia,South Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,IRN,4,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,IRQ,1,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,17
2023,2023_II,FALSE,IRQ,1,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2023,2023_II,FALSE,IRQ,2,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,17
2023,2023_II,FALSE,IRQ,6,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,ISR,1,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,ITA,1,Italy,Europe,Europe & Central Asia,Schengen,m,60
2023,2023_II,FALSE,JPN,1,Japan,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,KAZ,2,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,f,17
2023,2023_II,FALSE,KAZ,7,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,KAZ,1,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,KAZ,13,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,KAZ,1,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,60
2023,2023_II,FALSE,KEN,3,Kenya,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,KEN,9,Kenya,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,KGZ,2,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,f,17
2023,2023_II,FALSE,KGZ,3,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,KGZ,3,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,KGZ,18,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,KOSOVO,1,KOSOVO,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,LBN,1,Lebanon,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2023,2023_II,FALSE,LBN,1,Lebanon,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,LBR,1,Liberia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,LBY,1,Libya,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,LKA,4,Sri Lanka,Asia,South Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,MAR,2,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2023,2023_II,FALSE,MAR,13,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,MDA,24,Moldova,Europe,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,MDA,1,Moldova,Europe,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,MDA,172,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,MDA,1,Moldova,Europe,Europe & Central Asia,non-Schengen,m,60
2023,2023_II,FALSE,MEX,2,Mexico,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,MKD,1,North Macedonia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,MNG,2,Mongolia,Asia,East Asia & Pacific,non-Schengen,f,18_59
2023,2023_II,FALSE,MNG,3,Mongolia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,MUS,1,Mauritius,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,NAM,1,Namibia,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,NGA,4,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,NGA,28,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,NIC,1,Nicaragua,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,NLD,1,Netherlands,Europe,Europe & Central Asia,Schengen,m,18_59
2023,2023_II,FALSE,NPL,1,Nepal,Asia,South Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,NPL,14,Nepal,Asia,South Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,NZL,1,New Zealand,Oceania,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,PAK,13,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,PER,1,Peru,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_II,FALSE,PER,2,Peru,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2023,2023_II,FALSE,PHL,10,Philippines,Asia,East Asia & Pacific,non-Schengen,f,18_59
2023,2023_II,FALSE,PHL,15,Philippines,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,RUS,36,Russia,Europe,Europe & Central Asia,non-Schengen,f,17
2023,2023_II,FALSE,RUS,51,Russia,Europe,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,RUS,3,Russia,Europe,Europe & Central Asia,non-Schengen,f,60
2023,2023_II,FALSE,RUS,45,Russia,Europe,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,RUS,82,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,m,60
2023,2023_II,FALSE,RWA,3,Rwanda,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,RWA,9,Rwanda,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,SAU,3,Saudi Arabia,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,SDN,1,Sudan,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,SDN,1,Sudan,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,SEN,2,Senegal,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,SOM,1,Somalia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,SRB,3,Serbia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,SVK,1,Slovakia,Europe,Europe & Central Asia,Schengen,m,18_59
2023,2023_II,FALSE,SYR,2,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2023,2023_II,FALSE,SYR,1,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,17
2023,2023_II,FALSE,SYR,11,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,THA,7,Thailand,Asia,East Asia & Pacific,non-Schengen,f,18_59
2023,2023_II,FALSE,TJK,1,Tajikistan,Asia,Europe & Central Asia,non-Schengen,f,17
2023,2023_II,FALSE,TJK,3,Tajikistan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,TJK,2,Tajikistan,Asia,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,TJK,56,Tajikistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,TKM,4,Turkmenistan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,TKM,98,Turkmenistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,TUN,5,Tunisia,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2023,2023_II,FALSE,TUR,4,Turkey,Asia,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,TUR,57,Turkey,Asia,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,TWN,1,Taiwan,Asia,East Asia & Pacific,non-Schengen,m,18_59
2023,2023_II,FALSE,TZA,3,Tanzania,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,TZA,2,Tanzania,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,UGA,1,Uganda,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2023,2023_II,FALSE,UGA,3,Uganda,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2023,2023_II,FALSE,UKR,39,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2023,2023_II,FALSE,UKR,4,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,60
2023,2023_II,FALSE,UKR,2,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,17
2023,2023_II,FALSE,UKR,225,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2023,2023_II,FALSE,UKR,4,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,60
2023,2023_II,FALSE,URY,1,Uruguay,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2023,2023_II,FALSE,URY,1,Uruguay,Americas,Latin America & Caribbean,non-Schengen,m,17
2023,2023_II,FALSE,USA,1,United States,Americas,North America,non-Schengen,f,18_59
2023,2023_II,FALSE,USA,1,United States,Americas,North America,non-Schengen,m,18_59
2023,2023_II,FALSE,UZB,5,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,f,18_59
