year,sex,country_code,country,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,continent,wbd_region7,schengen,ukr,simplified_proc
2023,m,AGO,Angola,1,3,2,5,0,147,319,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,AIA,Anguilla,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,ALB,Albania,6,6,6,12,5,486,1841,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,AND,Andorra,0,0,1,1,0,2,6,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,unknown/stateless,unknown/stateless,12,1,1,2,49,10,6918,unknown/stateless,unknown/stateless,non-Schengen,0,0
2023,m,ARE,United Arab Emirates,0,1,0,1,0,0,30,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,ARG,Argentina,13,1,6,7,0,706,1085,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,ARM,Armenia,28,18,141,159,34,2066,5643,Asia,Europe & Central Asia,non-Schengen,0,1
2023,m,ASM,American Samoa,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,ATA,Antarctica,0,0,0,0,0,0,0,Antarctica,unknown/stateless,non-Schengen,0,0
2023,m,ATF,French Southern Territories,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,ATG,Antigua & Barbuda,0,0,0,0,0,0,3,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,AUS,Australia,3,1,0,1,0,133,756,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,AZE,Azerbaijan,66,31,103,134,12,3871,9950,Asia,Europe & Central Asia,non-Schengen,0,0
2023,m,BDI,Burundi,1,0,3,3,0,31,83,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,BEN,Benin,1,0,0,0,0,5,19,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,BFA,Burkina Faso,1,0,1,1,0,5,21,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,BGD,Bangladesh,23,2,20,22,5,4513,7122,Asia,South Asia,non-Schengen,0,0
2023,m,BHR,Bahrain,0,0,0,0,0,0,18,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,BHS,Bahamas,0,0,0,0,0,0,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,BIH,Bosnia & Herzegovina,2,3,1,4,0,119,742,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,BLR,Belarus,301,269,860,1129,139,99636,168586,Europe,Europe & Central Asia,non-Schengen,0,1
2023,m,BLZ,Belize,0,0,0,0,0,0,8,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,BOL,Bolivia,0,0,2,2,0,55,135,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,BRA,Brazil,7,3,4,7,0,908,2256,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,BRB,Barbados,0,0,0,0,0,0,4,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,BRN,Brunei,0,0,0,0,0,0,5,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,BTN,Bhutan,0,0,0,0,0,0,5,Asia,South Asia,non-Schengen,0,0
2023,m,BWA,Botswana,0,0,0,0,0,3,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,CAF,Central African Republic,0,0,0,0,0,6,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,CAN,Canada,3,3,4,7,2,211,1511,Americas,North America,non-Schengen,0,0
2023,m,CHL,Chile,1,3,1,4,0,137,295,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,CHN,China,20,10,41,51,4,2290,12680,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,CIV,Côte d’Ivoire,1,0,0,0,0,36,78,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,CMR,Cameroon,4,1,7,8,1,264,498,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,COD,Congo - Kinshasa,3,0,0,0,0,1,251,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,COG,Congo - Brazzaville,2,1,2,3,0,230,301,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,COL,Colombia,91,10,25,35,12,4071,7008,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,COM,Comoros,0,0,1,1,0,0,47,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,CPV,Cape Verde,0,0,0,0,0,4,9,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,CRI,Costa Rica,0,0,0,0,0,107,191,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,CUB,Cuba,6,0,2,2,0,361,646,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,CYM,Cayman Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,DJI,Djibouti,0,0,0,0,0,0,8,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,DMA,Dominica,0,0,0,0,0,0,25,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,DOM,Dominican Republic,0,1,0,1,0,36,93,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,DZA,Algeria,21,6,25,31,3,953,2293,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,ECU,Ecuador,1,1,1,2,0,77,201,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,EGY,Egypt,15,6,27,33,7,1496,3710,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,ERI,Eritrea,1,2,0,2,0,11,23,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,ESH,Western Sahara,0,0,0,0,0,0,0,Africa,Middle East & North Africa,non-Schengen,0,0
2023,m,ETH,Ethiopia,6,1,10,11,1,582,1671,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,FJI,Fiji,0,0,0,0,0,0,4,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,FLK,Falkland Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,FRO,Faroe Islands,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,FSM,Micronesia (Federated States of),0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,GAB,Gabon,0,0,1,1,0,2,10,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,GBR,United Kingdom,3,49,17,66,4,2079,10069,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,GEO,Georgia,973,934,1641,2575,345,24882,67770,Asia,Europe & Central Asia,non-Schengen,0,1
2023,m,GHA,Ghana,6,1,1,2,0,201,495,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,GIN,Guinea,1,1,1,2,0,46,110,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,GMB,Gambia,4,2,0,2,0,48,139,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,GNB,Guinea-Bissau,1,0,1,1,0,0,11,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,GNQ,Equatorial Guinea,0,0,1,1,0,0,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,GRD,Grenada,0,0,0,0,0,2,6,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,GTM,Guatemala,2,0,0,0,0,139,310,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,GUY,Guyana,0,0,0,0,0,5,9,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,HKG,Hong Kong SAR China,1,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,HND,Honduras,0,0,0,0,0,25,57,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,HTI,Haiti,0,0,1,1,0,16,30,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,IDN,Indonesia,28,0,6,6,0,4825,7138,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,IND,India,140,20,115,135,14,19166,35596,Asia,South Asia,non-Schengen,0,0
2023,m,IOT,British Indian Ocean Territory,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,IRN,Iran,8,2,7,9,2,635,1586,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,IRQ,Iraq,16,9,9,18,1,325,1455,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,ISR,Israel,1,15,4,19,5,334,1462,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,JAM,Jamaica,1,0,1,1,0,16,46,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,JOR,Jordan,1,1,5,6,1,279,851,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,JPN,Japan,1,1,0,1,0,326,2710,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,KAZ,Kazakhstan,24,11,36,47,6,2561,6913,Asia,Europe & Central Asia,non-Schengen,0,0
2023,m,KEN,Kenya,14,0,6,6,0,507,840,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,KGZ,Kyrgyzstan,30,14,7,21,1,1823,3665,Asia,Europe & Central Asia,non-Schengen,0,0
2023,m,KHM,Cambodia,0,0,0,0,0,6,32,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,KIR,Kiribati,0,0,0,0,0,0,2,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,KNA,St. Kitts & Nevis,0,0,0,0,0,0,27,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,KOR,South Korea,0,6,18,24,1,779,7295,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,KOSOVO,KOSOVO,1,0,1,1,0,0,1144,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,KWT,Kuwait,0,0,2,2,0,7,62,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,LAO,Laos,0,0,0,0,0,7,40,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,LBN,Lebanon,1,0,6,6,1,328,961,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,LBR,Liberia,1,0,1,1,0,2,21,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,LBY,Libya,1,2,6,8,1,76,464,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,LCA,St. Lucia,0,0,0,0,0,0,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,LKA,Sri Lanka,5,0,2,2,0,462,730,Asia,South Asia,non-Schengen,0,0
2023,m,LSO,Lesotho,0,0,0,0,0,0,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,MAC,Macao SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,MAR,Morocco,20,9,22,31,3,889,2009,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,MCO,Monaco,0,0,0,0,0,0,5,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,MDA,Moldova,284,173,416,589,72,11331,40230,Europe,Europe & Central Asia,non-Schengen,0,1
2023,m,MDG,Madagascar,0,0,0,0,0,28,39,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,MDV,Maldives,0,0,0,0,0,0,7,Asia,South Asia,non-Schengen,0,0
2023,m,MEX,Mexico,2,4,4,8,0,634,1546,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,MKD,North Macedonia,2,4,2,6,0,167,479,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,MLI,Mali,1,0,2,2,0,35,56,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,MMR,Myanmar (Burma),0,0,0,0,0,27,81,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,MNE,Montenegro,0,1,3,4,0,0,183,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,MNG,Mongolia,3,1,4,5,1,219,1026,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,MOZ,Mozambique,0,2,0,2,0,30,112,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,MRT,Mauritania,0,0,0,0,0,9,15,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,MUS,Mauritius,0,0,0,0,0,45,111,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,MWI,Malawi,0,0,0,0,0,0,26,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,MYS,Malaysia,0,0,1,1,0,70,360,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,NAM,Namibia,0,0,1,1,0,3,36,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,NER,Niger,0,0,0,0,0,105,225,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,NGA,Nigeria,48,14,46,60,16,1505,3515,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,NIC,Nicaragua,1,1,0,1,0,45,74,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,NPL,Nepal,26,4,9,13,0,5732,10496,Asia,South Asia,non-Schengen,0,0
2023,m,NZL,New Zealand,1,0,1,1,0,33,190,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,OMN,Oman,0,0,0,0,0,0,33,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,PAK,Pakistan,21,6,27,33,6,1277,3756,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,PAN,Panama,0,0,0,0,0,26,47,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,PCN,Pitcairn Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,PER,Peru,2,3,4,7,3,379,669,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,PHL,Philippines,19,1,13,14,0,6842,9715,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,PLW,Palau,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,PNG,Papua New Guinea,0,1,0,1,0,1,11,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,PRI,Puerto Rico,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,PRY,Paraguay,0,0,0,0,6,16,60,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,PSE,Palestinian Territories,1,1,4,5,2,159,137,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,PYF,French Polynesia,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,QAT,Qatar,0,0,0,0,0,23,13,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,RUS,Russia,127,59,179,238,88,6357,25046,Europe,Europe & Central Asia,non-Schengen,0,1
2023,m,RWA,Rwanda,16,1,19,20,1,661,1303,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,SAU,Saudi Arabia,3,2,1,3,0,39,872,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,SRB,Serbia,6,22,5,27,3,0,3113,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,SDN,Sudan,3,1,1,2,1,59,145,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,SEN,Senegal,4,1,2,3,1,54,159,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,SGP,Singapore,0,0,0,0,0,17,141,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,SLB,Solomon Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,SLE,Sierra Leone,0,0,0,0,0,15,39,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,SLV,El Salvador,0,0,0,0,0,23,56,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,SMR,San Marino,0,0,0,0,0,0,2,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,SOM,Somalia,1,1,0,1,0,28,100,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,SSD,South Sudan,0,0,0,0,0,0,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,STP,São Tomé & Príncipe,0,0,0,0,0,2,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,SUR,Suriname,0,0,0,0,0,9,16,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,SWZ,Eswatini,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,SYC,Seychelles,0,0,2,2,0,0,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,SYR,Syria,23,58,13,71,14,429,1360,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,TCD,Chad,1,0,0,0,0,4,21,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,TGO,Togo,1,0,0,0,0,24,48,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,THA,Thailand,0,1,1,2,0,283,999,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,TJK,Tajikistan,91,42,34,76,6,1027,3380,Asia,Europe & Central Asia,non-Schengen,0,0
2023,m,TKM,Turkmenistan,167,22,56,78,13,2505,4794,Asia,Europe & Central Asia,non-Schengen,0,0
2023,m,TLS,Timor-Leste,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,TON,Tonga,0,0,0,0,0,0,6,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,TTO,Trinidad & Tobago,0,0,0,0,0,4,23,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,TUN,Tunisia,14,7,39,46,7,797,2118,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,TUR,Turkey,86,45,121,166,11,8519,30121,Asia,Europe & Central Asia,non-Schengen,0,0
2023,m,TWN,Taiwan,2,1,2,3,1,58,698,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,TZA,Tanzania,3,0,2,2,1,129,282,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,UGA,Uganda,3,0,1,1,0,189,281,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,UKR,Ukraine,556,1205,8499,9704,1015,411728,1064290,Europe,Europe & Central Asia,non-Schengen,1,1
2023,m,UMI,United States Minor Outlying Islands (the),0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,URY,Uruguay,0,0,0,0,0,44,45,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,USA,United States,3,21,9,30,5,1147,8052,Americas,North America,non-Schengen,0,0
2023,m,UZB,Uzbekistan,253,49,148,197,26,7461,16894,Asia,Europe & Central Asia,non-Schengen,0,0
2023,m,VAT,Vatican City,0,0,0,0,0,5,60,Europe,Europe & Central Asia,non-Schengen,0,0
2023,m,VCT,St. Vincent & Grenadines,0,0,0,0,0,0,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,VEN,Venezuela,1,0,1,1,0,323,581,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,VGB,British Virgin Islands,0,0,0,0,0,4,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2023,m,VNM,Vietnam,79,8,49,57,24,5462,13782,Asia,East Asia & Pacific,non-Schengen,0,0
2023,m,VUT,Vanuatu,0,0,0,0,0,0,9,Oceania,East Asia & Pacific,non-Schengen,0,0
2023,m,YEM,Yemen,6,4,1,5,0,103,330,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2023,m,ZAF,South Africa,6,2,3,5,0,183,668,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,ZMB,Zambia,5,0,0,0,0,64,85,Africa,Sub-Saharan Africa,non-Schengen,0,0
2023,m,ZWE,Zimbabwe,37,5,36,41,2,1655,3317,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,ABW,Aruba,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,AFG,Afghanistan,1,0,1,1,0,457,343,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2024,f,AGO,Angola,2,0,0,0,0,50,203,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,AIA,Anguilla,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,ALB,Albania,0,0,0,0,0,114,487,Europe,Europe & Central Asia,non-Schengen,0,0
2024,f,AND,Andorra,0,0,0,0,0,7,6,Europe,Europe & Central Asia,non-Schengen,0,0
2024,f,unknown/stateless,unknown/stateless,1,0,0,0,2,2820,10925,unknown/stateless,unknown/stateless,non-Schengen,0,0
2024,f,ARE,United Arab Emirates,0,0,0,0,0,0,11,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2024,f,ARG,Argentina,3,0,3,3,0,223,535,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,ARM,Armenia,10,0,17,17,1,1319,3311,Asia,Europe & Central Asia,non-Schengen,0,1
2024,f,ASM,American Samoa,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2024,f,ATA,Antarctica,0,0,0,0,0,0,0,Antarctica,unknown/stateless,non-Schengen,0,0
2024,f,ATF,French Southern Territories,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,ATG,Antigua & Barbuda,0,0,0,0,0,0,4,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,AUS,Australia,0,0,0,0,0,33,390,Oceania,East Asia & Pacific,non-Schengen,0,0
2024,f,AZE,Azerbaijan,9,0,4,4,0,879,2520,Asia,Europe & Central Asia,non-Schengen,0,0
2024,f,BDI,Burundi,0,0,0,0,0,29,81,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,BEN,Benin,0,0,0,0,0,0,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,BFA,Burkina Faso,0,0,0,0,0,0,10,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,BGD,Bangladesh,3,0,1,1,0,153,719,Asia,South Asia,non-Schengen,0,0
2024,f,BHR,Bahrain,0,0,0,0,0,0,9,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2024,f,BHS,Bahamas,0,0,0,0,0,4,3,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,BIH,Bosnia & Herzegovina,0,0,0,0,0,0,145,Europe,Europe & Central Asia,non-Schengen,0,0
2024,f,BLR,Belarus,106,15,89,104,8,37221,87017,Europe,Europe & Central Asia,non-Schengen,0,1
2024,f,BLZ,Belize,0,0,0,0,0,22,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,BOL,Bolivia,0,0,0,0,0,15,96,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,BRA,Brazil,3,2,0,2,1,449,1665,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,BRB,Barbados,0,0,0,0,0,5,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,BRN,Brunei,0,0,0,0,0,0,2,Asia,East Asia & Pacific,non-Schengen,0,0
2024,f,BTN,Bhutan,0,0,0,0,0,3,15,Asia,South Asia,non-Schengen,0,0
2024,f,BWA,Botswana,0,0,0,0,0,4,21,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,CAF,Central African Republic,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,CAN,Canada,0,0,1,1,0,89,1030,Americas,North America,non-Schengen,0,0
2024,f,CHL,Chile,0,0,0,0,0,25,135,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,CHN,China,11,2,20,22,0,1845,9827,Asia,East Asia & Pacific,non-Schengen,0,0
2024,f,CIV,Côte d’Ivoire,0,0,0,0,0,28,29,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,CMR,Cameroon,2,1,0,1,0,89,270,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,COD,Congo - Kinshasa,0,0,0,0,0,0,168,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,COG,Congo - Brazzaville,2,0,0,0,0,94,164,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,COL,Colombia,117,0,8,8,0,3963,9994,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,COM,Comoros,0,0,0,0,0,0,17,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,CPV,Cape Verde,0,0,0,0,0,0,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,CRI,Costa Rica,0,0,0,0,0,47,141,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,CUB,Cuba,2,0,0,0,0,162,355,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,CYM,Cayman Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,DJI,Djibouti,0,0,0,0,0,0,5,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2024,f,DMA,Dominica,0,0,0,0,0,0,10,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,DOM,Dominican Republic,0,0,0,0,0,13,80,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,DZA,Algeria,1,0,1,1,0,123,314,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2024,f,ECU,Ecuador,0,0,0,0,0,35,146,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,EGY,Egypt,3,0,0,0,0,126,649,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2024,f,ERI,Eritrea,0,0,0,0,0,0,16,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,ESH,Western Sahara,0,0,0,0,0,0,0,Africa,Middle East & North Africa,non-Schengen,0,0
2024,f,ETH,Ethiopia,4,0,1,1,0,289,894,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,FJI,Fiji,0,0,0,0,0,0,2,Oceania,East Asia & Pacific,non-Schengen,0,0
2024,f,FLK,Falkland Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2024,f,FRO,Faroe Islands,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2024,f,FSM,Micronesia (Federated States of),0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2024,f,GAB,Gabon,0,0,0,0,0,4,13,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,GBR,United Kingdom,2,5,0,5,0,373,2688,Europe,Europe & Central Asia,non-Schengen,0,0
2024,f,GEO,Georgia,107,9,16,25,0,4829,17223,Asia,Europe & Central Asia,non-Schengen,0,1
2024,f,GHA,Ghana,2,0,0,0,0,49,180,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,GIN,Guinea,1,0,0,0,0,6,32,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,GMB,Gambia,0,0,1,1,0,5,21,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,GNB,Guinea-Bissau,0,0,0,0,0,0,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,GNQ,Equatorial Guinea,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2024,f,GRD,Grenada,0,0,0,0,0,0,3,Americas,Latin America & Caribbean,non-Schengen,0,0
