year,country_code,sex,zus,country,continent,wbd_region7,schengen
2019,JOR,m,195,Jordan,Asia,Middle East & North Africa,non-Schengen
2019,JPN,f,145,Japan,Asia,East Asia & Pacific,non-Schengen
2019,JPN,m,281,Japan,Asia,East Asia & Pacific,non-Schengen
2019,KAZ,f,817,Kazakhstan,Asia,Europe & Central Asia,non-Schengen
2019,KAZ,m,750,Kazakhstan,Asia,Europe & Central Asia,non-Schengen
2019,KEN,f,52,Kenya,Africa,Sub-Saharan Africa,non-Schengen
2019,KEN,m,73,Kenya,Africa,Sub-Saharan Africa,non-Schengen
2019,KGZ,f,152,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen
2019,KGZ,m,116,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen
2019,KHM,f,4,Cambodia,Asia,East Asia & Pacific,non-Schengen
2019,KHM,m,11,Cambodia,Asia,East Asia & Pacific,non-Schengen
2019,KOR,f,56,South Korea,Asia,East Asia & Pacific,non-Schengen
2019,KOR,m,164,South Korea,Asia,East Asia & Pacific,non-Schengen
2019,KWT,f,0,Kuwait,Asia,Middle East & North Africa,non-Schengen
2019,KWT,m,0,Kuwait,Asia,Middle East & North Africa,non-Schengen
2019,LAO,f,0,Laos,Asia,East Asia & Pacific,non-Schengen
2019,LAO,m,12,Laos,Asia,East Asia & Pacific,non-Schengen
2019,LBN,f,24,Lebanon,Asia,Middle East & North Africa,non-Schengen
2019,LBN,m,195,Lebanon,Asia,Middle East & North Africa,non-Schengen
2019,LBR,f,0,Liberia,Africa,Sub-Saharan Africa,non-Schengen
2019,LBR,m,0,Liberia,Africa,Sub-Saharan Africa,non-Schengen
2019,LBY,f,0,Libya,Africa,Middle East & North Africa,non-Schengen
2019,LBY,m,99,Libya,Africa,Middle East & North Africa,non-Schengen
2019,LKA,f,16,Sri Lanka,Asia,South Asia,non-Schengen
2019,LKA,m,96,Sri Lanka,Asia,South Asia,non-Schengen
2019,LTU,f,983,Lithuania,Europe,Europe & Central Asia,Schengen
2019,LTU,m,973,Lithuania,Europe,Europe & Central Asia,Schengen
2019,LUX,f,0,Luxembourg,Europe,Europe & Central Asia,Schengen
2019,LUX,m,0,Luxembourg,Europe,Europe & Central Asia,Schengen
2019,LVA,f,248,Latvia,Europe,Europe & Central Asia,Schengen
2019,LVA,m,407,Latvia,Europe,Europe & Central Asia,Schengen
2019,MAR,f,67,Morocco,Africa,Middle East & North Africa,non-Schengen
2019,MAR,m,503,Morocco,Africa,Middle East & North Africa,non-Schengen
2019,MCO,f,0,Monaco,Europe,Europe & Central Asia,non-Schengen
2019,MCO,m,0,Monaco,Europe,Europe & Central Asia,non-Schengen
2019,MDA,f,2781,Moldova,Europe,Europe & Central Asia,non-Schengen
2019,MDA,m,6023,Moldova,Europe,Europe & Central Asia,non-Schengen
2019,MDG,f,0,Madagascar,Africa,Sub-Saharan Africa,non-Schengen
2019,MDG,m,0,Madagascar,Africa,Sub-Saharan Africa,non-Schengen
2019,MEX,f,137,Mexico,Americas,Latin America & Caribbean,non-Schengen
2019,MEX,m,362,Mexico,Americas,Latin America & Caribbean,non-Schengen
2019,MKD,f,31,North Macedonia,Europe,Europe & Central Asia,non-Schengen
2019,MKD,m,163,North Macedonia,Europe,Europe & Central Asia,non-Schengen
2019,MLI,f,3,Mali,Africa,Sub-Saharan Africa,non-Schengen
2019,MLI,m,19,Mali,Africa,Sub-Saharan Africa,non-Schengen
2019,MLT,f,6,Malta,Europe,Middle East & North Africa,Schengen
2019,MLT,m,16,Malta,Europe,Middle East & North Africa,Schengen
2019,MMR,f,4,Myanmar (Burma),Asia,East Asia & Pacific,non-Schengen
2019,MMR,m,0,Myanmar (Burma),Asia,East Asia & Pacific,non-Schengen
2019,MNE,f,9,Montenegro,Europe,Europe & Central Asia,non-Schengen
2019,MNE,m,55,Montenegro,Europe,Europe & Central Asia,non-Schengen
2019,MNG,f,232,Mongolia,Asia,East Asia & Pacific,non-Schengen
2019,MNG,m,218,Mongolia,Asia,East Asia & Pacific,non-Schengen
2019,MOZ,f,0,Mozambique,Africa,Sub-Saharan Africa,non-Schengen
2019,MOZ,m,3,Mozambique,Africa,Sub-Saharan Africa,non-Schengen
2019,MRT,f,0,Mauritania,Africa,Sub-Saharan Africa,non-Schengen
2019,MRT,m,4,Mauritania,Africa,Sub-Saharan Africa,non-Schengen
2019,MUS,f,6,Mauritius,Africa,Sub-Saharan Africa,non-Schengen
2019,MUS,m,21,Mauritius,Africa,Sub-Saharan Africa,non-Schengen
2019,MYS,f,26,Malaysia,Asia,East Asia & Pacific,non-Schengen
2019,MYS,m,35,Malaysia,Asia,East Asia & Pacific,non-Schengen
2019,NAM,f,0,Namibia,Africa,Sub-Saharan Africa,non-Schengen
2019,NAM,m,0,Namibia,Africa,Sub-Saharan Africa,non-Schengen
2019,NER,f,9,Niger,Africa,Sub-Saharan Africa,non-Schengen
2019,NER,m,52,Niger,Africa,Sub-Saharan Africa,non-Schengen
2019,NGA,f,62,Nigeria,Africa,Sub-Saharan Africa,non-Schengen
2019,NGA,m,420,Nigeria,Africa,Sub-Saharan Africa,non-Schengen
2019,NIC,f,3,Nicaragua,Americas,Latin America & Caribbean,non-Schengen
2019,NIC,m,4,Nicaragua,Americas,Latin America & Caribbean,non-Schengen
2019,NLD,f,127,Netherlands,Europe,Europe & Central Asia,Schengen
2019,NLD,m,981,Netherlands,Europe,Europe & Central Asia,Schengen
2019,NOR,f,31,Norway,Europe,Europe & Central Asia,Schengen
2019,NOR,m,112,Norway,Europe,Europe & Central Asia,Schengen
2019,NPL,f,368,Nepal,Asia,South Asia,non-Schengen
2019,NPL,m,2081,Nepal,Asia,South Asia,non-Schengen
2019,NZL,f,10,New Zealand,Oceania,East Asia & Pacific,non-Schengen
2019,NZL,m,37,New Zealand,Oceania,East Asia & Pacific,non-Schengen
2019,PAK,f,109,Pakistan,Asia,South Asia,non-Schengen
2019,PAK,m,653,Pakistan,Asia,South Asia,non-Schengen
2019,PAN,f,3,Panama,Americas,Latin America & Caribbean,non-Schengen
2019,PAN,m,8,Panama,Americas,Latin America & Caribbean,non-Schengen
2019,PER,f,41,Peru,Americas,Latin America & Caribbean,non-Schengen
2019,PER,m,94,Peru,Americas,Latin America & Caribbean,non-Schengen
2019,PHL,f,768,Philippines,Asia,East Asia & Pacific,non-Schengen
2019,PHL,m,1120,Philippines,Asia,East Asia & Pacific,non-Schengen
2019,PNG,f,0,Papua New Guinea,Oceania,East Asia & Pacific,non-Schengen
2019,PNG,m,0,Papua New Guinea,Oceania,East Asia & Pacific,non-Schengen
2019,PRT,f,204,Portugal,Europe,Europe & Central Asia,Schengen
2019,PRT,m,1192,Portugal,Europe,Europe & Central Asia,Schengen
2019,PRY,f,0,Paraguay,Americas,Latin America & Caribbean,non-Schengen
2019,PRY,m,0,Paraguay,Americas,Latin America & Caribbean,non-Schengen
2019,PSE,f,0,Palestinian Territories,Asia,Middle East & North Africa,non-Schengen
2019,PSE,m,133,Palestinian Territories,Asia,Middle East & North Africa,non-Schengen
2019,QAT,f,0,Qatar,Asia,Middle East & North Africa,non-Schengen
2019,QAT,m,0,Qatar,Asia,Middle East & North Africa,non-Schengen
2019,ROU,f,1873,Romania,Europe,Europe & Central Asia,non-Schengen
2019,ROU,m,2850,Romania,Europe,Europe & Central Asia,non-Schengen
2019,RUS,f,4343,Russia,Europe,Europe & Central Asia,non-Schengen
2019,RUS,m,4734,Russia,Europe,Europe & Central Asia,non-Schengen
2019,RWA,f,51,Rwanda,Africa,Sub-Saharan Africa,non-Schengen
2019,RWA,m,76,Rwanda,Africa,Sub-Saharan Africa,non-Schengen
2019,SAU,f,3,Saudi Arabia,Asia,Middle East & North Africa,non-Schengen
2019,SAU,m,8,Saudi Arabia,Asia,Middle East & North Africa,non-Schengen
2019,SRB,f,136,Serbia,Europe,Europe & Central Asia,non-Schengen
2019,SRB,m,970,Serbia,Europe,Europe & Central Asia,non-Schengen
2019,SDN,f,0,Sudan,Africa,Sub-Saharan Africa,non-Schengen
2019,SDN,m,27,Sudan,Africa,Sub-Saharan Africa,non-Schengen
2019,SEN,f,4,Senegal,Africa,Sub-Saharan Africa,non-Schengen
2019,SEN,m,60,Senegal,Africa,Sub-Saharan Africa,non-Schengen
2019,SGP,f,4,Singapore,Asia,East Asia & Pacific,non-Schengen
2019,SGP,m,5,Singapore,Asia,East Asia & Pacific,non-Schengen
2019,SLE,f,0,Sierra Leone,Africa,Sub-Saharan Africa,non-Schengen
2019,SLE,m,3,Sierra Leone,Africa,Sub-Saharan Africa,non-Schengen
2019,SLV,f,3,El Salvador,Americas,Latin America & Caribbean,non-Schengen
2019,SLV,m,8,El Salvador,Americas,Latin America & Caribbean,non-Schengen
2019,SOM,f,0,Somalia,Africa,Sub-Saharan Africa,non-Schengen
2019,SOM,m,13,Somalia,Africa,Sub-Saharan Africa,non-Schengen
2019,STP,f,0,São Tomé & Príncipe,Africa,Sub-Saharan Africa,non-Schengen
2019,STP,m,0,São Tomé & Príncipe,Africa,Sub-Saharan Africa,non-Schengen
2019,SUR,f,7,Suriname,Americas,Latin America & Caribbean,non-Schengen
2019,SUR,m,0,Suriname,Americas,Latin America & Caribbean,non-Schengen
2019,SVK,f,581,Slovakia,Europe,Europe & Central Asia,Schengen
2019,SVK,m,888,Slovakia,Europe,Europe & Central Asia,Schengen
2019,SVN,f,51,Slovenia,Europe,Europe & Central Asia,Schengen
2019,SVN,m,143,Slovenia,Europe,Europe & Central Asia,Schengen
2019,SWE,f,144,Sweden,Europe,Europe & Central Asia,Schengen
2019,SWE,m,453,Sweden,Europe,Europe & Central Asia,Schengen
2019,SYR,f,59,Syria,Asia,Middle East & North Africa,non-Schengen
2019,SYR,m,597,Syria,Asia,Middle East & North Africa,non-Schengen
2019,TCD,f,0,Chad,Africa,Sub-Saharan Africa,non-Schengen
2019,TCD,m,0,Chad,Africa,Sub-Saharan Africa,non-Schengen
2019,TGO,f,0,Togo,Africa,Sub-Saharan Africa,non-Schengen
2019,TGO,m,14,Togo,Africa,Sub-Saharan Africa,non-Schengen
2019,THA,f,382,Thailand,Asia,East Asia & Pacific,non-Schengen
2019,THA,m,219,Thailand,Asia,East Asia & Pacific,non-Schengen
2019,TJK,f,50,Tajikistan,Asia,Europe & Central Asia,non-Schengen
2019,TJK,m,254,Tajikistan,Asia,Europe & Central Asia,non-Schengen
2019,TKM,f,46,Turkmenistan,Asia,Europe & Central Asia,non-Schengen
2019,TKM,m,59,Turkmenistan,Asia,Europe & Central Asia,non-Schengen
2019,TTO,f,0,Trinidad & Tobago,Americas,Latin America & Caribbean,non-Schengen
2019,TTO,m,0,Trinidad & Tobago,Americas,Latin America & Caribbean,non-Schengen
2019,TUN,f,55,Tunisia,Africa,Middle East & North Africa,non-Schengen
2019,TUN,m,699,Tunisia,Africa,Middle East & North Africa,non-Schengen
2019,TUR,f,368,Turkey,Asia,Europe & Central Asia,non-Schengen
2019,TUR,m,3430,Turkey,Asia,Europe & Central Asia,non-Schengen
2019,TWN,f,54,Taiwan,Asia,East Asia & Pacific,non-Schengen
2019,TWN,m,30,Taiwan,Asia,East Asia & Pacific,non-Schengen
2019,TZA,f,3,Tanzania,Africa,Sub-Saharan Africa,non-Schengen
2019,TZA,m,34,Tanzania,Africa,Sub-Saharan Africa,non-Schengen
2019,UGA,f,19,Uganda,Africa,Sub-Saharan Africa,non-Schengen
2019,UGA,m,19,Uganda,Africa,Sub-Saharan Africa,non-Schengen
2019,UKR,f,171232,Ukraine,Europe,Europe & Central Asia,non-Schengen
2019,UKR,m,304656,Ukraine,Europe,Europe & Central Asia,non-Schengen
2019,URY,f,8,Uruguay,Americas,Latin America & Caribbean,non-Schengen
2019,URY,m,16,Uruguay,Americas,Latin America & Caribbean,non-Schengen
2019,USA,f,385,United States,Americas,North America,non-Schengen
2019,USA,m,1062,United States,Americas,North America,non-Schengen
2019,UZB,f,196,Uzbekistan,Asia,Europe & Central Asia,non-Schengen
2019,UZB,m,1246,Uzbekistan,Asia,Europe & Central Asia,non-Schengen
2019,VAT,f,0,Vatican City,Europe,Europe & Central Asia,non-Schengen
2019,VAT,m,3,Vatican City,Europe,Europe & Central Asia,non-Schengen
2019,VEN,f,48,Venezuela,Americas,Latin America & Caribbean,non-Schengen
2019,VEN,m,146,Venezuela,Americas,Latin America & Caribbean,non-Schengen
2019,VGB,f,0,British Virgin Islands,Americas,Latin America & Caribbean,non-Schengen
2019,VGB,m,0,British Virgin Islands,Americas,Latin America & Caribbean,non-Schengen
2019,VNM,f,2936,Vietnam,Asia,East Asia & Pacific,non-Schengen
2019,VNM,m,5463,Vietnam,Asia,East Asia & Pacific,non-Schengen
2019,XXX,f,3159,unknown,other/unknown,other/unknown,non-Schengen
2019,XXX,m,3153,unknown,other/unknown,other/unknown,non-Schengen
2019,YEM,f,0,Yemen,Asia,Middle East & North Africa,non-Schengen
2019,YEM,m,115,Yemen,Asia,Middle East & North Africa,non-Schengen
2019,ZAF,f,67,South Africa,Africa,Sub-Saharan Africa,non-Schengen
2019,ZAF,m,131,South Africa,Africa,Sub-Saharan Africa,non-Schengen
2019,ZMB,f,10,Zambia,Africa,Sub-Saharan Africa,non-Schengen
2019,ZMB,m,9,Zambia,Africa,Sub-Saharan Africa,non-Schengen
2019,ZWE,f,180,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen
2019,ZWE,m,180,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen
2020,ABW,f,0,Aruba,Americas,Latin America & Caribbean,non-Schengen
2020,ABW,m,0,Aruba,Americas,Latin America & Caribbean,non-Schengen
2020,AFG,f,308,Afghanistan,Asia,South Asia,non-Schengen
2020,AFG,m,370,Afghanistan,Asia,South Asia,non-Schengen
2020,AGO,f,18,Angola,Africa,Sub-Saharan Africa,non-Schengen
2020,AGO,m,71,Angola,Africa,Sub-Saharan Africa,non-Schengen
2020,ALB,f,71,Albania,Europe,Europe & Central Asia,non-Schengen
2020,ALB,m,338,Albania,Europe,Europe & Central Asia,non-Schengen
2020,AND,f,0,Andorra,Europe,Europe & Central Asia,non-Schengen
2020,AND,m,3,Andorra,Europe,Europe & Central Asia,non-Schengen
2020,ARE,f,0,United Arab Emirates,Asia,Middle East & North Africa,non-Schengen
2020,ARE,m,0,United Arab Emirates,Asia,Middle East & North Africa,non-Schengen
2020,ARG,f,59,Argentina,Americas,Latin America & Caribbean,non-Schengen
2020,ARG,m,171,Argentina,Americas,Latin America & Caribbean,non-Schengen
2020,ARM,f,1104,Armenia,Asia,Europe & Central Asia,non-Schengen
2020,ARM,m,1672,Armenia,Asia,Europe & Central Asia,non-Schengen
2020,ASM,f,0,American Samoa,Oceania,East Asia & Pacific,non-Schengen
2020,ASM,m,0,American Samoa,Oceania,East Asia & Pacific,non-Schengen
2020,ATF,f,0,French Southern Territories,Africa,Sub-Saharan Africa,non-Schengen
2020,ATF,m,5,French Southern Territories,Africa,Sub-Saharan Africa,non-Schengen
2020,AUS,f,34,Australia,Oceania,East Asia & Pacific,non-Schengen
2020,AUS,m,137,Australia,Oceania,East Asia & Pacific,non-Schengen
2020,AUT,f,135,Austria,Europe,Europe & Central Asia,Schengen
2020,AUT,m,317,Austria,Europe,Europe & Central Asia,Schengen
2020,AZE,f,260,Azerbaijan,Asia,Europe & Central Asia,non-Schengen
2020,AZE,m,1157,Azerbaijan,Asia,Europe & Central Asia,non-Schengen
2020,BDI,f,0,Burundi,Africa,Sub-Saharan Africa,non-Schengen
2020,BDI,m,0,Burundi,Africa,Sub-Saharan Africa,non-Schengen
2020,BEL,f,93,Belgium,Europe,Europe & Central Asia,Schengen
2020,BEL,m,500,Belgium,Europe,Europe & Central Asia,Schengen
2020,BEN,f,0,Benin,Africa,Sub-Saharan Africa,non-Schengen
2020,BEN,m,0,Benin,Africa,Sub-Saharan Africa,non-Schengen
2020,BFA,f,0,Burkina Faso,Africa,Sub-Saharan Africa,non-Schengen
2020,BFA,m,3,Burkina Faso,Africa,Sub-Saharan Africa,non-Schengen
2020,BGD,f,57,Bangladesh,Asia,South Asia,non-Schengen
2020,BGD,m,1761,Bangladesh,Asia,South Asia,non-Schengen
2020,BGR,f,1072,Bulgaria,Europe,Europe & Central Asia,non-Schengen
2020,BGR,m,1721,Bulgaria,Europe,Europe & Central Asia,non-Schengen
2020,BIH,f,23,Bosnia & Herzegovina,Europe,Europe & Central Asia,non-Schengen
2020,BIH,m,128,Bosnia & Herzegovina,Europe,Europe & Central Asia,non-Schengen
2020,BLR,f,13184,Belarus,Europe,Europe & Central Asia,non-Schengen
2020,BLR,m,37308,Belarus,Europe,Europe & Central Asia,non-Schengen
2020,BOL,f,6,Bolivia,Americas,Latin America & Caribbean,non-Schengen
2020,BOL,m,36,Bolivia,Americas,Latin America & Caribbean,non-Schengen
2020,BRA,f,291,Brazil,Americas,Latin America & Caribbean,non-Schengen
2020,BRA,m,890,Brazil,Americas,Latin America & Caribbean,non-Schengen
2020,BRB,f,3,Barbados,Americas,Latin America & Caribbean,non-Schengen
2020,BRB,m,0,Barbados,Americas,Latin America & Caribbean,non-Schengen
2020,BWA,f,0,Botswana,Africa,Sub-Saharan Africa,non-Schengen
2020,BWA,m,0,Botswana,Africa,Sub-Saharan Africa,non-Schengen
2020,CAF,f,0,Central African Republic,Africa,Sub-Saharan Africa,non-Schengen
2020,CAF,m,0,Central African Republic,Africa,Sub-Saharan Africa,non-Schengen
2020,CAN,f,65,Canada,Americas,North America,non-Schengen
2020,CAN,m,223,Canada,Americas,North America,non-Schengen
2020,CHE,f,16,Switzerland,Europe,Europe & Central Asia,Schengen
2020,CHE,m,101,Switzerland,Europe,Europe & Central Asia,Schengen
2020,CHL,f,14,Chile,Americas,Latin America & Caribbean,non-Schengen
2020,CHL,m,94,Chile,Americas,Latin America & Caribbean,non-Schengen
2020,CHN,f,1682,China,Asia,East Asia & Pacific,non-Schengen
2020,CHN,m,2433,China,Asia,East Asia & Pacific,non-Schengen
2020,CIV,f,6,Côte d’Ivoire,Africa,Sub-Saharan Africa,non-Schengen
2020,CIV,m,26,Côte d’Ivoire,Africa,Sub-Saharan Africa,non-Schengen
2020,CMR,f,44,Cameroon,Africa,Sub-Saharan Africa,non-Schengen
2020,CMR,m,171,Cameroon,Africa,Sub-Saharan Africa,non-Schengen
2020,COG,f,34,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen
2020,COG,m,148,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen
2020,COL,f,113,Colombia,Americas,Latin America & Caribbean,non-Schengen
2020,COL,m,264,Colombia,Americas,Latin America & Caribbean,non-Schengen
2020,CPV,f,0,Cape Verde,Africa,Sub-Saharan Africa,non-Schengen
2020,CPV,m,0,Cape Verde,Africa,Sub-Saharan Africa,non-Schengen
2020,CRI,f,28,Costa Rica,Americas,Latin America & Caribbean,non-Schengen
2020,CRI,m,67,Costa Rica,Americas,Latin America & Caribbean,non-Schengen
2020,CUB,f,42,Cuba,Americas,Latin America & Caribbean,non-Schengen
2020,CUB,m,163,Cuba,Americas,Latin America & Caribbean,non-Schengen
2020,CYP,f,3,Cyprus,Asia,Europe & Central Asia,non-Schengen
2020,CYP,m,42,Cyprus,Asia,Europe & Central Asia,non-Schengen
2020,CZE,f,565,Czechia,Europe,Europe & Central Asia,Schengen
2020,CZE,m,1001,Czechia,Europe,Europe & Central Asia,Schengen
2020,DEU,f,804,Germany,Europe,Europe & Central Asia,Schengen
2020,DEU,m,2808,Germany,Europe,Europe & Central Asia,Schengen
2020,DNK,f,42,Denmark,Europe,Europe & Central Asia,Schengen
2020,DNK,m,380,Denmark,Europe,Europe & Central Asia,Schengen
2020,DOM,f,8,Dominican Republic,Americas,Latin America & Caribbean,non-Schengen
2020,DOM,m,23,Dominican Republic,Americas,Latin America & Caribbean,non-Schengen
2020,DZA,f,38,Algeria,Africa,Middle East & North Africa,non-Schengen
2020,DZA,m,601,Algeria,Africa,Middle East & North Africa,non-Schengen
2020,ECU,f,14,Ecuador,Americas,Latin America & Caribbean,non-Schengen
2020,ECU,m,38,Ecuador,Americas,Latin America & Caribbean,non-Schengen
2020,EGY,f,49,Egypt,Africa,Middle East & North Africa,non-Schengen
2020,EGY,m,1123,Egypt,Africa,Middle East & North Africa,non-Schengen
2020,ERI,f,0,Eritrea,Africa,Sub-Saharan Africa,non-Schengen
2020,ERI,m,0,Eritrea,Africa,Sub-Saharan Africa,non-Schengen
2020,ESP,f,447,Spain,Europe,Europe & Central Asia,Schengen
2020,ESP,m,2164,Spain,Europe,Europe & Central Asia,Schengen
2020,EST,f,63,Estonia,Europe,Europe & Central Asia,Schengen
2020,EST,m,87,Estonia,Europe,Europe & Central Asia,Schengen
2020,ETH,f,53,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen
2020,ETH,m,142,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen
2020,FIN,f,110,Finland,Europe,Europe & Central Asia,Schengen
2020,FIN,m,256,Finland,Europe,Europe & Central Asia,Schengen
2020,FRA,f,441,France,Europe,Europe & Central Asia,Schengen
2020,FRA,m,2382,France,Europe,Europe & Central Asia,Schengen
2020,GAB,f,4,Gabon,Africa,Sub-Saharan Africa,non-Schengen
2020,GAB,m,3,Gabon,Africa,Sub-Saharan Africa,non-Schengen
2020,GBR,f,404,United Kingdom,Europe,Europe & Central Asia,non-Schengen
2020,GBR,m,2393,United Kingdom,Europe,Europe & Central Asia,non-Schengen
2020,GEO,f,2415,Georgia,Asia,Europe & Central Asia,non-Schengen
2020,GEO,m,10474,Georgia,Asia,Europe & Central Asia,non-Schengen
2020,GHA,f,18,Ghana,Africa,Sub-Saharan Africa,non-Schengen
2020,GHA,m,71,Ghana,Africa,Sub-Saharan Africa,non-Schengen
2020,GIN,f,3,Guinea,Africa,Sub-Saharan Africa,non-Schengen
2020,GIN,m,32,Guinea,Africa,Sub-Saharan Africa,non-Schengen
2020,GMB,f,0,Gambia,Africa,Sub-Saharan Africa,non-Schengen
2020,GMB,m,25,Gambia,Africa,Sub-Saharan Africa,non-Schengen
2020,GRC,f,182,Greece,Europe,Europe & Central Asia,Schengen
2020,GRC,m,700,Greece,Europe,Europe & Central Asia,Schengen
2020,GRD,f,0,Grenada,Americas,Latin America & Caribbean,non-Schengen
2020,GRD,m,0,Grenada,Americas,Latin America & Caribbean,non-Schengen
2020,GTM,f,3,Guatemala,Americas,Latin America & Caribbean,non-Schengen
2020,GTM,m,30,Guatemala,Americas,Latin America & Caribbean,non-Schengen
2020,GUY,f,0,Guyana,Americas,Latin America & Caribbean,non-Schengen
2020,GUY,m,7,Guyana,Americas,Latin America & Caribbean,non-Schengen
2020,HND,f,0,Honduras,Americas,Latin America & Caribbean,non-Schengen
2020,HND,m,6,Honduras,Americas,Latin America & Caribbean,non-Schengen
2020,HRV,f,107,Croatia,Europe,Europe & Central Asia,non-Schengen
2020,HRV,m,351,Croatia,Europe,Europe & Central Asia,non-Schengen
2020,HTI,f,0,Haiti,Americas,Latin America & Caribbean,non-Schengen
2020,HTI,m,0,Haiti,Americas,Latin America & Caribbean,non-Schengen
2020,HUN,f,417,Hungary,Europe,Europe & Central Asia,Schengen
2020,HUN,m,802,Hungary,Europe,Europe & Central Asia,Schengen
2020,IDN,f,355,Indonesia,Asia,East Asia & Pacific,non-Schengen
2020,IDN,m,1275,Indonesia,Asia,East Asia & Pacific,non-Schengen
2020,IND,f,1160,India,Asia,South Asia,non-Schengen
2020,IND,m,7103,India,Asia,South Asia,non-Schengen
2020,IOT,f,0,British Indian Ocean Territory,Africa,Sub-Saharan Africa,non-Schengen
2020,IOT,m,0,British Indian Ocean Territory,Africa,Sub-Saharan Africa,non-Schengen
2020,IRL,f,59,Ireland,Europe,Europe & Central Asia,non-Schengen
2020,IRL,m,420,Ireland,Europe,Europe & Central Asia,non-Schengen
2020,IRN,f,119,Iran,Asia,Middle East & North Africa,non-Schengen
2020,IRN,m,318,Iran,Asia,Middle East & North Africa,non-Schengen
2020,IRQ,f,31,Iraq,Asia,Middle East & North Africa,non-Schengen
2020,IRQ,m,332,Iraq,Asia,Middle East & North Africa,non-Schengen
2020,ISL,f,0,Iceland,Europe,Europe & Central Asia,Schengen
2020,ISL,m,5,Iceland,Europe,Europe & Central Asia,Schengen
2020,ISR,f,51,Israel,Asia,Middle East & North Africa,non-Schengen
2020,ISR,m,299,Israel,Asia,Middle East & North Africa,non-Schengen
2020,ITA,f,674,Italy,Europe,Europe & Central Asia,Schengen
2020,ITA,m,4163,Italy,Europe,Europe & Central Asia,Schengen
2020,JAM,f,3,Jamaica,Americas,Latin America & Caribbean,non-Schengen
