year,country,country_code,sex,pesel,continent,wbd_region7,schengen
2023,North Macedonia,MKD,f,1,Europe,Europe & Central Asia,non-Schengen
2023,Namibia,NAM,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Brazil,BRA,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Haiti,HTI,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Serbia,SRB,f,2,Europe,Europe & Central Asia,non-Schengen
2023,New Zealand,NZL,m,1,Oceania,East Asia & Pacific,non-Schengen
2023,Libya,LBY,m,6,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Lithuania,LTU,m,1,Europe,Europe & Central Asia,Schengen
2023,China,CHN,f,1,Asia,East Asia & Pacific,non-Schengen
2023,Lithuania,LTU,f,1,Europe,Europe & Central Asia,Schengen
2023,Luxembourg,LUX,m,1,Europe,Europe & Central Asia,Schengen
2023,Mozambique,MOZ,f,5,Africa,Sub-Saharan Africa,non-Schengen
2023,Cambodia,KHM,m,2,Asia,East Asia & Pacific,non-Schengen
2023,Oman,OMN,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Switzerland,CHE,f,1,Europe,Europe & Central Asia,Schengen
2023,Costa Rica,CRI,f,4,Americas,Latin America & Caribbean,non-Schengen
2023,Ecuador,ECU,f,2,Americas,Latin America & Caribbean,non-Schengen
2023,El Salvador,SLV,f,2,Americas,Latin America & Caribbean,non-Schengen
2023,Yugoslavia,YUG,f,2,Europe,Europe & Central Asia,non-Schengen
2023,Paraguay,PRY,m,2,Americas,Latin America & Caribbean,non-Schengen
2023,Yemen,YEM,m,9,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Ireland,IRL,f,1,Europe,Europe & Central Asia,non-Schengen
2023,Chile,CHL,f,5,Americas,Latin America & Caribbean,non-Schengen
2023,Yugoslavia,YUG,m,2,Europe,Europe & Central Asia,non-Schengen
2023,Philippines,PHL,f,3,Asia,East Asia & Pacific,non-Schengen
2023,Guatemala,GTM,f,3,Americas,Latin America & Caribbean,non-Schengen
2023,Yemen,YEM,m,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Zimbabwe,ZWE,f,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Gabon,GAB,f,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Norway,NOR,f,3,Europe,Europe & Central Asia,Schengen
2023,North Macedonia,MKD,m,15,Europe,Europe & Central Asia,non-Schengen
2023,Greece,GRC,m,12,Europe,Europe & Central Asia,Schengen
2023,Estonia,EST,m,1,Europe,Europe & Central Asia,Schengen
2023,Laos,LAO,f,2,Asia,East Asia & Pacific,non-Schengen
2023,Ireland,IRL,f,1,Europe,Europe & Central Asia,non-Schengen
2023,Pakistan,PAK,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Brazil,BRA,m,16,Americas,Latin America & Caribbean,non-Schengen
2023,Algeria,DZA,f,5,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Cyprus,CYP,m,8,Asia,Europe & Central Asia,non-Schengen
2023,Myanmar (Burma),MMR,m,2,Asia,East Asia & Pacific,non-Schengen
2023,Niger,NER,m,6,Africa,Sub-Saharan Africa,non-Schengen
2023,Switzerland,CHE,f,4,Europe,Europe & Central Asia,Schengen
2023,Ireland,IRL,m,11,Europe,Europe & Central Asia,non-Schengen
2023,Angola,AGO,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Austria,AUT,f,2,Europe,Europe & Central Asia,Schengen
2023,Singapore,SGP,f,2,Asia,East Asia & Pacific,non-Schengen
2023,Sweden,SWE,f,6,Europe,Europe & Central Asia,Schengen
2023,Uruguay,URY,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Cambodia,KHM,f,3,Asia,East Asia & Pacific,non-Schengen
2023,unknown,UNKNOWN,f,1,other/unknown,other/unknown,non-Schengen
2023,Iran,IRN,m,8,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Lithuania,LTU,m,1,Europe,Europe & Central Asia,Schengen
2023,Sri Lanka,LKA,f,2,Asia,South Asia,non-Schengen
2023,Andorra,AND,f,1,Europe,Europe & Central Asia,non-Schengen
2023,unknown,UNKNOWN,m,6,other/unknown,other/unknown,non-Schengen
2023,Guatemala,GTM,m,3,Americas,Latin America & Caribbean,non-Schengen
2023,Iraq,IRQ,f,9,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Uruguay,URY,m,2,Americas,Latin America & Caribbean,non-Schengen
2023,Greece,GRC,f,6,Europe,Europe & Central Asia,Schengen
2023,Guyana,GUY,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Libya,LBY,f,5,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Ireland,IRL,f,3,Europe,Europe & Central Asia,non-Schengen
2023,Philippines,PHL,m,2,Asia,East Asia & Pacific,non-Schengen
2023,Peru,PER,m,3,Americas,Latin America & Caribbean,non-Schengen
2023,Brazil,BRA,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Colombia,COL,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Denmark,DNK,f,4,Europe,Europe & Central Asia,Schengen
2023,Ireland,IRL,f,4,Europe,Europe & Central Asia,non-Schengen
2023,Tanzania,TZA,m,3,Africa,Sub-Saharan Africa,non-Schengen
2023,South Africa,ZAF,f,8,Africa,Sub-Saharan Africa,non-Schengen
2023,Uruguay,URY,f,3,Americas,Latin America & Caribbean,non-Schengen
2023,Slovenia,SVN,f,2,Europe,Europe & Central Asia,Schengen
2023,Chile,CHL,f,5,Americas,Latin America & Caribbean,non-Schengen
2023,Peru,PER,m,9,Americas,Latin America & Caribbean,non-Schengen
2023,Maldives,MDV,m,1,Asia,South Asia,non-Schengen
2023,Singapore,SGP,f,1,Asia,East Asia & Pacific,non-Schengen
2023,Tunisia,TUN,f,8,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Singapore,SGP,m,1,Asia,East Asia & Pacific,non-Schengen
2023,Kazakhstan,KAZ,m,5,Asia,Europe & Central Asia,non-Schengen
2023,Guinea,GIN,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,St. Kitts & Nevis,KNA,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Yugoslavia,YUG,m,2,Europe,Europe & Central Asia,non-Schengen
2023,South Korea,KOR,m,2,Asia,East Asia & Pacific,non-Schengen
2023,Niger,NER,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,South Korea,KOR,f,1,Asia,East Asia & Pacific,non-Schengen
2023,Nigeria,NGA,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Ghana,GHA,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Vietnam,VNM,m,10,Asia,East Asia & Pacific,non-Schengen
2023,Armenia,ARM,f,1,Asia,Europe & Central Asia,non-Schengen
2023,Mongolia,MNG,m,1,Asia,East Asia & Pacific,non-Schengen
2023,Dominican Republic,DOM,m,8,Americas,Latin America & Caribbean,non-Schengen
2023,South Africa,ZAF,f,6,Africa,Sub-Saharan Africa,non-Schengen
2023,Argentina,ARG,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Israel,ISR,m,7,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,South Korea,KOR,f,4,Asia,East Asia & Pacific,non-Schengen
2023,Dominica,DMA,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Jordan,JOR,m,14,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Kenya,KEN,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Albania,ALB,f,1,Europe,Europe & Central Asia,non-Schengen
2023,Afghanistan,AFG,m,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Gambia,GMB,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,unknown,UNKNOWN,f,1,other/unknown,other/unknown,non-Schengen
2023,Czechia,CZE,m,14,Europe,Europe & Central Asia,Schengen
2023,Iraq,IRQ,f,6,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Kazakhstan,KAZ,m,1,Asia,Europe & Central Asia,non-Schengen
2023,Yugoslavia,YUG,m,6,Europe,Europe & Central Asia,non-Schengen
2023,United States,USA,f,7,Americas,North America,non-Schengen
2023,Niger,NER,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Uganda,UGA,f,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Burundi,BDI,f,5,Africa,Sub-Saharan Africa,non-Schengen
2023,Netherlands,NLD,f,8,Europe,Europe & Central Asia,Schengen
2023,Kazakhstan,KAZ,f,10,Asia,Europe & Central Asia,non-Schengen
2023,Sierra Leone,SLE,m,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Cyprus,CYP,f,5,Asia,Europe & Central Asia,non-Schengen
2023,Estonia,EST,f,17,Europe,Europe & Central Asia,Schengen
2023,Iran,IRN,f,7,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Congo - Brazzaville,COG,f,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Luxembourg,LUX,m,1,Europe,Europe & Central Asia,Schengen
2023,Gabon,GAB,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Malta,MLT,m,6,Europe,"Middle East, North Africa, Afghanistan & Pakistan",Schengen
2023,Sierra Leone,SLE,f,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Cyprus,CYP,f,8,Asia,Europe & Central Asia,non-Schengen
2023,Dominica,DMA,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Rwanda,RWA,f,10,Africa,Sub-Saharan Africa,non-Schengen
2023,Lithuania,LTU,f,1,Europe,Europe & Central Asia,Schengen
2023,Kenya,KEN,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Israel,ISR,m,9,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Palau,PLW,f,1,Oceania,East Asia & Pacific,non-Schengen
2023,Uzbekistan,UZB,m,2,Asia,Europe & Central Asia,non-Schengen
2023,Zambia,ZMB,m,5,Africa,Sub-Saharan Africa,non-Schengen
2023,Tanzania,TZA,f,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Togo,TGO,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Turkey,TUR,m,3,Asia,Europe & Central Asia,non-Schengen
2023,Gabon,GAB,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Luxembourg,LUX,m,1,Europe,Europe & Central Asia,Schengen
2023,Laos,LAO,m,2,Asia,East Asia & Pacific,non-Schengen
2023,Yemen,YEM,f,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Mauritius,MUS,m,6,Africa,Sub-Saharan Africa,non-Schengen
2023,Yemen,YEM,f,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,India,IND,f,1,Asia,South Asia,non-Schengen
2023,Jamaica,JAM,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,South Africa,ZAF,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Zambia,ZMB,f,6,Africa,Sub-Saharan Africa,non-Schengen
2023,Malaysia,MYS,f,2,Asia,East Asia & Pacific,non-Schengen
2023,Côte d’Ivoire,CIV,f,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Uganda,UGA,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Australia,AUS,f,10,Oceania,East Asia & Pacific,non-Schengen
2023,New Zealand,NZL,m,5,Oceania,East Asia & Pacific,non-Schengen
2023,Serbia,SRB,f,2,Europe,Europe & Central Asia,non-Schengen
2023,Denmark,DNK,f,3,Europe,Europe & Central Asia,Schengen
2023,Indonesia,IDN,m,1,Asia,East Asia & Pacific,non-Schengen
2023,Yugoslavia,YUG,f,2,Europe,Europe & Central Asia,non-Schengen
2023,Yugoslavia,YUG,m,1,Europe,Europe & Central Asia,non-Schengen
2023,Taiwan,TWN,f,3,Asia,East Asia & Pacific,non-Schengen
2023,Japan,JPN,f,7,Asia,East Asia & Pacific,non-Schengen
2023,Cyprus,CYP,f,1,Asia,Europe & Central Asia,non-Schengen
2023,Croatia,HRV,f,2,Europe,Europe & Central Asia,Schengen
2023,Congo - Kinshasa,COD,f,8,Africa,Sub-Saharan Africa,non-Schengen
2023,Luxembourg,LUX,m,2,Europe,Europe & Central Asia,Schengen
2023,Australia,AUS,f,2,Oceania,East Asia & Pacific,non-Schengen
2023,Singapore,SGP,f,9,Asia,East Asia & Pacific,non-Schengen
2023,Peru,PER,f,6,Americas,Latin America & Caribbean,non-Schengen
2023,Sri Lanka,LKA,m,5,Asia,South Asia,non-Schengen
2023,Sudan,SDN,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Dominican Republic,DOM,f,3,Americas,Latin America & Caribbean,non-Schengen
2023,Yugoslavia,YUG,f,2,Europe,Europe & Central Asia,non-Schengen
2023,Australia,AUS,f,1,Oceania,East Asia & Pacific,non-Schengen
2023,Namibia,NAM,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Slovakia,SVK,f,1,Europe,Europe & Central Asia,Schengen
2023,Saudi Arabia,SAU,f,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Rwanda,RWA,f,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Luxembourg,LUX,m,2,Europe,Europe & Central Asia,Schengen
2023,Yugoslavia,YUG,f,3,Europe,Europe & Central Asia,non-Schengen
2023,Iraq,IRQ,f,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Eritrea,ERI,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Chile,CHL,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Nicaragua,NIC,m,2,Americas,Latin America & Caribbean,non-Schengen
2023,Iceland,ISL,m,2,Europe,Europe & Central Asia,Schengen
2023,Armenia,ARM,f,7,Asia,Europe & Central Asia,non-Schengen
2023,Chile,CHL,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Azerbaijan,AZE,f,10,Asia,Europe & Central Asia,non-Schengen
2023,Norway,NOR,m,1,Europe,Europe & Central Asia,Schengen
2023,Malawi,MWI,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Malaysia,MYS,m,5,Asia,East Asia & Pacific,non-Schengen
2023,Burundi,BDI,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Bolivia,BOL,f,2,Americas,Latin America & Caribbean,non-Schengen
2023,France,FRA,f,3,Europe,Europe & Central Asia,Schengen
2023,Greece,GRC,f,4,Europe,Europe & Central Asia,Schengen
2023,Austria,AUT,f,4,Europe,Europe & Central Asia,Schengen
2023,Yugoslavia,YUG,f,3,Europe,Europe & Central Asia,non-Schengen
2023,Angola,AGO,f,4,Africa,Sub-Saharan Africa,non-Schengen
2023,South Korea,KOR,m,10,Asia,East Asia & Pacific,non-Schengen
2023,St. Kitts & Nevis,KNA,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Montenegro,MNE,f,1,Europe,Europe & Central Asia,non-Schengen
2023,Latvia,LVA,m,14,Europe,Europe & Central Asia,Schengen
2023,United Arab Emirates,ARE,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Jordan,JOR,m,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Libya,LBY,f,5,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Egypt,EGY,f,15,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Norway,NOR,f,13,Europe,Europe & Central Asia,Schengen
2023,Israel,ISR,f,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Malta,MLT,m,2,Europe,"Middle East, North Africa, Afghanistan & Pakistan",Schengen
2023,Slovenia,SVN,m,1,Europe,Europe & Central Asia,Schengen
2023,Gabon,GAB,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,South Korea,KOR,m,3,Asia,East Asia & Pacific,non-Schengen
2023,Hungary,HUN,m,4,Europe,Europe & Central Asia,Schengen
2023,Georgia,GEO,m,18,Asia,Europe & Central Asia,non-Schengen
2023,Luxembourg,LUX,m,2,Europe,Europe & Central Asia,Schengen
2023,KOSOVO,KOSOVO,m,2,Europe,Europe & Central Asia,non-Schengen
2023,Gambia,GMB,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Tunisia,TUN,f,1,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Switzerland,CHE,m,4,Europe,Europe & Central Asia,Schengen
2023,El Salvador,SLV,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Bosnia & Herzegovina,BIH,f,2,Europe,Europe & Central Asia,non-Schengen
2023,Turkmenistan,TKM,f,1,Asia,Europe & Central Asia,non-Schengen
2023,Mauritius,MUS,m,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Ireland,IRL,m,2,Europe,Europe & Central Asia,non-Schengen
2023,Nigeria,NGA,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Sri Lanka,LKA,f,9,Asia,South Asia,non-Schengen
2023,Gambia,GMB,m,5,Africa,Sub-Saharan Africa,non-Schengen
2023,Mauritius,MUS,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,North Macedonia,MKD,f,1,Europe,Europe & Central Asia,non-Schengen
2023,Venezuela,VEN,m,2,Americas,Latin America & Caribbean,non-Schengen
2023,Togo,TGO,m,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Nigeria,NGA,m,7,Africa,Sub-Saharan Africa,non-Schengen
2023,Dominica,DMA,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Turkey,TUR,f,1,Asia,Europe & Central Asia,non-Schengen
2023,Montenegro,MNE,m,8,Europe,Europe & Central Asia,non-Schengen
2023,Uzbekistan,UZB,f,2,Asia,Europe & Central Asia,non-Schengen
2023,Malaysia,MYS,m,14,Asia,East Asia & Pacific,non-Schengen
2023,Sri Lanka,LKA,f,7,Asia,South Asia,non-Schengen
2023,North Macedonia,MKD,f,5,Europe,Europe & Central Asia,non-Schengen
2023,Côte d’Ivoire,CIV,m,4,Africa,Sub-Saharan Africa,non-Schengen
2023,United Arab Emirates,ARE,f,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Burundi,BDI,m,4,Africa,Sub-Saharan Africa,non-Schengen
2023,Lebanon,LBN,f,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Romania,ROU,f,5,Europe,Europe & Central Asia,non-Schengen
2023,Congo - Brazzaville,COG,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Bulgaria,BGR,f,1,Europe,Europe & Central Asia,non-Schengen
2023,Cuba,CUB,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Guatemala,GTM,f,8,Americas,Latin America & Caribbean,non-Schengen
2023,Iraq,IRQ,m,7,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Fiji,FJI,m,1,Oceania,East Asia & Pacific,non-Schengen
2023,Saudi Arabia,SAU,m,6,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,unknown,UNKNOWN,f,1,other/unknown,other/unknown,non-Schengen
2023,unknown,UNKNOWN,m,11,other/unknown,other/unknown,non-Schengen
2023,Côte d’Ivoire,CIV,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Vietnam,VNM,f,6,Asia,East Asia & Pacific,non-Schengen
2023,Trinidad & Tobago,TTO,f,2,Americas,Latin America & Caribbean,non-Schengen
2023,Hungary,HUN,m,12,Europe,Europe & Central Asia,Schengen
2023,Kuwait,KWT,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,KOSOVO,KOSOVO,f,1,Europe,Europe & Central Asia,non-Schengen
2023,United States,USA,f,6,Americas,North America,non-Schengen
2023,Afghanistan,AFG,f,4,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,unknown,UNKNOWN,m,4,other/unknown,other/unknown,non-Schengen
2023,Ethiopia,ETH,f,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Madagascar,MDG,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Iraq,IRQ,m,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Austria,AUT,m,5,Europe,Europe & Central Asia,Schengen
2023,Bolivia,BOL,m,2,Americas,Latin America & Caribbean,non-Schengen
2023,Yemen,YEM,f,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Pakistan,PAK,f,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Malta,MLT,m,5,Europe,"Middle East, North Africa, Afghanistan & Pakistan",Schengen
2023,Croatia,HRV,f,2,Europe,Europe & Central Asia,Schengen
2023,Canada,CAN,f,2,Americas,North America,non-Schengen
2023,Hungary,HUN,f,1,Europe,Europe & Central Asia,Schengen
2023,Kuwait,KWT,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Egypt,EGY,f,5,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Czechia,CZE,f,1,Europe,Europe & Central Asia,Schengen
2023,unknown,UNKNOWN,f,1,other/unknown,other/unknown,non-Schengen
2023,Singapore,SGP,m,3,Asia,East Asia & Pacific,non-Schengen
2023,South Korea,KOR,f,6,Asia,East Asia & Pacific,non-Schengen
2023,Iraq,IRQ,f,4,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Zimbabwe,ZWE,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Bolivia,BOL,m,2,Americas,Latin America & Caribbean,non-Schengen
2023,Italy,ITA,f,3,Europe,Europe & Central Asia,Schengen
2023,Turkey,TUR,f,1,Asia,Europe & Central Asia,non-Schengen
2023,Algeria,DZA,f,2,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,unknown,UNKNOWN,m,2,other/unknown,other/unknown,non-Schengen
2023,Iraq,IRQ,f,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Saudi Arabia,SAU,f,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Argentina,ARG,m,4,Americas,Latin America & Caribbean,non-Schengen
2023,Dominica,DMA,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Liechtenstein,LIE,f,1,Europe,Europe & Central Asia,Schengen
2023,Egypt,EGY,f,8,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Spain,ESP,f,1,Europe,Europe & Central Asia,Schengen
2023,New Zealand,NZL,m,1,Oceania,East Asia & Pacific,non-Schengen
2023,Algeria,DZA,m,8,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Norway,NOR,m,4,Europe,Europe & Central Asia,Schengen
2023,Argentina,ARG,m,4,Americas,Latin America & Caribbean,non-Schengen
2023,El Salvador,SLV,m,5,Americas,Latin America & Caribbean,non-Schengen
2023,Singapore,SGP,f,1,Asia,East Asia & Pacific,non-Schengen
2023,Sudan,SDN,m,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Zambia,ZMB,f,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Ghana,GHA,f,11,Africa,Sub-Saharan Africa,non-Schengen
2023,unknown,UNKNOWN,m,2,other/unknown,other/unknown,non-Schengen
2023,Yemen,YEM,m,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,unknown,UNKNOWN,m,13,other/unknown,other/unknown,non-Schengen
2023,Bangladesh,BGD,m,4,Asia,South Asia,non-Schengen
2023,Yugoslavia,YUG,f,1,Europe,Europe & Central Asia,non-Schengen
2023,Brazil,BRA,f,2,Americas,Latin America & Caribbean,non-Schengen
2023,Cuba,CUB,m,5,Americas,Latin America & Caribbean,non-Schengen
2023,United Kingdom,GBR,f,2,Europe,Europe & Central Asia,non-Schengen
2023,Sierra Leone,SLE,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Kenya,KEN,f,6,Africa,Sub-Saharan Africa,non-Schengen
2023,Honduras,HND,m,2,Americas,Latin America & Caribbean,non-Schengen
2023,Tanzania,TZA,f,3,Africa,Sub-Saharan Africa,non-Schengen
2023,China,CHN,m,2,Asia,East Asia & Pacific,non-Schengen
2023,Mongolia,MNG,f,7,Asia,East Asia & Pacific,non-Schengen
2023,Tunisia,TUN,f,2,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Mozambique,MOZ,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Slovenia,SVN,f,6,Europe,Europe & Central Asia,Schengen
2023,Yemen,YEM,m,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Yugoslavia,YUG,f,2,Europe,Europe & Central Asia,non-Schengen
2023,Algeria,DZA,m,4,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Denmark,DNK,f,7,Europe,Europe & Central Asia,Schengen
2023,Bolivia,BOL,f,1,Americas,Latin America & Caribbean,non-Schengen
2023,Bangladesh,BGD,m,1,Asia,South Asia,non-Schengen
2023,Switzerland,CHE,f,1,Europe,Europe & Central Asia,Schengen
2023,Pakistan,PAK,m,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Croatia,HRV,m,2,Europe,Europe & Central Asia,Schengen
2023,Romania,ROU,f,4,Europe,Europe & Central Asia,non-Schengen
2023,Lebanon,LBN,m,2,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,United Arab Emirates,ARE,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Seychelles,SYC,m,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Zambia,ZMB,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Australia,AUS,f,4,Oceania,East Asia & Pacific,non-Schengen
2023,Namibia,NAM,f,2,Africa,Sub-Saharan Africa,non-Schengen
2023,Yemen,YEM,f,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Niger,NER,m,4,Africa,Sub-Saharan Africa,non-Schengen
2023,Belize,BLZ,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Rwanda,RWA,f,4,Africa,Sub-Saharan Africa,non-Schengen
2023,Jordan,JOR,f,10,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Haiti,HTI,m,1,Americas,Latin America & Caribbean,non-Schengen
2023,Russia,RUS,f,7,Europe,Europe & Central Asia,non-Schengen
2023,unknown,UNKNOWN,f,6,other/unknown,other/unknown,non-Schengen
2023,Montenegro,MNE,m,4,Europe,Europe & Central Asia,non-Schengen
2023,Morocco,MAR,f,2,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Sri Lanka,LKA,f,1,Asia,South Asia,non-Schengen
2023,Hungary,HUN,m,5,Europe,Europe & Central Asia,Schengen
2023,Afghanistan,AFG,f,6,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2023,Netherlands,NLD,f,2,Europe,Europe & Central Asia,Schengen
2023,Azerbaijan,AZE,f,3,Asia,Europe & Central Asia,non-Schengen
2023,Kenya,KEN,f,3,Africa,Sub-Saharan Africa,non-Schengen
2023,Switzerland,CHE,f,7,Europe,Europe & Central Asia,Schengen
2023,unknown,UNKNOWN,f,5,other/unknown,other/unknown,non-Schengen
2023,Sudan,SDN,f,1,Africa,Sub-Saharan Africa,non-Schengen
2023,Dominican Republic,DOM,m,3,Americas,Latin America & Caribbean,non-Schengen
